iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
216,0,0,True,True,1.0,4.99,4,4,True,3,7,20.475410134642402,"[3.7760299312376717, 5.254401638261235, 6.433001110004483, 5.011977455139014]",11.985409952510537,"[2.4726516731826917, 3.0492166389218816, 3.5088704329017486, 2.954671207504216]",42.51170158765599,25.072490786085652,"[4.601265109789408, 11.737675540187961, 8.733550136108283]",20.579563619185837,12.778271406573404,16.579563619185837,9.778271406573404,"[3.2543921197880907, 3.8911667566080834, 5.897755199293485, 7.5362495434961785]","[2.794493392817869, 5.577693460673305, 4.406084553082231]","[2.2543921197880907, 2.8911667566080834, 4.897755199293485, 6.5362495434961785]","[1.7944933928178692, 4.577693460673305, 3.4060845530822306]","[5.780492614841258, 7.413248093866881, 12.558346664855089, 16.759614214092764]"
216,0,1,True,False,,0.0,1,1,,0,1,22.805721016561897,[22.805721016561897],9.89423119645914,[9.89423119645914],5.523333898540668,0.0,[],3.1541002204308604,0.0,0.0,0.0,[3.1541002204308604],[],[0.0],[],[5.523333898540668]
216,0,2,True,True,1.0,4.99,4,4,True,4,8,44.48151547175682,"[17.77710731541797, 7.3646893177602255, 8.991497354799714, 10.348221483778918]",21.347791033985164,"[7.9330718530130095, 3.872228833926488, 4.506683968371888, 5.035806378673779]",34.48819927312989,19.214776010274385,"[7.163791629683429, 4.578900342822092, 4.030325743125927, 3.4417582946429373]",17.450397716520655,11.49376264400701,13.450397716520657,7.49376264400701,"[3.250154773585848, 3.5994941724383245, 6.591600783187378, 4.009147987309106]","[3.7938787355765373, 2.7857711337006155, 2.5718270398191114, 2.3422857349107455]","[2.250154773585848, 2.5994941724383245, 5.591600783187378, 3.009147987309106]","[2.7938787355765373, 1.7857711337006157, 1.5718270398191116, 1.3422857349107455]","[5.769627624579098, 6.66536967291878, 14.337437905608661, 7.715764070023349]"
216,0,3,True,True,1.0,4.99,4,4,True,4,8,40.216445494344704,"[9.792140173726713, 8.237877245874623, 17.549645485281726, 4.6367825894616415]",19.684413742794433,"[4.8189346677534175, 4.212772125891103, 7.844361739259873, 2.8083452098900406]",48.40824102700223,36.80153911241303,"[10.834721580137007, 8.320697652616627, 11.644274514850071, 6.001845364809326]",22.879214000530872,18.352600253841082,18.879214000530872,14.352600253841082,"[6.317481798693704, 9.617878175370832, 2.365782829661767, 4.578071196804567]","[5.225541416253433, 4.245072084520484, 5.541267060791528, 3.3407196922756373]","[5.317481798693704, 8.617878175370832, 1.3657828296617673, 3.5780711968045673]","[4.225541416253433, 3.2450720845204843, 4.541267060791528, 2.3407196922756373]","[13.63456871459924, 22.097123526591876, 3.502007255542993, 9.17454153026812]"
216,0,4,True,True,1.0,4.99,7,7,True,3,10,75.70385186797736,"[7.238419714491522, 11.344272369276794, 2.5, 23.418684519797843, 11.263953811115734, 10.237023785675857, 9.70149766761962]",36.52450222851118,"[3.8229836886516937, 5.42426622401795, 1.975, 10.13328696272116, 5.392941986335137, 4.9924392764135845, 4.783584090371652]",90.66912750834189,14.500297825670522,"[2.9866591331016528, 3.673060063053768, 7.840578629515101]",42.360959728253334,8.655116152011505,35.360959728253334,5.655116152011503,"[3.26927526844319, 3.6210693147498034, 2.188273768012052, 3.5503931285475416, 11.0263564895175, 10.82394909341573, 7.881642665567521]","[2.1647970619096446, 2.4324934245909695, 4.05782566551089]","[2.26927526844319, 2.6210693147498034, 1.1882737680120516, 2.5503931285475416, 10.0263564895175, 9.82394909341573, 6.881642665567521]","[1.1647970619096446, 1.4324934245909695, 3.0578256655108897]","[5.818654534469717, 6.720690550640521, 3.0468558154155168, 6.539469560378311, 25.708606383378203, 25.18961306004033, 17.645237604019286]"
216,0,5,True,False,,0.0,3,3,,0,3,34.19269468243665,"[17.201734027224415, 7.896009321284204, 9.094951333928037]",16.335150926150295,"[7.708676270617522, 4.07944363530084, 4.547031020231935]",17.96493257990001,0.0,[],10.006323706161005,0.0,0.0,0.0,"[5.68237690006599, 1.975, 2.3489468060950145]",[],"[0.0, 0.0, 0.0]",[],"[12.00609461555382, 2.5, 3.458837964346191]"
216,0,6,True,True,1.0,4.99,7,7,True,1,8,91.40943709378466,"[6.846919851886454, 13.059100470883557, 5.653187879673466, 6.030437509498583, 14.012814365851524, 35.402172001964004, 10.404805014027081]",42.64968046657602,"[3.670298742235717, 6.093049183644587, 3.2047432730726517, 3.3518706287044475, 6.464997602682095, 14.806847080765962, 5.057873955470562]",59.66538826878467,12.546727457761127,[12.546727457761127],30.26950142482602,5.89322370852684,23.26950142482602,4.89322370852684,"[3.3925813595236116, 3.179792766565532, 6.586431182186358, 3.1088632953580553, 1.975, 7.738205192958898, 4.2886276282335665]",[5.89322370852684],"[2.3925813595236116, 2.179792766565532, 5.586431182186358, 2.1088632953580553, 0.9750000000000001, 6.738205192958898, 3.2886276282335665]",[4.89322370852684],"[6.134823998778491, 5.589212221962902, 14.324182518426557, 5.407341782969373, 2.5, 17.277449212715123, 8.432378533932221]"
216,0,7,True,False,,0.0,2,2,,0,2,20.984402403555993,"[12.03631145625719, 8.948090947298803]",10.183916937386838,"[5.6941614679403045, 4.489755469446534]",13.213937936892046,0.0,[],7.153435795387899,0.0,0.0,0.0,"[4.925753940118277, 2.227681855269622]",[],"[0.0, 0.0]",[],"[10.066035743893016, 3.1479021929990303]"
216,0,8,True,True,1.0,4.99,7,7,True,1,8,50.356051295685795,"[2.5, 14.334367628034768, 7.694379675624706, 3.6517045410173665, 8.49457029035875, 4.174063976774567, 9.506965183875636]",26.63886000531746,"[1.975, 6.59040337493356, 4.000808073493635, 2.4241647709967733, 4.312882413239913, 2.6278849509420814, 4.707716421711498]",58.05781610076769,5.391126718358194,[5.391126718358194],29.642548279299398,3.1025394201596956,22.642548279299398,2.1025394201596956,"[5.575811935896908, 2.8996924205050876, 7.1578510454786635, 2.520210857453174, 3.0922047703812816, 2.7848397323733263, 5.611937517210956]",[3.1025394201596956],"[4.575811935896908, 1.8996924205050878, 6.1578510454786635, 1.5202108574531739, 2.0922047703812816, 1.7848397323733265, 4.611937517210956]",[2.1025394201596956],"[11.73285111768438, 4.871006206423302, 15.789361655073495, 3.8979765575722407, 5.36462761636226, 4.576512134290581, 11.825480813361425]"
216,0,9,True,True,1.0,4.99,4,4,True,5,9,28.851495752368365,"[2.5, 15.52145025818227, 5.477230166625229, 5.352815327560865]",15.252083343423662,"[1.975, 7.053365600691086, 3.1361197649838393, 3.0875979777487377]",68.63853947789998,54.07536372398574,"[14.198771139146459, 11.131408304296794, 13.225458744356215, 9.166656237453433, 6.353069298732843]",30.769030396380995,26.08939185235444,26.769030396380995,21.08939185235444,"[4.319409532744562, 7.2267959524436245, 11.98543686348815, 7.237388047704658]","[6.537520744267119, 5.34124923867575, 6.157928910298924, 4.574995932606839, 3.477697026505809]","[3.319409532744561, 6.2267959524436245, 10.98543686348815, 6.237388047704658]","[5.537520744267119, 4.34124923867575, 5.157928910298924, 3.574995932606839, 2.477697026505809]","[8.511306494216823, 15.966143467804166, 28.167786829456794, 15.9933026864222]"
