iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
163,0,0,True,False,,0.0,3,3,,0,3,35.505279225938224,"[9.340390315456943, 17.542603402746387, 8.62228550773489]",16.847058898115908,"[4.642752223028208, 7.841615327071091, 4.362691348016607]",29.969425550261974,0.0,[],14.68807596460217,0.0,0.0,0.0,"[3.9746161419258375, 6.94029462746816, 3.773165195208172]",[],"[0.0, 0.0, 0.0]",[],"[7.627220876732917, 15.231524685815794, 7.110679987713261]"
163,0,1,True,False,,0.0,1,1,,0,1,7.079018822714329,[7.079018822714329],3.7608173408585883,[3.7608173408585883],16.4563492120386,0.0,[],7.417976192695054,0.0,0.0,0.0,[7.417976192695054],[],[0.0],[],[16.4563492120386]
163,0,2,True,False,,0.0,2,2,,0,2,33.82443378049839,"[20.466235977840253, 13.358197802658134]",15.19152917439437,"[8.981832031357698, 6.2096971430366725]",24.829912663891392,0.0,[],11.683665938917642,0.0,0.0,0.0,"[6.786570769549725, 4.897095169367918]",[],"[0.0, 0.0]",[],"[14.837360947563397, 9.992551716327995]"
163,0,3,True,True,1.0,4.99,5,5,True,1,6,42.846889673864275,"[5.170833906628854, 5.089491562255424, 9.948685873294274, 11.001883046141245, 11.635995285544476]",21.71028697280707,"[3.016625223585253, 2.9849017092796153, 4.879987490584767, 5.290734387995085, 5.538038161362346]",41.628122574647186,11.566403645487181,[11.566403645487181],21.234967804112404,5.510897421740001,16.234967804112404,4.510897421740001,"[2.791839823090254, 3.3467310167571442, 8.142838733784338, 3.6921528543969666, 3.2614053760837014]",[5.510897421740001],"[1.7918398230902544, 2.3467310167571442, 7.1428387337843375, 2.6921528543969666, 2.2614053760837014]",[4.510897421740001],"[4.594461084846806, 6.01725901732601, 18.314971112267532, 6.902956036915299, 5.798475323291542]"
163,0,4,True,True,1.0,4.99,8,8,True,0,8,89.02275690976037,"[4.917588811824221, 16.248008404489994, 11.283950970912494, 31.666705991861974, 6.215262908893179, 2.5, 3.2949133318725106, 12.896326489906011]",42.71887519480655,"[2.917859636611446, 7.336723277751098, 5.400740878655873, 13.35001533682617, 3.4239525344683397, 1.975, 2.285016199430279, 6.029567331063345]",76.6479242833912,0.0,[],37.892690470522574,0.0,29.892690470522574,0.0,"[4.711648996692926, 2.6099021276329437, 4.144080136542224, 5.114232345809708, 5.31514412476285, 4.434384932295646, 5.544559947571478, 6.018737859214796]",[],"[3.7116489966929263, 1.6099021276329437, 3.1440801365422244, 4.114232345809708, 4.31514412476285, 3.4343849322956457, 4.544559947571478, 5.018737859214796]",[],"[9.51704870946904, 4.1279541734178045, 8.061743939851857, 10.54931370720438, 11.064472114776539, 8.806115211014475, 11.65271781428584, 12.868558613371272]"
163,0,5,True,False,,0.0,2,2,,0,2,29.571646954292028,"[17.333757887858734, 12.237889066433292]",13.53294231217389,"[7.760165576264907, 5.772776735908984]",24.73370694979302,0.0,[],11.64614571041928,0.0,0.0,0.0,"[3.8970407350481233, 7.749104975371155]",[],"[0.0, 0.0]",[],"[7.42830957704647, 17.30539737274655]"
163,0,6,True,False,,0.0,3,3,,0,3,47.8260377451422,"[23.22130403448311, 11.83190138845201, 12.772832322207083]",21.652154720605463,"[10.056308573448414, 5.6144415414962845, 5.981404605660763]",33.17946375989382,0.0,[],15.939990866358588,0.0,0.0,0.0,"[4.169471843844109, 5.154511389694285, 6.616007632820195]",[],"[0.0, 0.0, 0.0]",[],"[8.126850881651562, 10.652593306908424, 14.400019571333832]"
163,0,7,True,False,,0.0,1,1,,0,1,9.851585250802385,[9.851585250802385],4.84211824781293,[4.84211824781293],17.728341584957434,0.0,[],7.914053218133399,0.0,0.0,0.0,[7.914053218133399],[],[0.0],[],[17.728341584957434]
163,0,8,True,False,,0.0,2,2,,0,2,28.713671947815968,"[14.559046591830924, 14.154625355985045]",13.19833205964823,"[6.678028170814061, 6.520303888834168]",20.37034604622715,0.0,[],9.94443495802859,0.0,0.0,0.0,"[7.135383512465639, 2.8090514455629503]",[],"[0.0, 0.0]",[],"[15.731752596065741, 4.638593450161411]"
163,0,9,True,True,1.0,4.99,6,1,,3,9,15.11680450445253,[15.11680450445253],6.895553756736486,[6.895553756736486],6.6197022247995765,24.273918717089188,"[5.65958254128388, 11.124579146642093, 7.489757029163214]",3.5816838676718348,12.466828299664783,2.5816838676718348,9.466828299664783,[3.5816838676718348],"[3.2072371911007136, 5.3385858671904165, 3.9210052413736536]",[2.5816838676718348],"[2.2072371911007136, 4.3385858671904165, 2.9210052413736536]",[6.6197022247995765]
163,0,10,True,False,,0.0,2,2,,0,2,13.09410797351628,"[2.5, 10.59410797351628]",7.10670210967135,"[1.975, 5.131702109671349]",28.901939948223784,0.0,[],13.271756579807278,0.0,0.0,0.0,"[8.693108124037312, 4.578648455769965]",[],"[0.0, 0.0]",[],"[19.72591826676234, 9.176021681461448]"
163,0,11,True,False,,0.0,1,1,,0,1,16.104687279999208,[16.104687279999208],7.280828039199691,[7.280828039199691],30.10514669176829,0.0,[],12.741007209789634,0.0,0.0,0.0,[12.741007209789634],[],[0.0],[],[30.10514669176829]
163,0,12,True,True,1.0,4.99,5,5,True,2,7,39.084088938838114,"[14.07923299576555, 4.479577395108113, 4.281756114845738, 4.838260611130517, 11.4052618219882]",20.242794686146866,"[6.4909008683485645, 2.747035184092164, 2.6698848847898375, 2.8869216383409015, 5.448052110575398]",33.935881178924824,17.638620076344186,"[3.498445826100261, 14.140174250243923]",18.234993659780685,8.879061829774233,13.234993659780681,6.8790618297742325,"[5.071332755101925, 3.139269595472941, 4.961678521025595, 1.975, 3.087712788180222]","[2.364393872179102, 6.5146679575951305]","[4.071332755101925, 2.139269595472941, 3.9616785210255947, 0.9750000000000001, 2.087712788180222]","[1.3643938721791018, 5.5146679575951305]","[10.439314756671601, 5.485306655058823, 10.15815005391178, 2.5, 5.35310971328262]"
163,0,13,True,False,,0.0,1,1,,0,1,5.727315223596722,[5.727315223596722],3.233652937202722,[3.233652937202722],6.614315357709652,0.0,[],3.5795829895067643,0.0,0.0,0.0,[3.5795829895067643],[],[0.0],[],[6.614315357709652]
163,0,14,True,False,,0.0,2,2,,0,2,49.5796976175406,"[38.61281447773193, 10.966883139808676]",21.33608207084084,"[16.058997646315454, 5.277084424525384]",16.95468229132053,0.0,[],8.612326093615007,0.0,0.0,0.0,"[5.111883079296408, 3.500443014318599]",[],"[0.0, 0.0]",[],"[10.543289946913866, 6.411392344406664]"
163,0,15,True,False,,0.0,3,3,,0,3,23.867584414194162,"[4.724902812624751, 13.62195481784651, 5.520726783722903]",12.308357921535723,"[2.842712096923653, 6.312562378960139, 3.1530834456519323]",27.679987954080303,0.0,[],13.795195302091319,0.0,0.0,0.0,"[4.937640815786116, 6.882554486305203, 1.975]",[],"[0.0, 0.0, 0.0]",[],"[10.096514912272093, 15.083473041808212, 2.5]"
163,0,16,True,False,,0.0,2,2,,0,2,11.10334446819503,"[6.673058340139173, 4.430286128055857]",6.330304342596062,"[3.6024927526542774, 2.7278115899417843]",20.054062204586693,0.0,[],9.82108425978881,0.0,0.0,0.0,"[7.438686692481337, 2.382397567307473]",[],"[0.0, 0.0]",[],"[16.509453057644453, 3.544609146942238]"
