iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
893,0,0,True,True,1.0,4.99,8,8,True,2,10,60.59669557027847,"[10.138561665980856, 4.93026805219943, 3.92855234947548, 4.41377659375478, 11.001030736305598, 4.130769273240913, 8.67531906954533, 13.378417829776087]",31.632711272408606,"[4.954039049732534, 2.9228045403577783, 2.5321354162954375, 2.7213728715643644, 5.290401987159183, 2.611000016563956, 4.383374437122679, 6.217582953612674]",119.34913451788577,14.670610496269514,"[6.23250621938458, 8.438104276884935]",54.54616246197545,7.721538093545112,46.54616246197545,5.721538093545111,"[5.491647862185868, 3.5980124810257395, 3.660115316628202, 7.165222408370149, 3.1971972076910293, 16.139802968322087, 5.694071556069983, 9.600092661682393]","[3.430677425559986, 4.290860667985125]","[4.491647862185868, 2.5980124810257395, 2.660115316628202, 6.165222408370149, 2.1971972076910293, 15.139802968322087, 4.694071556069983, 8.600092661682393]","[2.430677425559986, 3.290860667985125]","[11.517045800476584, 6.6615704641685625, 6.8208085041748765, 15.808262585564485, 5.633838994079563, 38.820007611082275, 12.036080912999957, 22.051519645339468]"
893,0,1,True,False,,0.0,1,1,,0,1,13.12687862672548,[13.12687862672548],6.119482664422938,[6.119482664422938],3.8575961021303,0.0,[],2.504462479830817,0.0,0.0,0.0,[2.504462479830817],[],[0.0],[],[3.8575961021303]
893,0,2,True,False,,0.0,2,2,,0,2,10.678706391047875,"[4.079981508397238, 6.598724882650638]",6.164695492508672,"[2.591192788274923, 3.5735027042337486]",41.49683773712225,0.0,[],18.183766717477678,0.0,0.0,0.0,"[6.873332264433963, 11.310434453043715]",[],"[0.0, 0.0]",[],"[15.059826319061443, 26.43701141806081]"
893,0,3,True,False,,0.0,2,2,,0,2,18.703505187463286,"[7.685186188705353, 11.018318998757934]",9.294367023110683,"[3.997222613595088, 5.297144409515594]",13.120494900003273,0.0,[],7.116993011001277,0.0,0.0,0.0,"[3.6216026460817563, 3.4953903649195204]",[],"[0.0, 0.0]",[],"[6.722058066876298, 6.398436833126976]"
893,0,4,True,False,,0.0,3,3,,0,3,39.63722171101638,"[7.6232396517925896, 16.07290284374785, 15.941079215475938]",18.458516467296388,"[3.97306346419911, 7.268432109061663, 7.217020894035616]",29.379987824689806,0.0,[],14.458195251629025,0.0,0.0,0.0,"[6.829658297269269, 3.0285655288857094, 4.599971425474047]",[],"[0.0, 0.0, 0.0]",[],"[14.947841787869919, 5.201450074065921, 9.230695962753968]"
893,0,5,True,False,,0.0,2,2,,0,2,28.736503917964672,"[21.10790964725522, 7.628594270709454]",13.207236528006222,"[9.232084762429535, 3.975151765576687]",17.78125519263494,0.0,[],8.934689525127627,0.0,0.0,0.0,"[3.6571027764386215, 5.277586748689005]",[],"[0.0, 0.0]",[],"[6.813084042150312, 10.968171150484629]"
893,0,6,True,False,,0.0,2,2,,0,2,11.208317560801778,"[3.258676987745046, 7.9496405730567306]",6.371243848712693,"[2.270884025220568, 4.100359823492125]",21.28204057978905,0.0,[],10.29999582611773,0.0,0.0,0.0,"[7.879350396679389, 2.420645429438341]",[],"[0.0, 0.0]",[],"[17.639359991485613, 3.642680588303438]"
893,0,7,True,False,,0.0,3,3,,0,3,29.633605452739335,"[16.305794904570657, 3.6560000245533715, 9.671810523615306]",14.55710612656834,"[7.359260012782556, 2.425840009575815, 4.77200610420997]",31.38293628940015,0.0,[],15.239345152866058,0.0,0.0,0.0,"[5.383732521311788, 4.853283039285804, 5.002329592268467]",[],"[0.0, 0.0, 0.0]",[],"[11.240339798235352, 9.880212921245652, 10.262383569919145]"
893,0,8,True,False,,0.0,3,3,,0,3,28.343185490851262,"[11.072805493866264, 8.301084055246804, 8.969295941738194]",14.053842341431993,"[5.318394142607843, 4.237422781546254, 4.498025417277896]",31.797598866317813,0.0,[],15.401063557863948,0.0,0.0,0.0,"[2.489632062707737, 9.574303315015719, 3.337128180140491]",[],"[0.0, 0.0, 0.0]",[],"[3.819569391558301, 21.98539311542492, 5.9926363593345915]"
893,0,9,True,False,,0.0,2,2,,0,2,18.243803902327173,"[10.60477991403864, 7.6390239882885345]",9.115083521907597,"[5.135864166475069, 3.9792193554325284]",10.401715336972048,0.0,[],6.056668981419099,0.0,0.0,0.0,"[3.5830772613294433, 2.4735917200896553]",[],"[0.0, 0.0]",[],"[6.6232750290498545, 3.7784403079221933]"
