iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
304,0,0,True,False,,0.0,2,2,,0,2,6.972081450253578,"[3.898121226591694, 3.0739602236618837]",4.719111765598895,"[2.5202672783707607, 2.1988444872281345]",16.670986537559678,0.0,[],8.501684749648275,0.0,0.0,0.0,"[5.4102543333651205, 3.0914304162831545]",[],"[0.0, 0.0]",[],"[11.30834444452595, 5.362642093033729]"
304,0,1,True,True,1.0,3.99,4,4,True,3,7,43.145747384604306,"[20.689421470218033, 11.22522254180305, 2.5, 8.731103372583219]",20.82684147999568,"[9.068874373385032, 5.3778367913031895, 1.975, 4.4051303153074555]",48.697610235672954,30.47183602890138,"[16.046043318322887, 4.878609818189774, 9.54718289238872]",22.99206799191245,14.884016051271539,18.992067991912453,11.884016051271539,"[10.216066823161738, 3.6638056022663155, 4.875500254015003, 4.236695312469395]","[7.257956894145926, 2.9026578290940117, 4.723401328031601]","[9.216066823161738, 2.6638056022663155, 3.875500254015004, 3.236695312469396]","[6.257956894145926, 1.9026578290940117, 3.723401328031601]","[23.63094057220958, 6.830270775041834, 9.93718013850001, 8.299218749921527]"
304,0,2,True,False,,0.0,2,2,,0,2,26.571840928125816,"[21.901278809527533, 4.670562118598283]",12.363017961969067,"[9.541498735715738, 2.82151922625333]",12.520127069440896,0.0,[],6.882849557081949,0.0,0.0,0.0,"[3.5418625127766, 3.3409870443053493]",[],"[0.0, 0.0]",[],"[6.517596186606666, 6.002530882834229]"
304,0,3,True,True,1.0,3.99,3,3,True,0,3,22.124959017445157,"[11.241600567512076, 3.194418503639577, 7.688939946293505]",11.628734016803612,"[5.38422422132971, 2.245823216419435, 3.9986865790544672]",18.75738385654297,0.0,[],10.315379704051757,0.0,7.315379704051757,0.0,"[2.4623696691724035, 4.541768494395483, 3.311241540483871]",[],"[1.4623696691724037, 3.541768494395483, 2.311241540483871]",[],"[3.7496658183907785, 9.081457677937136, 5.926260360215053]"
304,0,4,True,False,,0.0,1,1,,0,1,8.579852122217615,[8.579852122217615],4.34614232766487,[4.34614232766487],6.128958033833874,0.0,[],3.390293633195211,0.0,0.0,0.0,[3.390293633195211],[],[0.0],[],[6.128958033833874]
304,0,5,True,True,1.0,3.99,3,3,True,5,8,18.187315088578345,"[8.32143021836264, 7.365884870215706, 2.5]",10.093052884545555,"[4.2453577851614295, 3.8726950993841256, 1.975]",38.47674938663688,25.59200240579159,"[5.175560741910636, 4.172354099976086, 3.81450833985918, 8.815169610343712, 3.6144096137019743]",18.005932260788384,14.98088093825872,15.005932260788382,9.980880938258721,"[5.6925536292873655, 5.341778280398958, 6.97160035110206]","[3.018468689345148, 2.6272180989906735, 2.4876582525450806, 4.4379161480340485, 2.4096197493437703]","[4.6925536292873655, 4.341778280398958, 5.97160035110206]","[2.018468689345148, 1.6272180989906737, 1.4876582525450803, 3.437916148034048, 1.40961974934377]","[12.032188793044526, 11.13276482153579, 15.311795772056563]"
304,0,6,True,True,1.0,3.99,3,3,True,2,5,30.20561282984814,"[16.101116211284833, 6.369201281841554, 7.735295336721752]",14.780189003640775,"[7.279435322401085, 3.483988499918206, 4.0167651813214835]",30.169725946927308,10.749091357444811,"[6.601030829205499, 4.148060528239313]",14.766193119301649,6.192145629403477,11.76619311930165,4.192145629403477,"[4.694384819137046, 4.914977288490062, 5.156831011674541]","[3.5744020233901446, 2.617743606013332]","[3.694384819137046, 3.914977288490063, 4.156831011674541]","[2.5744020233901446, 1.6177436060133321]","[9.472781587530887, 10.038403303820674, 10.658541055575746]"
304,0,7,True,True,1.0,3.99,3,3,True,2,5,25.855264688785127,"[5.56751919634771, 17.787745492437416, 2.5]",13.083553228626199,"[3.171332486575607, 7.9372207420505925, 1.975]",24.460819513618038,36.7516602062082,"[11.440853492358098, 25.310806713850102]",12.539719610311035,16.333147480421196,9.539719610311035,14.333147480421198,"[3.352495862739052, 2.77298042384654, 6.414243323725443]","[5.461932862019658, 10.87121461840154]","[2.352495862739052, 1.77298042384654, 5.414243323725443]","[4.461932862019658, 9.87121461840154]","[6.032040673689877, 4.546103650888564, 13.882675189039597]"
304,0,8,True,True,1.0,3.99,4,4,True,3,7,36.96863936698709,"[12.692396611631857, 6.798710483746598, 5.760420039340706, 11.71711223226793]",18.417769353124967,"[5.950034678536424, 3.6514970886611735, 3.246563815342875, 5.569673770584493]",35.65621906510364,19.263760868596545,"[8.769247107738186, 5.5575883033657565, 4.9369254574926025]",17.905925435390422,10.512866738752653,13.905925435390422,7.5128667387526535,"[5.675643530677527, 6.083725784100692, 2.663968260020967, 3.482587860591236]","[4.420006372017893, 3.1674594383126453, 2.925400928422115]","[4.675643530677527, 5.083725784100692, 1.6639682600209673, 2.482587860591236]","[3.420006372017893, 2.1674594383126453, 1.925400928422115]","[11.988829565839811, 13.035194318206903, 4.266585282105044, 6.365609898951887]"
304,0,9,True,True,1.0,3.99,6,6,True,1,7,47.13089648610473,"[8.953921314498366, 12.379042482119843, 5.029555538790387, 2.928171116659354, 4.717682946115348, 13.122523087921435]",24.381049629580847,"[4.492029312654363, 5.8278265680267385, 2.961526660128251, 2.141986735497148, 2.8398963489849858, 6.117784004289359]",58.999939595173515,1.601473330241726,[1.601473330241726],29.009976442117672,1.6245745987942732,23.009976442117672,0.6245745987942731,"[3.5845190342837228, 3.1830482286083353, 5.93665138766503, 2.326246413749977, 6.162640776788772, 7.816870601021836]",[1.6245745987942732],"[2.5845190342837228, 2.1830482286083353, 4.93665138766503, 1.3262464137499772, 5.162640776788772, 6.816870601021836]",[0.6245745987942731],"[6.626971882778776, 5.597559560534193, 12.658080481192385, 3.4006318301281464, 13.237540453304542, 17.479155387235476]"
