iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
204,0,0,True,False,,0.0,3,3,,0,3,26.47690330741471,"[3.6560865634682247, 13.80632334378562, 9.014493400160868]",13.325992289891738,"[2.4258737597526077, 6.384466104076392, 4.515652426062738]",40.712852146527595,0.0,[],18.878012337145762,0.0,0.0,0.0,"[4.08934902479397, 3.4158566506613632, 11.37280666169043]",[],"[0.0, 0.0, 0.0]",[],"[7.921407755881972, 6.194504232465033, 26.596940158180587]"
204,0,1,True,False,,0.0,2,2,,0,2,7.661173121799614,"[4.955763740402647, 2.7054093813969673]",4.987857517501849,"[2.9327478587570326, 2.055109658744817]",9.716169728448769,0.0,[],5.78930619409502,0.0,0.0,0.0,"[2.9245229580845495, 2.8647832360104704]",[],"[0.0, 0.0]",[],"[4.934674251498845, 4.781495476949924]"
204,0,2,True,True,1.0,6.99,6,6,True,2,8,42.58173436491066,"[3.497264761715712, 3.7853547899465156, 3.1755605126925035, 3.3074678264820236, 10.602152271331251, 18.21393420274265]",22.606876402315155,"[2.363933257069128, 2.476288368079141, 2.2384685999500764, 2.2899124523279895, 5.134839385819188, 8.103434339069633]",45.19645088494,13.531932495103185,"[7.2658973150910855, 6.266035180012099]",23.626615845126608,7.277453673090243,17.626615845126604,5.277453673090243,"[5.776496149286399, 4.373712881370116, 2.6664157212497126, 4.132521999691265, 2.6736428617442547, 4.003826231784856]","[3.8336999528855236, 3.4437537202047186]","[4.776496149286399, 3.373712881370116, 1.6664157212497126, 3.132521999691265, 1.6736428617442547, 3.003826231784856]","[2.8336999528855236, 2.4437537202047186]","[12.247426023811279, 8.650545849666964, 4.272860823717211, 8.032107691516064, 4.291391953190397, 7.702118543038091]"
204,0,3,True,False,,0.0,1,1,,0,1,24.32041142498652,[24.32041142498652],10.484960455744744,[10.484960455744744],4.302449088694162,0.0,[],2.6779551445907233,0.0,0.0,0.0,[2.6779551445907233],[],[0.0],[],[4.302449088694162]
204,0,4,True,False,,0.0,4,4,,0,4,38.74528139803614,"[15.737356129904327, 5.807721991947668, 7.74881314445623, 9.451390131727921]",19.110659745234095,"[7.1375688906626875, 3.2650115768595906, 4.0220371263379295, 4.68604215137389]",27.674144044815513,0.0,[],14.79291617747805,0.0,0.0,0.0,"[4.363450300597481, 5.210660755855986, 2.772975797189151, 2.445829323835431]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[8.624231539993543, 10.796566040656373, 4.54609178766449, 3.7072546765011047]"
204,0,5,True,False,,0.0,2,2,,0,2,26.391215304239815,"[16.385570681384007, 10.00564462285581]",12.292573968653528,"[7.390372565739763, 4.902201402913766]",32.14277500424514,0.0,[],14.535682251655606,0.0,0.0,0.0,"[11.324587829701473, 3.2110944219541326]",[],"[0.0, 0.0]",[],"[26.473302127439673, 5.669472876805468]"
204,0,6,True,False,,0.0,3,3,,0,3,19.913554510279408,"[8.47288983414949, 6.971594820125285, 4.469069856004633]",10.76628625900897,"[4.304427035318302, 3.718921979848861, 2.7429372438418067]",22.797620749573788,0.0,[],11.891072092333777,0.0,0.0,0.0,"[4.805449810443436, 2.8918968182418525, 4.193725463648489]",[],"[0.0, 0.0, 0.0]",[],"[9.757563616521631, 4.851017482671416, 8.18903965038074]"
204,0,7,True,False,,0.0,2,2,,0,2,14.244987192495165,"[7.714628165814933, 6.530359026680232]",7.555545005073116,"[4.008704984667824, 3.546840020405291]",22.678541397162583,0.0,[],10.844631144893409,0.0,0.0,0.0,"[6.435934591530419, 4.408696553362989]",[],"[0.0, 0.0]",[],"[13.938293824436972, 8.740247572725613]"
204,0,8,True,False,,0.0,1,1,,0,1,5.188215499960063,[5.188215499960063],3.023404044984425,[3.023404044984425],16.712120958679677,0.0,[],7.517727173885074,0.0,0.0,0.0,[7.517727173885074],[],[0.0],[],[16.712120958679677]
204,0,9,True,False,,0.0,4,4,,0,4,29.097985490341124,"[6.314076347883493, 7.2287182428737555, 4.801510669227318, 10.753680230356556]",15.348214341233039,"[3.462489775674562, 3.819200114720765, 2.872589160998654, 5.193935289839057]",33.9269654244536,0.0,[],17.231516515536903,0.0,0.0,0.0,"[3.7031407952799515, 3.988714977763128, 5.853526641262156, 3.6861341012316675]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[6.9311302443075675, 7.663371737854175, 12.444940105800399, 6.887523336491455]"
