iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
791,0,0,True,False,,0.0,1,1,,0,1,10.199323386188198,[10.199323386188198],4.977736120613397,[4.977736120613397],9.226398854899603,0.0,[],4.598295553410845,0.0,0.0,0.0,[4.598295553410845],[],[0.0],[],[9.226398854899603]
791,0,1,True,False,,0.0,4,4,,0,4,25.45083592023066,"[4.45381773938439, 5.400243713674795, 10.162456820052109, 5.434317647119364]",13.925826008889956,"[2.736988918359912, 3.10609504833317, 4.963358159820323, 3.1193838823765523]",62.857050115692026,0.0,[],28.51424954511989,0.0,0.0,0.0,"[5.382636416102387, 4.7552392089617115, 13.960781045214937, 4.415592874840856]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[11.237529272057403, 9.628818484517208, 33.23277191080753, 8.757930448309887]"
791,0,2,True,False,,0.0,3,3,,0,3,29.776101346762037,"[13.015225671056527, 9.476581367003096, 7.284294308702414]",14.612679525237194,"[6.075938011712045, 4.695866733131208, 3.8408747803939414]",17.872020333414557,0.0,[],9.970087930031678,0.0,0.0,0.0,"[2.5295217965862378, 4.023316853255944, 3.4172492801894956]",[],"[0.0, 0.0, 0.0]",[],"[3.9218507604775334, 7.752094495528062, 6.198075077408963]"
791,0,3,True,False,,0.0,3,3,,0,3,33.964747819671935,"[8.344198076580694, 9.829232792026787, 15.791316951064452]",16.246251649672054,"[4.2542372498664704, 4.833400788890447, 7.158613610915136]",14.393323390777935,0.0,[],8.613396122403394,0.0,0.0,0.0,"[1.975, 2.689237170342995, 3.9491589520604]",[],"[0.0, 0.0, 0.0]",[],"[2.5, 4.331377359853833, 7.561946030924102]"
791,0,4,True,True,1.0,5.99,5,5,True,2,7,53.94298318224916,"[7.069125042550533, 7.208320519456411, 18.767938805318504, 7.481140842509399, 13.416457972414316]",26.037763441077175,"[3.756958766594708, 3.8112450025880005, 8.319496134074218, 3.9176449285786656, 6.232418609241583]",64.71714741970504,16.262430617014076,"[7.9103322497073885, 8.352098367306686]",30.239687493684965,8.34234794063549,25.239687493684965,6.34234794063549,"[6.463056958403533, 6.7390763777384395, 6.781698036043468, 3.9850100635674153, 6.270846057932107]","[4.085029577385882, 4.257318363249608]","[5.463056958403533, 5.7390763777384395, 5.781698036043468, 2.9850100635674153, 5.270846057932107]","[3.085029577385882, 3.257318363249608]","[14.007838354880855, 14.715580455739588, 14.824866759085815, 7.653871957865167, 13.514989892133606]"
791,0,5,True,True,1.0,5.99,6,6,True,0,6,49.49964599740007,"[8.300583185760962, 9.707137215347027, 2.680741351404349, 8.828466070498184, 6.779360735685495, 13.203357438704053]",25.304861938986026,"[4.237227442446775, 4.78578351398534, 2.0454891270476963, 4.443101767494292, 3.6439506869173433, 6.149309401094581]",66.46483292387585,0.0,[],31.921284840311582,0.0,25.921284840311582,0.0,"[4.523114790772588, 11.864121709410302, 6.693690955554809, 2.654734599295025, 4.028004850283077, 2.1576179349957814]",[],"[3.5231147907725884, 10.864121709410302, 5.693690955554809, 1.654734599295025, 3.0280048502830765, 1.1576179349957814]",[],"[9.033627668647663, 27.856722331821288, 14.599207578345663, 4.242909228961603, 7.7641150007258375, 2.9682511153737985]"
791,0,6,True,False,,0.0,4,4,,0,4,28.930728183646245,"[5.830970635963059, 3.8956524078165815, 7.638543512151149, 11.565561627715455]",15.282983991622036,"[3.274078548025593, 2.519304439048467, 3.9790319697389482, 5.510569034809028]",38.77628737435072,0.0,[],19.122752075996782,0.0,0.0,0.0,"[5.526554524228659, 3.849686617640615, 3.2425483979869205, 6.503962536140588]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[11.606550062124766, 7.306888763181064, 5.75012409740236, 14.112724451642533]"
791,0,7,True,False,,0.0,4,4,,0,4,36.066816049694395,"[10.735212160891873, 7.226288121576203, 11.78252563303404, 6.3227901341922745]",18.066058259380814,"[5.1867327427478305, 3.8182523674147193, 5.595184996883276, 3.4658881523349874]",37.33982565178295,0.0,[],18.562532004195354,0.0,0.0,0.0,"[6.998631722380048, 3.5997150303034045, 2.474565732015246, 5.489619519496655]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[15.381106980461661, 6.665935975136934, 3.7809377743980663, 11.511844921786293]"
791,0,8,True,False,,0.0,2,2,,0,2,15.618826393039111,"[2.996132102059074, 12.622694290980037]",8.091342293285253,"[2.168491519803039, 5.922850773482215]",8.1225089793395,0.0,[],5.167778501942405,0.0,0.0,0.0,"[1.9798727876092592, 3.187905714333146]",[],"[0.0, 0.0]",[],"[2.5124943272032287, 5.610014652136272]"
791,0,9,True,False,,0.0,3,3,,0,3,33.103350536114036,"[4.267276511042712, 11.799817751429018, 17.036256273642305]",15.910306709084473,"[2.664237839306658, 5.601928923057317, 7.644139946720499]",17.94518470354057,0.0,[],9.998622034380823,0.0,0.0,0.0,"[3.2068860936350285, 2.2041058649245238, 4.58763007582127]",[],"[0.0, 0.0, 0.0]",[],"[5.658682291371868, 3.087450935703907, 9.199051476464794]"
