iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
146,0,0,True,False,,0.0,3,3,,0,3,22.188577043826772,"[9.297160782087841, 5.625732413448851, 7.26568384829008]",11.653545047092443,"[4.625892705014259, 3.194035641245052, 3.833616700833131]",20.331599332889596,0.0,[],10.929323739826945,0.0,0.0,0.0,"[3.7285842720135975, 4.559967880139037, 2.640771587674309]",[],"[0.0, 0.0, 0.0]",[],"[6.996369928239993, 9.128122769587273, 4.20710663506233]"
146,0,1,True,True,1.0,5.99,6,6,True,3,9,44.62065162423653,"[7.110956995609043, 5.4555716103254985, 7.408537344612398, 8.725462392310542, 6.861632885422742, 9.058490395956309]",23.40205413345225,"[3.7732732282875268, 3.1276729280269446, 3.8893295643988353, 4.402930333001112, 3.6760368253148696, 4.532811254422961]",57.16772444056492,24.906855038457728,"[4.986131843564043, 9.915488273934926, 10.005234920958761]",28.295412531820322,12.713673464998514,22.29541253182032,9.713673464998514,"[4.230040549538794, 2.6519664021933025, 7.573081386377211, 4.704948260978279, 4.70394734515707, 4.431428587575663]","[2.944591418989977, 4.867040426834621, 4.902041619173917]","[3.2300405495387934, 1.6519664021933025, 6.573081386377211, 3.704948260978279, 3.70394734515707, 3.4314285875756627]","[1.944591418989977, 3.8670404268346212, 3.902041619173917]","[8.282155255227675, 4.235811287675134, 16.854054836864645, 9.49986733584174, 9.497300885018127, 8.798534839937597]"
146,0,2,True,True,1.0,5.99,6,6,True,1,7,49.95881556473066,"[13.682030345180062, 11.16687111486182, 6.005884571135354, 5.857881405177905, 9.828720758436868, 3.4174273699386575]",25.48393807024496,"[6.335991834620224, 5.35507973479611, 3.3422949827427884, 3.2845737480193833, 4.833201095790379, 2.3327966742760764]",80.84133643348295,14.180497186900954,[14.180497186900954],37.52812120905835,6.5303939028913724,31.528121209058348,5.5303939028913724,"[3.521242842962296, 2.6243188033157887, 4.778213691953198, 6.7267746502229215, 13.296130732459849, 6.581440488144295]",[6.5303939028913724],"[2.521242842962296, 1.624318803315789, 3.7782136919531983, 5.7267746502229215, 12.296130732459849, 5.581440488144295]",[5.5303939028913724],"[6.464725238364861, 4.164920008502023, 9.687727415264611, 14.684037564674156, 31.52854033964064, 14.311385867036655]"
146,0,3,True,False,,0.0,3,3,,0,3,22.613826906795154,"[9.344081554148364, 2.5, 10.76974535264679]",11.81939249365011,"[4.6441918061178615, 1.975, 5.200200687532249]",26.772913187929074,0.0,[],13.44143614329234,0.0,0.0,0.0,"[3.3608076974562158, 6.772517385405838, 3.308111060430286]",[],"[0.0, 0.0, 0.0]",[],"[6.053353070400553, 14.801326629245736, 5.918233488282784]"
146,0,4,True,False,,0.0,4,4,,0,4,24.904729089606832,"[7.499718089364167, 2.5, 4.592642586482459, 10.312368413760204]",13.712844344946664,"[3.924890054852025, 1.975, 2.791130608728159, 5.02182368136648]",41.66442809066412,0.0,[],20.24912695535901,0.0,0.0,0.0,"[2.3068352313309415, 4.858923926132338, 5.1637769651457965, 7.9195908327499325]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[3.350859567515235, 9.894676733672659, 10.67635119268153, 17.742540596794697]"
146,0,5,True,False,,0.0,2,2,,0,2,12.824710837631677,"[4.5525419373935545, 8.272168900238123]",7.001637226676355,"[2.7754913555834864, 4.226145871092868]",17.34666087723124,0.0,[],8.765197742120185,0.0,0.0,0.0,"[5.390998460719318, 3.3741992814008657]",[],"[0.0, 0.0]",[],"[11.258970412100815, 6.087690465130425]"
146,0,6,True,False,,0.0,3,3,,0,3,23.98760313775985,"[10.166599436020702, 7.528114327233701, 6.29288937450545]",12.355165223726344,"[4.964973780048074, 3.9359645876211435, 3.454226856057126]",32.1302921699652,0.0,[],15.530813946286425,0.0,0.0,0.0,"[6.343985614713252, 4.677434535036522, 4.509393796536654]",[],"[0.0, 0.0, 0.0]",[],"[13.702527217213467, 9.429319320606465, 8.998445632145266]"
146,0,7,True,False,,0.0,3,3,,0,3,37.535986555877074,"[4.610107734346156, 22.09793602409061, 10.827942797440308]",17.63903475679206,"[2.797942016395001, 9.61819504939534, 5.22289769100172]",20.104148728386168,0.0,[],10.840618004070606,0.0,0.0,0.0,"[4.953441991647755, 2.9288265078393225, 2.9583495045835284]",[],"[0.0, 0.0, 0.0]",[],"[10.137030747814755, 4.945708994459801, 5.021408986111611]"
146,0,8,True,False,,0.0,4,4,,0,4,60.31711015084309,"[22.49235511532859, 12.12885709490201, 16.553190599658596, 9.142707340953907]",27.52367295882881,"[9.77201849497815, 5.730254267011784, 7.4557443338668525, 4.565655862972024]",32.74652763169378,0.0,[],16.771145776360573,0.0,0.0,0.0,"[2.83670226190499, 7.383184067980654, 3.169840008568298, 3.381419437906634]",[],"[0.0, 0.0, 0.0, 0.0]",[],"[4.7094929792435645, 16.36713863584783, 5.563692329662302, 6.106203686940086]"
146,0,9,True,True,1.0,5.99,5,5,True,2,7,68.38876162856569,"[4.456347235674805, 20.071335414495817, 17.92773676350196, 10.43968958901126, 15.493652625881845]",31.671617035140617,"[2.7379754219131742, 8.827820811653368, 7.991817337765765, 5.071478939714392, 7.04252452409392]",47.72936519104802,23.175449823324833,"[18.39240105463173, 4.783048768693102]",23.614452424508734,11.038425431096684,18.61445242450873,9.038425431096684,"[3.8707202702473307, 4.531958436226889, 7.969366946928573, 1.975, 5.2674067711059385]","[8.173036411306374, 2.86538901979031]","[2.8707202702473307, 3.531958436226889, 6.969366946928573, 0.9750000000000001, 4.2674067711059385]","[7.1730364113063745, 1.8653890197903098]","[7.360821205762386, 9.056303682633049, 17.87017165879121, 2.5, 10.94206864386138]"
