iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
649,0,0,True,True,1.0,0.99,2,2,True,1,3,18.65054863152171,"[3.851763903745412, 14.798784727776297]",9.273713966293467,"[2.5021879224607106, 6.771526043832756]",15.749537525405312,9.0153571601299,[9.0153571601299],8.142319634908072,4.515989292450661,6.1423196349080715,3.5159892924506613,"[2.63208214153805, 5.510237493370021]",[4.515989292450661],"[1.6320821415380502, 4.510237493370021]",[3.5159892924506613],"[4.184826003943718, 11.564711521461593]"
649,0,1,True,True,1.0,0.99,4,4,True,1,5,36.64625209433015,"[5.257190172655747, 8.58708395847158, 11.104500081661023, 11.6974778815418]",18.29203831678876,"[3.0503041673357414, 4.3489627438039165, 5.330755031847799, 5.562016373801303]",62.6855905662525,17.370907515676475,[17.370907515676475],28.447380320838477,7.774653931113825,24.447380320838477,6.774653931113825,"[5.436816444113823, 8.51036840628775, 3.1580085994898184, 11.342186870947085]",[7.774653931113825],"[4.436816444113823, 7.510368406287751, 2.1580085994898184, 10.342186870947085]",[6.774653931113825],"[11.376452420804675, 19.25735488791731, 5.533355383307226, 26.518427874223296]"
649,0,2,True,True,1.0,0.99,6,6,True,2,8,81.71411616926318,"[16.011540622518122, 16.548224596482267, 9.025754217289677, 8.8380465112781, 16.52194802493477, 14.768602196760245]",37.868505306012636,"[7.244500842782068, 7.453807592628085, 4.520044144742974, 4.446838139398459, 7.44355972972456, 6.759754856736496]",68.5082104807608,23.93553186230251,"[13.640389250243977, 10.295142612058532]",32.718202087496714,11.33485742629798,26.718202087496714,9.33485742629798,"[7.75024813596996, 2.3304714914086277, 3.944714990443231, 5.1838565663364555, 7.439310468698067, 6.069600434640369]","[6.319751807595152, 5.015105618702828]","[6.75024813596996, 1.330471491408628, 2.944714990443231, 4.1838565663364555, 6.439310468698067, 5.069600434640369]","[5.319751807595152, 4.015105618702828]","[17.308328553769126, 3.4114653625862257, 7.550551257546745, 10.727837349580655, 16.511052483841198, 12.998975473436843]"
649,0,3,True,True,1.0,0.99,3,3,True,3,6,25.5078788824134,"[12.88742270029676, 10.006719908518711, 2.6137362735979313]",12.948072764141227,"[6.026094853115737, 4.902620764322298, 2.019357146703193]",17.000193829887955,25.051117933573675,"[11.61913841800353, 8.665022489294445, 4.766957026275702]",9.630075593656303,12.769935994093734,6.6300755936563025,9.769935994093734,"[2.4631306437169274, 3.699000513398616, 3.4679444365407592]","[5.531463983021377, 4.379358770824833, 2.859113240247524]","[1.4631306437169274, 2.699000513398616, 2.4679444365407592]","[4.531463983021377, 3.3793587708248336, 1.859113240247524]","[3.7516170351716087, 6.920514136919528, 6.328062657796818]"
649,0,4,True,True,1.0,0.99,3,3,True,0,3,28.826226000414245,"[12.452777096645116, 5.960323877071922, 10.413125026697209]",14.242228140161556,"[5.856583067691595, 3.3245263120580493, 5.061118760411912]",35.165815033731974,0.0,[],16.71466786315547,0.0,13.714667863155471,0.0,"[7.739373732171919, 3.5024040664244396, 5.472890064559111]",[],"[6.739373732171919, 2.5024040664244396, 4.472890064559111]",[],"[17.280445467107484, 6.416420683139589, 11.4689488834849]"
649,0,5,True,True,1.0,0.99,2,2,True,1,3,16.562071300838756,"[9.210793167899737, 7.3512781329390195]",8.459207807327115,"[4.592209335480898, 3.866998471846218]",16.91574303717993,12.588163447885844,[12.588163447885844],8.597139784500172,5.9093837446754796,6.597139784500172,4.9093837446754796,"[3.0728279800922516, 5.52431180440792]",[5.9093837446754796],"[2.0728279800922516, 4.52431180440792]",[4.9093837446754796],"[5.314943538698081, 11.600799498481846]"
649,0,6,True,True,1.0,0.99,8,8,True,2,10,66.80945557265983,"[4.30531458066838, 3.2715578220043846, 5.505028008156954, 10.97642582561493, 8.6161496122874, 11.226385068954873, 14.145673072379694, 8.762921582593217]",34.05568767333733,"[2.6790726864606684, 2.27590755058171, 3.146960923181212, 5.280806071989823, 4.360298348792086, 5.3782901768924, 6.516812498228081, 4.417539417211355]",64.82652475863446,25.34462559089205,"[7.4167553785427, 17.92787021234935]",33.28234465586744,11.8844039804479,25.28234465586744,9.8844039804479,"[6.8846237972354185, 3.777710414293417, 2.723148903004578, 3.017643218068764, 2.4999975060303927, 3.6438107508973014, 4.867879577600194, 5.8675304887373745]","[3.892534597631653, 7.9918693828162475]","[5.8846237972354185, 2.777710414293417, 1.7231489030045777, 2.017643218068764, 1.4999975060303927, 2.6438107508973014, 3.8678795776001933, 4.8675304887373745]","[2.892534597631653, 6.9918693828162475]","[15.088778967270304, 7.122334395624145, 4.418330520524558, 5.173444148894267, 3.846147451359981, 6.779001925377696, 9.917639942564598, 12.480847407018908]"
649,0,7,True,True,1.0,0.99,4,4,True,1,5,39.327827679385855,"[12.087892082763432, 8.776149395301388, 4.996942228989541, 13.466843972331496]",19.337852794960483,"[5.714277912277739, 4.422698264167542, 2.9488074693059207, 6.252069149209284]",33.061035029842074,3.909902196979468,[3.909902196979468],16.893803661638408,2.5248618568219925,12.893803661638408,1.5248618568219925,"[6.271770844992581, 2.453207300244057, 2.858327552395388, 5.310497964006382]",[2.5248618568219925],"[5.271770844992581, 1.4532073002440573, 1.858327552395388, 4.310497964006382]",[1.5248618568219925],"[13.517361141006617, 3.726172564728352, 4.764942442039456, 11.052558882067647]"
649,0,8,True,True,1.0,0.99,2,2,True,0,2,28.186003353321453,"[7.479473824326293, 20.70652952899516]",12.992541307795367,"[3.9169947914872543, 9.075546516308112]",15.99275824087892,0.0,[],8.23717571394278,0.0,6.237175713942779,0.0,"[6.26217571394278, 1.975]",[],"[5.26217571394278, 0.9750000000000001]",[],"[13.49275824087892, 2.5]"
649,0,9,True,True,1.0,0.99,1,1,True,1,2,10.643265792391611,[10.643265792391611],5.150873659032729,[5.150873659032729],2.8069391204751586,25.127302301132623,[25.127302301132623],2.0947062569853117,10.799647897441723,1.0947062569853119,9.799647897441723,[2.0947062569853117],[10.799647897441723],[1.0947062569853119],[9.799647897441723],[2.8069391204751586]
