iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
596,0,0,True,True,1.0,0.99,3,3,True,1,4,36.61013552077422,"[14.34822734545508, 10.961617417671498, 11.300290757647648]",17.277952853101947,"[6.595808664727481, 5.275030792891885, 5.4071133954825825]",34.22388936907535,7.443928909050008,[7.443928909050008],16.34731685393939,3.9031322745295034,13.347316853939388,2.9031322745295034,"[6.734692464048381, 5.283323777224553, 4.329300612666453]",[3.9031322745295034],"[5.734692464048381, 4.283323777224553, 3.329300612666452]",[2.9031322745295034],"[14.704339651406105, 10.982881480062957, 8.536668237606287]"
596,0,1,True,True,1.0,0.99,4,4,True,2,6,36.042391590733565,"[3.7257053989120275, 6.903251604048726, 14.468460748911236, 10.944973838861577]",18.05653272038609,"[2.4530251055756906, 3.692268125579003, 6.642699692075382, 5.2685397971560155]",54.6245135672995,11.954397703936841,"[6.005506977844533, 5.9488907260923085]",25.303560291246807,6.662215104535369,21.303560291246807,4.662215104535369,"[5.132281632033096, 5.209030118457363, 8.307232601773922, 6.6550159389824275]","[3.342147721359368, 3.3200673831760006]","[4.132281632033096, 4.209030118457363, 7.307232601773922, 5.6550159389824275]","[2.342147721359368, 2.3200673831760006]","[10.59559392828999, 10.792384919121444, 18.736493850702363, 14.50004086918571]"
596,0,2,True,True,1.0,0.99,2,2,True,3,5,18.91753598635053,"[9.703599227571047, 9.213936758779482]",9.377839034676708,"[4.784403698752708, 4.593435335923998]",23.096467790465766,28.197676868090014,"[18.25873474472148, 3.242752847917253, 6.696189275451282]",11.007622438281647,13.997093978555105,9.007622438281649,10.997093978555105,"[2.1628993680537763, 8.844723070227872]","[8.120906550441378, 2.264673610687729, 3.6115138174259998]","[1.1628993680537763, 7.8447230702278725]","[7.1209065504413775, 1.2646736106877288, 2.6115138174259998]","[2.981793251419939, 20.114674539045826]"
596,0,3,True,True,1.0,0.0,0,4,,1,1,24.646965949444443,"[2.5, 13.61286859241227, 2.5, 6.034097357032173]",13.612316720283332,"[1.975, 6.309018751040785, 1.975, 3.3532979692425475]",35.529093100807245,5.548566207022042,[5.548566207022042],17.856346309314826,3.1639408207385964,13.856346309314826,2.1639408207385964,"[5.926716187924779, 2.987620387902787, 5.191591417650307, 3.7504183158369537]",[3.1639408207385964],"[4.926716187924779, 1.987620387902787, 4.191591417650307, 2.7504183158369537]",[2.1639408207385964],"[12.632605610063534, 5.096462533084069, 10.747670301667453, 7.052354655992189]"
596,0,4,True,True,1.0,0.99,5,5,True,0,5,58.358800049247456,"[7.704192115340381, 11.333543882532092, 15.444240987718945, 10.714329756189052, 13.162493307466987]",27.75993201920651,"[4.004634924982748, 5.420082114187516, 7.023253985210389, 5.17858860491373, 6.133372389912125]",40.38952882877498,0.0,[],20.75191624322224,0.0,15.75191624322224,0.0,"[6.734675167719538, 2.9194231525659884, 3.624195996395971, 5.042301229208412, 2.431320697332331]",[],"[5.734675167719538, 1.9194231525659884, 2.624195996395971, 4.042301229208412, 1.4313206973323307]",[],"[14.704295301844969, 4.9215978270922776, 6.728707683066592, 10.364874946688238, 3.6700530700828993]"
596,0,5,True,True,1.0,0.99,4,4,True,1,5,34.627900183182405,"[11.028078190440382, 7.120238238959138, 10.354975267177192, 6.124608486605692]",17.50488107144114,"[5.300950494271749, 3.776892913194064, 5.038440354199105, 3.38859730977622]",22.114240699467906,7.831632279145591,[7.831632279145591],12.624553872792482,4.05433658886678,8.624553872792482,3.0543365888667804,"[5.346214753413982, 1.975, 1.994273736674144, 3.3090653827043583]",[4.05433658886678],"[4.346214753413982, 0.9750000000000001, 0.994273736674144, 2.3090653827043583]",[3.0543365888667804],"[11.144140393369183, 2.5, 2.54941983762601, 5.920680468472714]"
596,0,6,True,True,1.0,0.99,5,5,True,1,6,41.527793540339445,"[13.49198433138863, 4.029151545311089, 6.1950716006884425, 4.45416586989337, 13.357420193057914]",21.195839480732385,"[6.261873889241566, 2.5713691026713246, 3.416077924268493, 2.7371246892584145, 6.209393875292586]",38.834838669573635,17.171688568148674,[17.171688568148674],20.14558708113372,7.696958541577983,15.145587081133717,6.696958541577983,"[7.2909488614516915, 3.7955665754182615, 2.1635576014805746, 2.5550134255219596, 4.340500617261231]",[7.696958541577983],"[6.2909488614516915, 2.7955665754182615, 1.1635576014805746, 1.5550134255219594, 3.3405006172612306]",[6.696958541577983],"[16.130638106286387, 7.168119424149388, 2.9834810294373706, 3.987213911594768, 8.565386198105719]"
596,0,7,True,True,1.0,0.99,5,5,True,1,6,58.891296142030285,"[16.10504206839442, 10.072340219974635, 13.702981564375532, 11.920208092944472, 7.090724196341225]",27.967605495391812,"[7.280966406673825, 4.928212685790108, 6.344162810106458, 5.648881156248344, 3.765382436573078]",58.52389780571205,17.357916928924322,[17.357916928924322],27.824320144227702,7.7695876022804855,22.824320144227705,6.7695876022804855,"[12.40955820438408, 4.918661692682425, 3.924868423717496, 3.758846369024987, 2.812385454418716]",[7.7695876022804855],"[11.40955820438408, 3.918661692682425, 2.924868423717496, 2.758846369024987, 1.812385454418716]",[6.7695876022804855],"[29.255277447138663, 10.0478504940575, 7.499662624916656, 7.073965048782018, 4.64714219081722]"
596,0,8,True,True,1.0,0.99,3,3,True,3,6,27.52857822343765,"[13.022459245091804, 7.961791926681034, 6.544327051664808]",13.736145507140682,"[6.078759105585804, 4.105098851405604, 3.552287550149275]",35.59037401454035,25.461629169930916,"[3.683605458354903, 8.800011028117547, 12.978012683458465]",16.880245865670737,12.930035376273057,13.880245865670737,9.930035376273057,"[3.321581367314134, 8.270929832055945, 5.2877346663006595]","[2.436606128758412, 4.432004300965843, 6.061424946548802]","[2.321581367314134, 7.270929832055944, 4.2877346663006595]","[1.4366061287584122, 3.4320043009658434, 5.061424946548802]","[5.952772736702907, 18.64340982578447, 10.994191452052972]"
596,0,9,True,True,1.0,0.99,4,4,True,1,5,61.09692503236592,"[10.734918143549404, 35.429132553349795, 7.999569848412476, 6.933304487054243]",27.82780076262271,"[5.186618075984268, 14.81736169580642, 4.119832240880866, 3.703988749951155]",36.62483349439506,7.494365756976083,[7.494365756976083],18.283685062814076,3.9228026452206723,14.283685062814074,2.9228026452206723,"[6.381109941396206, 4.426048986429379, 5.29974029825738, 2.17678583673111]",[3.9228026452206723],"[5.381109941396206, 3.4260489864293784, 4.29974029825738, 1.1767858367311097]",[2.9228026452206723],"[13.797717798451808, 8.78474099084456, 11.024975123736871, 3.0173995813618197]"
