iteration,month,customers,is_existing_customer,membership_signed_up,tier_chosen,membership_revenue,rides_taken,rides_taken_control,existing_customer_late_signup,additional_rides_taken,total_rides_taken,total_control_ride_minutes,control_ride_minutes_array,total_control_ride_revenue,control_ride_revenue_array,total_standard_minutes,total_membership_minutes,membership_ride_minutes_array,initial_standard_ride_revenue,initial_membership_ride_revenue,adjusted_standard_ride_revenue,adjusted_membership_ride_revenue,initial_standard_ride_revenue_array,initial_membership_ride_revenue_array,adjusted_standard_ride_revenue_array,adjusted_membership_ride_revenue_array,standard_ride_minutes_array
346,0,0,True,True,1.0,0.99,1,1,True,0,1,10.664102402880614,[10.664102402880614],5.15899993712344,[5.15899993712344],14.818299394371776,0.0,[],6.779136763804993,0.0,5.779136763804993,0.0,[6.779136763804993],[],[5.779136763804993],[],[14.818299394371776]
346,0,1,True,True,1.0,0.99,7,7,True,3,10,66.63873760310588,"[8.255096533867832, 8.843043656655995, 9.31818755451223, 8.912074377400407, 4.097905636674837, 24.71242984399457, 2.5]",32.989107665211286,"[4.219487648208455, 4.448787026095838, 4.63409314625977, 4.4757090071861585, 2.598183198303187, 10.637847639157883, 1.975]",77.85029505207068,26.576031604420425,"[6.659692477136599, 17.31004163536286, 2.6062974919209645]",37.361615070307565,13.364652325723966,30.361615070307572,10.364652325723966,"[5.1103826341651795, 1.975, 4.4647976608180855, 6.58197674979713, 9.716188316303517, 5.371698140055318, 4.141571569168338]","[3.597280066083274, 7.750916237791516, 2.0164560218491765]","[4.1103826341651795, 0.9750000000000001, 3.4647976608180855, 5.58197674979713, 8.716188316303517, 4.371698140055318, 3.1415715691683377]","[2.597280066083274, 6.750916237791516, 1.0164560218491763]","[10.539442651705588, 2.5, 8.884096566200219, 14.312760896915718, 22.34920081103466, 11.20948241039825, 8.05531171581625]"
346,0,2,True,True,1.0,0.99,6,6,True,2,8,48.69126740245471,"[4.890602678372805, 9.327301630613364, 2.5, 7.710260130535281, 16.596922806233348, 7.666180156699905]",24.989594286957335,"[2.9073350445653943, 4.637647635939212, 1.975, 4.00700145090876, 7.472799894431006, 3.989810261112963]",72.83011971518124,22.711591616679996,"[9.010913560404616, 13.70067805627538]",34.40374668892068,10.857520730505199,28.403746688920677,8.857520730505199,"[8.640678926993345, 9.265900172248251, 4.694139629003559, 4.019387767801696, 4.792100711711335, 2.9915394811624925]","[4.5142562885578, 6.343264441947398]","[7.640678926993346, 8.265900172248251, 3.6941396290035593, 3.0193877678016956, 3.7921007117113343, 1.9915394811624925]","[3.5142562885578004, 5.343264441947398]","[19.591484428188068, 21.194615826277566, 9.47215289488092, 7.742019917440245, 9.72333515823419, 5.106511490160237]"
346,0,3,True,True,1.0,0.99,1,1,True,2,3,9.684921324742904,[9.684921324742904],4.777119316649733,[4.777119316649733],5.060650450616035,9.058287286896046,"[3.408598008712407, 5.649689278183639]",2.9736536757402536,5.532732041889458,1.9736536757402536,3.532732041889458,[2.9736536757402536],"[2.3293532233978387, 3.203378818491619]",[1.9736536757402536],"[1.3293532233978387, 2.203378818491619]",[5.060650450616035]
346,0,4,True,True,1.0,0.99,2,2,True,2,4,26.671271574730433,"[10.034438476106056, 16.636833098624376]",12.40179591414487,"[4.913431005681362, 7.488364908463507]",26.33275284959143,24.64671922632882,"[7.664561926480429, 16.982157299848392]",12.269773611340657,11.61222049826824,10.269773611340657,9.61222049826824,"[8.832635221296897, 3.43713839004376]","[3.9891791513273676, 7.623041346940873]","[7.832635221296898, 2.43713839004376]","[2.9891791513273676, 6.623041346940873]","[20.08368005460743, 6.2490727949839995]"
346,0,5,True,True,1.0,0.99,4,4,True,1,5,40.54758847909282,"[8.569296187758502, 6.85226415651718, 20.251388322817043, 4.874639812000101]",19.8135595068462,"[4.342025513225815, 3.6723830210417003, 8.898041445898647, 2.9011095266800395]",20.681562700841802,13.235156233268041,[13.235156233268041],12.065809453328304,6.161710930974536,8.065809453328304,5.161710930974536,"[3.6571222834815105, 2.305622976887088, 2.217983062763264, 3.885081130196441]",[6.161710930974536],"[2.6571222834815105, 1.305622976887088, 1.2179830627632644, 2.885081130196441]",[5.161710930974536],"[6.813134060209001, 3.3477512227874047, 3.12303349426478, 7.397643923580619]"
346,0,6,True,True,1.0,0.99,5,5,True,4,9,53.04252275072384,"[3.8160475571394508, 4.425432644777518, 14.272948740175421, 13.990439196398354, 16.537654612233098]",25.6865838727823,"[2.488258547284386, 2.7259187314632323, 6.566450008668414, 6.456271286595358, 7.449685298770908]",48.40101556860721,26.288787600059557,"[3.121413522111025, 9.477632091861226, 10.568328463976282, 3.121413522111025]",23.876396071756815,14.252627164023227,18.876396071756812,10.252627164023227,"[4.839186196310903, 2.591391798384322, 3.6873376203870176, 4.235722395789411, 8.52275806088516]","[2.2173512736233, 4.696276515825878, 5.12164810095075, 2.2173512736233]","[3.8391861963109033, 1.5913917983843218, 2.6873376203870176, 3.235722395789411, 7.522758060885159]","[1.2173512736232999, 3.696276515825878, 4.12164810095075, 1.2173512736232999]","[9.844067170027957, 4.08049179072903, 6.890609283043635, 8.29672409176772, 19.289123233038868]"
346,0,7,True,True,1.0,0.99,3,3,True,1,4,30.493055075569174,"[9.06016444312353, 14.937246696786165, 6.495643935659479]",14.892291479471977,"[4.533464132818176, 6.825526211746604, 3.5333011349071968]",39.37991082964945,26.89344186377513,[26.89344186377513],18.358165223563283,11.4884423268723,15.358165223563285,10.4884423268723,"[10.888675030969733, 4.5307203675023615, 2.9387698250911907]",[11.4884423268723],"[9.888675030969733, 3.5307203675023615, 1.938769825091191]",[10.4884423268723],"[25.35557700248649, 9.053129147441952, 4.971204679721002]"
346,0,8,True,True,1.0,0.99,3,3,True,1,4,30.572830934863113,"[5.329675114321093, 16.259803190822904, 8.983352629719116]",14.923404064596614,"[3.0785732945852264, 7.341323244420932, 4.5035075255904555]",39.15468049246871,17.7459581201439,[17.7459581201439],18.270325392062794,7.920923666856122,15.270325392062796,6.920923666856122,"[4.482640227665378, 7.286360718891999, 6.5013244455054195]",[7.920923666856122],"[3.482640227665378, 6.286360718891999, 5.5013244455054195]",[6.920923666856122],"[8.929846737603533, 16.118873638184613, 14.105960116680562]"
346,0,9,True,True,1.0,0.99,3,3,True,1,4,34.636758036089525,"[11.8473872925813, 7.089896445949684, 15.699474297558536]",16.508335634074914,"[5.6204810441067075, 3.7650596139203767, 7.122794976047829]",15.001292264545988,15.307925213455414,[15.307925213455414],8.850503983172935,6.970090833247612,5.850503983172935,5.970090833247612,"[3.967229642764182, 2.594378590393452, 2.2888957500153007]",[6.970090833247612],"[2.967229642764182, 1.5943785903934522, 1.2888957500153007]",[5.970090833247612],"[7.608281135292774, 4.088150231778083, 3.30486089747513]"
346,0,10,True,True,1.0,0.99,3,3,True,2,5,45.961155762744795,"[14.084963708086045, 28.366898259477892, 3.5092937951808567]",20.924850747470472,"[6.4931358461535575, 12.063090321196379, 2.3686245801205343]",12.3864171049237,17.313678568417227,"[7.785952618426859, 9.527725949990367]",7.8307026709202425,8.752334641682719,4.830702670920243,6.752334641682719,"[2.1058286326532922, 2.6334031304609913, 3.0914709078059595]","[4.036521521186476, 4.715813120496243]","[1.1058286326532925, 1.6334031304609913, 2.0914709078059595]","[3.0365215211864753, 3.7158131204962435]","[2.8354580324443392, 4.1882131550281825, 5.3627459174511785]"
346,0,11,True,True,1.0,0.0,1,2,,2,3,22.623303682685215,"[13.06572807280429, 9.557575609880924]",10.823088436247232,"[6.095633948393673, 4.72745448785356]",23.062616240739025,11.744380522788603,"[6.448184641208127, 5.296195881580475]",10.99442033388822,6.580308403887555,8.99442033388822,4.580308403887555,"[3.965206994931946, 7.029213338956274]","[3.5147920100711696, 3.0655163938163854]","[2.965206994931946, 6.029213338956274]","[2.5147920100711696, 2.0655163938163854]","[7.603094858799861, 15.459521381939163]"
346,0,12,True,True,1.0,0.99,5,5,True,2,7,44.203266178613596,"[5.07022814853444, 18.43247098468732, 2.5, 11.07418907775735, 7.126377967634487]",22.239273809659306,"[2.977388977928432, 8.188663684028056, 1.975, 5.318933740325367, 3.77928740737745]",56.6824076491043,29.618263623898486,"[16.135415230655887, 13.4828483932426]",27.10613898315068,13.551122813320411,22.10613898315068,11.551122813320411,"[8.230980056806647, 9.727449291180623, 3.1405478176502335, 3.557016789346291, 2.4501450281668817]","[7.292811939955796, 6.258310873364614]","[7.230980056806647, 8.727449291180623, 2.1405478176502335, 2.557016789346291, 1.4501450281668817]","[6.292811939955796, 5.258310873364614]","[18.540974504632427, 22.37807510559134, 5.488584147821111, 6.556453306016131, 3.7183205850432866]"
346,0,13,True,True,1.0,0.99,9,9,True,3,12,88.07270303378148,"[11.734502725076903, 5.012149032338261, 11.312498118274263, 2.5, 4.746501615550374, 35.98531798832917, 2.6019335085539117, 6.524185599306316, 7.655614446352292]",43.348354183174784,"[5.576456062779992, 2.954738122611922, 5.411874266126962, 1.975, 2.851135630064646, 15.034274015448377, 2.0147540683360257, 3.5444323837294633, 3.985689634077394]",82.32548678316678,29.214022587459908,"[13.11995956543506, 4.658622168553516, 11.43544085347133]",41.106939845435036,14.393468809109363,32.10693984543504,11.393468809109365,"[4.111502369832555, 2.417246129416583, 3.279280540490851, 7.52993298083437, 5.557835099323605, 3.5552626906790956, 3.984916079810371, 3.9127259204960416, 6.758238034551568]","[6.116784230519674, 2.8168626457358714, 5.459821932853819]","[3.1115023698325546, 1.4172461294165826, 2.279280540490851, 6.52993298083437, 4.557835099323605, 2.5552626906790956, 2.984916079810371, 2.9127259204960416, 5.758238034551568]","[5.116784230519674, 1.8168626457358714, 4.459821932853819]","[7.978211204698858, 3.6339644344014936, 5.84430907818167, 16.743417899575306, 11.686756664932322, 6.551955617125886, 7.653630973872746, 7.468528001271901, 14.764712909106585]"
346,0,14,True,True,1.0,0.99,3,3,True,4,7,34.741351187014914,"[7.064388213790185, 22.436388625658612, 5.240574347566114]",16.549126962935816,"[3.755111403378172, 9.750191564006858, 3.0438239955507846]",38.290815963399794,24.983393430273843,"[10.903239277767838, 2.5856433705235617, 9.49378846284139, 2.0007223191410546]",17.93341822572592,13.7435234378068,14.93341822572592,9.7435234378068,"[3.6052335542959484, 10.16275507292809, 4.1654295985018805]","[5.252263318329457, 2.008400914504189, 4.702577500508142, 1.7802817044650112]","[2.6052335542959484, 9.16275507292809, 3.1654295985018805]","[4.252263318329457, 1.008400914504189, 3.7025775005081423, 0.7802817044650113]","[6.680086036656277, 23.494243776738692, 8.116486150004821]"
346,0,15,True,True,1.0,0.99,2,2,True,0,2,18.34929785307438,"[2.636343931904397, 15.712953921169982]",9.156226162699006,"[2.0281741334427146, 7.128052029256293]",16.189933017885593,0.0,[],8.314073876975382,0.0,6.314073876975382,0.0,"[5.097793326950485, 3.2162805500248974]",[],"[4.097793326950485, 2.2162805500248974]",[],"[10.507162376796114, 5.682770641089481]"
346,0,16,True,True,1.0,0.99,3,3,True,2,5,32.445547583423284,"[17.78577796456513, 9.797582292809933, 4.862187326048222]",15.653763557535083,"[7.9364534061804015, 4.821057094195874, 2.8962530571588063]",19.051993776542577,28.257706973035344,"[18.477852000577446, 9.779854972457898]",10.430277572851606,13.020505719483783,7.430277572851606,11.020505719483785,"[4.396300655663264, 2.508017144208357, 3.5259597729799848]","[8.206362280225203, 4.81414343925858]","[3.396300655663264, 1.5080171442083572, 2.5259597729799848]","[7.206362280225204, 3.8141434392585802]","[8.708463219649394, 3.8667106261752746, 6.476819930717909]"
346,0,17,True,True,1.0,0.99,5,5,True,4,9,55.86225144869508,"[15.133480590157072, 7.854248297097422, 17.42845350614022, 6.453628098828545, 8.992440956471823]",26.78627806499108,"[6.902057430161259, 4.063156835867995, 7.797096867394686, 3.5169149585431323, 4.50705197302401]",42.18286938008072,46.5429842030303,"[13.321980580020783, 8.446046448465118, 16.174165841753577, 8.60079133279082]",21.451319058231483,22.151763839181818,16.451319058231483,18.151763839181818,"[6.8621773999215, 4.5918164975794715, 3.6002038607370492, 3.1712825511566596, 3.225838748836801]","[6.1955724262081056, 4.293958114901397, 7.307924678283896, 4.354308619788419]","[5.8621773999215, 3.5918164975794715, 2.6002038607370492, 2.1712825511566596, 2.225838748836801]","[5.1955724262081056, 3.2939581149013963, 6.307924678283896, 3.3543086197884198]","[15.03122410236282, 9.209785891229414, 6.667189386505254, 5.567391156811947, 5.707278843171284]"
346,0,18,True,True,1.0,0.99,3,3,True,5,8,23.71837878212152,"[8.943769583586061, 6.935383928041023, 7.839225270494436]",12.250167725027394,"[4.488070137598564, 3.7047997319359993, 4.0572978554928305]",26.271864085105648,54.79795184989998,"[12.101773035687794, 12.562072661395568, 11.827057229545286, 11.86143751949378, 6.445611403777556]",13.246026993191203,26.371201221460993,10.246026993191203,21.371201221460993,"[3.2672327986421448, 4.582088456617369, 5.396705737931688]","[5.71969148391824, 5.8992083379442715, 5.612552319522662, 5.625960632602574, 3.513788447473247]","[2.2672327986421448, 3.5820884566173694, 4.396705737931688]","[4.71969148391824, 4.8992083379442715, 4.612552319522662, 4.625960632602574, 2.513788447473247]","[5.813417432415756, 9.184842196454793, 11.273604456235098]"
346,0,19,True,True,1.0,0.99,1,1,True,1,2,3.740913202500113,[3.740913202500113],2.4589561489750444,[2.4589561489750444],7.657117689572376,8.645783498893154,[8.645783498893154],3.9862758989332265,4.37185556456833,2.9862758989332265,3.3718555645683304,[3.9862758989332265],[4.37185556456833],[2.9862758989332265],[3.3718555645683304],[7.657117689572376]
346,0,20,True,True,1.0,0.99,3,3,True,2,5,50.172955854608986,"[8.760783615085503, 34.427847554846345, 6.98432468467714]",22.567452783297504,"[4.416705609883346, 14.426860546390074, 3.7238866270240845]",40.288711550091676,12.519499577293914,"[3.8298201363785314, 8.689679440915382]",18.712597504535754,6.882604835144627,15.712597504535754,4.882604835144627,"[7.5384808220046775, 6.98888429509338, 4.185232387437697]","[2.4936298531876275, 4.388974981956999]","[6.5384808220046775, 5.98888429509338, 3.1852323874376967]","[1.4936298531876273, 3.3889749819569994]","[16.765335441037635, 15.356113577162512, 8.167262531891529]"
