iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,adjusted_treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,late_signup_unused_membership_revenue,early_signup_unused_membership_revenue,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes,relative1_revenue_lift,relative2_revenue_lift,relative3_revenue_lift,adj_relative1_revenue_lift,adj_relative2_revenue_lift,adj_relative3_revenue_lift
286,28834.331029573557,28902.310797243183,32550.959500214176,32716.413178314346,31140.173178314344,6050,6297,9279,17303.90257853422,2701.49,0.0,10341.050350393984,2369.9702493861423,1571.2900000000006,4.950000000000001,3637,0,2821,2821,58421.36161429118,35043.33994495953,0.0,20984.7444881897,6076.846793297801,30.098589188197412,23.519020097288276,,56.25936860104477,16.291814459243433,0.13463402860843837,0.1319653092040989,0.005082912474487308,0.07996863691326252,0.0774284934090674,-0.04334085211499063
287,25666.657297751583,25477.183754443686,28052.09072929067,29387.467444267833,27926.787444267833,5372,5401,8383,16142.308163248868,2048.58,0.0,9226.831654285099,1969.747626733865,1460.6800000000007,0.0,3407,0,2488,2488,52037.58281474765,32654.63631602274,0.0,18681.61962637205,5050.634940343243,30.827951904471355,24.260502463612735,,55.76602873543895,15.07652220997983,0.14496668200117344,0.15348178697899145,0.04760346484915741,0.08805705083825775,0.09614891949730871,-0.004466807348943927
288,31528.807159790624,30999.621773814168,34878.65491277579,35393.92182916555,33751.91182916555,6539,6801,10107,18986.638889890295,2797.33,0.0,10968.602816617034,2641.350122658213,1636.0700000000004,5.940000000000001,4027,0,3040,3040,64076.428614847755,38358.04843561615,0.0,22232.31491440265,6772.692622200546,30.367975646847277,23.346347191488828,,56.00079323527116,17.059679149119763,0.12258994289844845,0.1417533441992931,0.014773130376682634,0.07051026885057983,0.08878463342014961,-0.03230465986799065
289,27690.81074548496,27686.923357427604,30704.028194536135,31775.92460652698,30262.40460652698,5840,5919,8930,17862.029011220922,2228.2799999999997,0.0,9474.778629718778,2210.8369655872802,1512.5300000000004,0.9900000000000002,3766,0,2582,2582,56027.71986021784,36143.664131335696,0.0,19158.40674286866,5668.812732275079,29.897395869913467,24.06369116600246,,54.89514826036866,16.24301642485696,0.1475259752626819,0.1476870938786492,0.03491061189754874,0.09286813176682894,0.09302157613725788,-0.014383245911940097
290,32119.10839790853,32024.290350496325,35784.833925154635,37045.377345651796,35179.71734565179,6722,6848,10603,19484.57311254611,2815.3,0.0,12018.933551797601,2726.5706813080833,1863.6800000000007,1.9800000000000004,4105,0,3249,3249,65120.79076386802,39434.80285268233,0.0,24389.573209737442,6991.206875148931,30.950946180545635,24.13390627459139,,56.06798439020102,16.07173994287111,0.1533750217071419,0.15678995350720243,0.035225632823492656,0.09528934956185012,0.09853230034515231,-0.016909861333113004
291,28114.821670299443,28167.508789726726,31797.470443320388,31906.06183615179,30425.59183615179,5899,6158,9069,16916.23175415287,2581.69,0.0,10109.416328033301,2298.7237539656226,1476.5100000000004,3.960000000000001,3597,0,2736,2736,56963.64530846011,34151.87629269967,0.0,20611.323918034104,5894.1634717067245,30.251537604068034,23.520575959159554,,57.73480089085183,16.510261825509033,0.13484845147915067,0.13272572574073693,0.0034150953304593903,0.08219046142104647,0.0801662320683693,-0.04314426864910521
292,29965.77796897349,30156.84622482791,33716.002845313524,35007.68691636715,33327.66691636715,6324,6396,9972,19048.956413938664,2527.78,0.0,10791.701519144248,2639.248983284237,1680.0200000000004,0.0,3984,0,2994,2994,60619.94351018843,38628.09336907348,0.0,21845.388510626275,6767.305085344198,30.09927681737261,24.26387774439289,,54.47727808136228,16.87607253203042,0.16825556648701212,0.16085371312951083,0.03831071188894414,0.11219094497978832,0.10514430679852468,-0.011517851944906782
293,29736.189520131833,29749.0918633804,33816.733523971554,34138.33803130027,32564.19803130027,6233,6460,9665,18353.299868867565,2713.4700000000003,0.0,10435.634508907366,2635.9336535253406,1571.1700000000005,2.9700000000000006,3827,0,2919,2919,60264.58851315855,37246.92274068606,0.0,21142.652586941957,6758.804239808566,30.207813791056918,24.15494341159926,,55.058991111828014,17.601052707834807,0.1480401013784271,0.1475421901306106,0.009510217984263387,0.0951032582454398,0.09462830599495115,-0.03703892606254835
294,31137.80200548445,31147.615407002384,35223.42462834381,35403.50685860825,33691.61685860825,6538,6795,10078,18735.009004130185,2947.08,0.0,11026.27020927018,2695.1476452078896,1701.0000000000005,10.890000000000002,3920,0,3079,3079,63076.41539867807,37987.202574692776,0.0,22290.436434026098,6910.634987712536,30.709062998382702,24.319591917216886,,54.63342263241691,16.93783085223661,0.13699441124240114,0.1366361885490947,0.005112570176368588,0.08201654222973043,0.08167564092350843,-0.0434883259052255
295,33225.60927564629,33252.683560205274,37075.18960134732,38056.196978638625,36156.546978638624,7001,7162,10793,20582.26282816722,2917.13,0.0,11853.085099654578,2703.719050816825,1898.6600000000008,0.9900000000000002,4343,0,3225,3225,67242.58788627252,41639.13545683902,0.0,24000.21820424251,6932.612950812372,30.221387814055067,23.958075636846388,,54.670200920825756,15.791829045130688,0.14538748297786855,0.1444549102251072,0.026459942291317422,0.08821321164276297,0.08732719009507284,-0.02477782669721845
296,30206.920036578762,30312.89038202621,33704.234150096134,34787.73870716427,33178.51870716427,6320,6462,9701,19468.542141152066,2485.8500000000004,0.0,10343.1935645784,2490.153001433809,1607.2400000000007,1.9800000000000004,4065,0,2818,2818,61248.51291430452,39496.261900389916,0.0,20995.368114303586,6385.007695984126,29.58865358178962,23.864810815945567,,55.39674964196197,16.846986005235163,0.15164798877338093,0.1476219611110193,0.032147431454544684,0.09837476535135271,0.09453497469305054,-0.015597905016642015
297,32509.67492952373,32946.99507868594,36676.04762327354,37756.07020923068,36000.21020923068,6903,7062,10615,20857.254193145163,2749.41,0.0,11459.939354532737,2689.4666615527854,1750.9100000000005,4.950000000000001,4367,0,3124,3124,65658.14084493264,42282.70305934657,0.0,23245.998344955733,6896.068362955859,29.803967700831883,24.244669185405144,,56.14975445641481,16.657169958830575,0.1613795059803082,0.14596399820558525,0.029447627428419883,0.10736912280033328,0.09267051891235828,-0.01842721497651209
298,29223.858760849504,29825.974362117387,33812.57618857802,33506.875481458446,31843.815481458445,6223,6648,9462,17369.91804757254,3042.92,0.0,10731.28101386501,2362.7564200208917,1650.1900000000007,12.870000000000003,3622,0,2920,2920,58976.56092525514,35251.07191685267,0.0,21762.25900991028,6058.349794925363,29.78614188144199,23.947739073948824,,56.08829641729454,15.614303595168462,0.1465589043410926,0.12341260254069858,-0.009041035661247344,0.08965129287165985,0.06765382062099407,-0.058225693781493955
299,31738.229465126067,31615.278627134627,35305.20682409116,36529.86546056548,34653.20546056548,6665,6793,10554,19060.13946197321,2845.25,0.0,11940.151249242155,2684.3247493501176,1873.6900000000005,2.9700000000000006,4014,0,3270,3270,64290.33196186171,38579.844774290286,0.0,24143.977562159376,6882.883972692609,30.86429762931431,23.992440780031274,,55.24937657244708,15.750306573667297,0.15097363892665966,0.15544973970948286,0.034687762702430944,0.09184431660381001,0.09609046528609341,-0.018467569579022507
300,27873.162883950296,27867.420064301914,31210.146071696996,31778.833387779337,30284.363387779336,5850,5998,8953,17436.091857459418,2407.98,0.0,9619.942622154449,2314.818908165472,1488.5300000000004,5.940000000000001,3663,0,2645,2645,56469.64842038537,35315.62014733184,0.0,19492.160569626787,5935.433097860185,29.846537220076833,23.701758488142175,,55.218585183078716,16.81425806759259,0.14012297492359485,0.14035792744545925,0.018221232120347465,0.08650616773805168,0.0867300710973787,-0.029662875713267107
301,29952.258482577738,30554.417675117777,34526.09027319106,35274.13232144819,33614.17232144819,6372,6568,10108,18460.580353883634,2761.3900000000003,0.0,11289.729707594997,2762.4322599695615,1653.0300000000007,6.9300000000000015,3848,0,3130,3130,60462.20123737881,37468.15475354778,0.0,22906.999250243578,7083.159640947593,29.638333939891574,23.729040375901064,,56.56049197591007,17.489283064068132,0.17767854941442943,0.1544691408134395,0.021665993523685197,0.12225835460789941,0.10014115401787375,-0.026412430267291523
302,27216.83444426334,27154.86752209945,30483.253010946282,31388.220628823274,30009.660628823272,5722,5785,9004,17294.028219879863,2204.3199999999997,0.0,9464.761300207465,2425.111108735946,1376.5800000000004,1.9800000000000004,3648,0,2678,2678,55114.96011349574,34989.8159484099,0.0,19173.746923608887,6218.233612143451,29.77577531793395,23.593941974652665,,55.57607803944605,18.023865542444785,0.15326492848029077,0.15589665842702402,0.029687370227581195,0.10261392412403034,0.10513006938444858,-0.015536149700064714
303,30440.12284603237,30349.469335272748,33892.48030735122,35222.361522841595,33479.46152284159,6385,6476,10107,18752.134744975905,2611.6400000000003,0.0,11265.254039306308,2593.3327385593775,1741.9100000000008,0.9900000000000002,3955,0,3076,3076,61679.80216931376,37941.371140963856,0.0,22846.805228990535,6649.571124511224,30.53455552936325,23.952885821315565,,55.588333890487924,16.179005169127066,0.15710313328885112,0.16055938684586737,0.03923823820005061,0.09984646554096867,0.10313169409954416,-0.01218614810023351
304,26484.386137219684,26523.841313804915,29772.52379393156,30548.548699217212,29118.95869921721,5571,5732,8626,16690.363892714347,2276.2,0.0,9255.855078600198,2326.1297279026667,1426.6200000000003,2.9700000000000006,3504,0,2561,2561,53624.06701851201,33811.18946849833,0.0,18748.346355385125,5964.435199750427,29.9743247727848,23.996585854150695,,54.98048784570418,17.491012315983657,0.15345504105477376,0.15173923481880996,0.026065136790446607,0.09947644428484773,0.09784093317062681,-0.021951954736452735
305,33683.1432332795,33471.27490483114,37716.91412817852,39289.6506321662,37361.2506321662,7013,7056,11376,20428.279045706426,2899.1600000000003,0.0,12744.20170673198,3218.0098797277956,1927.4100000000005,0.9900000000000002,4272,0,3552,3552,68384.98264943462,41426.35652745237,0.0,25808.209504440976,8251.307383917425,30.915453277321255,23.973585953386788,,55.26383191529117,17.668752428088705,0.166448462367591,0.17383191240484414,0.04169844061586899,0.10919727334866623,0.1162183316409497,-0.009429814295083092
306,29052.68849942507,29188.37426066407,33427.034932038405,33350.74333285543,31761.653332855432,6075,6433,9495,17043.26570789274,2905.1500000000005,0.0,10699.177679405966,2703.1499455567227,1582.1600000000008,6.9300000000000015,3537,0,2979,2979,58917.14999852581,34631.450533058305,0.0,21692.763280528114,6931.1537065557,31.058065365590835,24.526523040409565,,56.053651887669545,17.909957898076744,0.14794000333275248,0.14260366250684986,-0.002282332230126998,0.09324317209004503,0.08816109623684185,-0.04982139763723926
307,29092.601568003236,28985.11453296386,32497.75171482484,32925.66420444097,31334.404204440965,6092,6296,9296,17806.643183934564,2611.6400000000003,0.0,10193.312835756773,2314.0681847496317,1587.3000000000006,3.960000000000001,3746,0,2775,2775,58975.90145641855,36052.931240857855,0.0,20664.90470706865,5933.508166024697,30.182139946990045,23.750284084886598,,55.55081910502325,15.950290768883594,0.131753862832722,0.13595080561077802,0.01316744903989531,0.07705748250796929,0.08105159180258997,-0.03579778443113586
308,28939.63613416103,29272.630739476517,33031.26533190114,34095.348824715285,32513.218824715284,6158,6249,9798,18420.532954502367,2503.82,0.0,10426.896396500797,2744.099473712119,1579.1600000000005,2.9700000000000006,3840,0,2979,2979,58414.45162605393,37385.98193462145,0.0,21038.195888463582,7036.15249669774,29.576937532179205,24.0115490909579,,53.94409202170149,18.041416658199335,0.17815402607872904,0.16475178224193365,0.03221443326866656,0.12348402288085132,0.11070368475179689,-0.015683519900932478
309,31587.959456233042,31798.586300312803,35749.94434147337,36468.36796817884,34748.42796817884,6663,6837,10306,19744.513936195865,2749.41,0.0,11231.340628047536,2743.10340393544,1719.9400000000005,0.0,4154,0,3076,3076,63910.15245187959,39975.676759476584,0.0,22798.30930268599,7033.598471629333,30.217566171101463,24.1399014248047,,55.60563244557559,17.155118223486177,0.1545021772839708,0.1468550087027014,0.02009579706875327,0.10005294948933978,0.09276644062119889,-0.028014487623486288
310,27853.150670541363,27966.35380747951,31615.883241810247,31352.025032719484,29825.615032719485,5856,6214,8835,16490.046268781363,2755.4,0.0,9932.229267661336,2174.3494962767822,1521.4600000000005,4.950000000000001,3467,0,2684,2684,56402.95043728555,33392.42633020863,0.0,20172.38273759317,5575.255118658416,30.471610176815535,24.00605774997026,,56.50527377477078,15.616961116690241,0.12561862044133754,0.1210623039580686,-0.008345748466765094,0.07081656167050002,0.06648207478311745,-0.0566255952869674
311,31575.709801672656,31398.587134563335,35181.370805360595,35760.699164527934,34051.68916452793,6609,6832,10102,19606.719358999435,2809.31,0.0,10831.019235890657,2513.6505696378463,1706.0400000000006,2.9700000000000006,4126,0,2988,2988,64017.204619673474,39694.152202562655,0.0,21923.12624587348,6445.257870866273,29.97060141370481,23.811728975742444,,54.535139915108154,16.03297977827431,0.13253825136920871,0.13892701640586935,0.016466906942667125,0.07841405239682424,0.08449749724706822,-0.0321102223981714
312,27061.99241866586,27153.3452275057,30857.95988866795,30944.61316871138,29470.14316871138,5735,6010,8729,16588.577032149013,2545.75,0.0,9463.707695631376,2346.5784409309917,1468.5300000000007,5.940000000000001,3495,0,2617,2617,54684.59594529708,33573.274441407724,0.0,19135.147937516347,6016.867797258953,29.703745760617643,23.70993957726534,,54.98605729171364,17.28984999212343,0.14347135606199873,0.13962434128982448,0.0028081337961442607,0.08898645424142941,0.08532274464874477,-0.04497435102526724
313,28671.93267500321,29025.601126988393,32340.444603282915,33349.73905507353,31697.59905507353,6020,6197,9438,17635.29919566864,2563.7200000000003,0.0,10810.939648792913,2339.78021061198,1647.1900000000005,4.950000000000001,3680,0,2879,2879,58081.87865385438,35782.8184504324,0.0,22033.178586648493,5999.436437466615,30.141089078284576,23.87112638454463,,57.229035289996084,15.582951785627571,0.16314932212953087,0.14897668817148096,0.03120842846075653,0.10552711651378005,0.09205659226125991,-0.019877449308292102
314,30218.90658921568,30337.412268326712,34483.93358721187,34697.9921885137,33044.0021885137,6381,6672,9986,17998.371663914637,2887.1800000000003,0.0,11142.110972562972,2670.3295520360953,1651.0200000000007,2.9700000000000006,3816,0,3085,3085,61122.83740824534,36365.05554849906,0.0,22615.66916041787,6846.998851374602,30.050559197760737,23.431092492589602,,56.11828575786072,16.990071591500254,0.14822129934034367,0.14373605374178805,0.00620748792362873,0.0934876843064277,0.0892162421846626,-0.04175658774705893
315,29307.315411211872,29235.007849546553,32536.361784295696,33803.98770112406,32312.60770112406,6183,6221,9646,19073.619213644353,2252.24,0.0,9980.824558487384,2497.3039289923254,1491.3800000000006,0.0,4038,0,2804,2804,59293.11643900481,38552.869778575274,0.0,20184.16553458303,6403.34340767263,29.720860370428476,23.812767003443653,,55.299083656391865,17.54340659636337,0.15343173630266838,0.15628454334922898,0.038960284657278715,0.10254410026114082,0.10527104584393814,-0.006877046814731303
316,28537.543778913932,29086.866767485903,32435.989471288653,33039.743888225974,31459.423888225974,6090,6248,9257,18153.555799604026,2497.83,0.0,10083.425408952866,2304.9326796690834,1575.3700000000006,4.950000000000001,3803,0,2727,2727,57557.804561317775,36796.29692206161,0.0,20444.680535776577,5910.0837940232905,29.531967450650473,24.01847057575823,,55.85978288463546,16.147769929025383,0.15776410696700066,0.13589903485784538,0.018613719722401143,0.10238723177959647,0.08156798529404277,-0.030107470096668528
317,28238.6359266382,28524.82596797543,31903.12388011754,32617.063862207717,31046.833862207717,6001,6114,9313,17586.46111502938,2473.8700000000003,0.0,10138.95370899727,2417.779038181072,1565.2800000000007,4.950000000000001,3713,0,2800,2800,57019.579299072306,35572.97721802404,0.0,20533.214638454538,6199.433431233517,29.63595597664881,23.542671884860383,,55.048832810870074,16.620464963092537,0.15505097154637132,0.14346232642493967,0.0223783722488416,0.09944524030356851,0.08841448838509035,-0.02684031887057534
318,29420.26341877571,29467.219917075374,33137.49087558917,34270.445671097565,32616.405671097564,6184,6316,9837,18315.065188057357,2575.7000000000003,0.0,10737.057027487523,2642.623455552681,1654.0400000000004,0.0,3841,0,2998,2998,59580.16261224541,37112.987661685525,0.0,21746.300070480822,6775.957578340207,29.77519370926807,23.623798638883212,,54.365750176202056,16.939893945850518,0.1648585596696771,0.16300233844723386,0.03418951663425406,0.10863744511145704,0.10687081315727823,-0.01572494448804094
319,28151.149261068735,28396.020229563568,32090.6902504544,32417.97728803444,30887.667288034438,5964,6171,9233,17283.113519523242,2581.69,0.0,10078.037394853693,2475.1363736575086,1527.3400000000006,2.9700000000000006,3623,0,2805,2805,56890.12631043265,35025.93210134165,0.0,20384.711268855623,6346.50352219874,30.37379941827691,24.289828086922086,,55.393237143629406,17.245933484235707,0.15156851989934417,0.1416380544159334,0.010198815763254055,0.09720803941564599,0.08774634749262414,-0.03748822331432802
320,33232.349220104734,32956.59966083612,36957.11760760283,37763.99404560633,35944.274045606326,6960,7147,10818,20025.853400138825,2935.1,0.0,12027.553557716927,2775.4870877505773,1816.7500000000007,2.9700000000000006,4260,0,3279,3279,67364.99800026856,40425.26512856109,0.0,24393.727071069043,7116.633558334814,31.07241605178439,24.09133797888027,,56.597974642851604,16.511910808201424,0.13636245802207875,0.14587046097729142,0.02183277512523077,0.08160496892771413,0.09065481316388971,-0.027405913327724987
321,29130.335917056604,29104.765992497443,32818.35863242022,33252.255520476596,31739.945520476595,6114,6351,9403,18038.762071865607,2617.63,0.0,10090.946376425196,2504.9170721857895,1506.3700000000006,5.940000000000001,3823,0,2790,2790,59016.24594117078,36450.671979142586,0.0,20517.811221603064,6422.86428765587,30.125699816830416,23.949193153181724,,55.75492179783441,17.453435564282255,0.14149921288777506,0.14250207436982254,0.013221163584571961,0.08958391728987902,0.09054116870956604,-0.03286005628807694
322,31555.069140301588,31499.71206595766,35412.91694243744,36653.741908195705,34860.031908195706,6616,6748,10621,18830.034806188753,2785.3500000000004,0.0,12188.837004306726,2849.520097700227,1792.7200000000007,0.9900000000000002,3977,0,3322,3322,63946.33112897843,38084.70463125321,0.0,24758.5564212993,7306.461788974941,30.58169829219437,23.42232757149644,,57.44444645313063,16.95234753822492,0.16158014882566618,0.16362149061699208,0.03503876757103022,0.10473635006785888,0.10667779550498198,-0.015612524524326314
323,28693.04515313115,28394.093095413642,32404.460586795612,32906.039141012276,31215.119141012274,6002,6236,9608,16317.874718843404,2863.2200000000003,0.0,10976.761608888068,2748.182813280807,1686.9600000000005,3.960000000000001,3436,0,3086,3086,58182.16705931064,33030.447997034375,0.0,22160.927202277097,7046.6225981559155,31.230363424213976,23.84869891482626,,54.44945258544741,17.31356903723812,0.14682979674680438,0.15890439009398846,0.015478688585887147,0.08789844279061829,0.0993525673145834,-0.03670301632078331
324,29746.71161261212,29406.614898694934,32977.67532075259,33772.31885055763,32270.908850557633,6232,6380,9554,19093.95093754434,2407.9800000000005,0.0,9803.51443959748,2466.873473415814,1499.4300000000005,1.9800000000000004,4032,0,2761,2761,60294.132340031065,38620.38701934446,0.0,19783.370357942258,6325.316598502086,29.892975875077376,23.91355233395942,,54.65019435895651,17.47325027210521,0.13532948752018434,0.14845992872360322,0.024096408314899596,0.08485634549518732,0.0974030489986733,-0.02143166440086198
325,30154.577468451967,30613.3088654371,34695.320763266005,34756.82730331024,33107.807303310234,6387,6651,9766,18497.152707269757,2875.2,0.0,10768.527824968754,2615.9467710717236,1639.1200000000006,9.900000000000002,3852,0,2957,2957,60942.50632936401,37551.67360838399,0.0,21852.635448637826,6707.555823260829,30.169557588794067,24.384203641807787,,55.74651900162711,17.111111794032727,0.15262193077230785,0.1353502313678753,0.0017727618218002844,0.0979363692941135,0.08148411688647818,-0.0457558375317448
326,29393.32004488868,29423.428142208137,33061.64214867827,33898.98245879834,32231.95245879834,6169,6365,9685,17791.828571651742,2653.57,0.0,10930.799789124872,2522.7840980217243,1664.0600000000004,2.9700000000000006,3773,0,2956,2956,59549.53857663763,35945.714286286515,0.0,22248.204587499677,6468.677174414677,30.600996185322522,23.915977569052902,,56.32456857594855,16.376397909910576,0.1532886522185563,0.15210852708797667,0.02532664004874732,0.09657406545346287,0.09545197463110537,-0.025095235322819574
327,30846.600187482352,30857.125839950735,34570.85365437338,35818.28926200113,34143.27926200113,6523,6605,10295,19216.882435751424,2563.7200000000003,0.0,11263.547561108204,2774.1392651415,1673.0300000000007,1.9800000000000004,4097,0,3099,3099,62368.2056089291,38768.92932243954,0.0,22855.2501566877,7113.177602926922,30.261138092639058,23.740924263588205,,56.572401377939855,17.60687525476961,0.16117462035690755,0.16077853289975497,0.03608344821620996,0.10687333626661981,0.10649577148224906,-0.012368060003579267
328,30707.44808334019,30801.58794700499,34517.35775503286,35384.483543283444,33707.453543283445,6463,6674,10055,19262.12148709465,2707.48,0.0,10854.359833107781,2560.5222230810105,1675.0500000000006,1.9800000000000004,4019,0,3018,3018,62165.25149574407,39084.92688998628,0.0,21934.25598232764,6565.441597643617,30.458231992035312,24.59718495279187,,54.97307263741263,16.454740846224603,0.15230948033355793,0.14878764056461813,0.025121441635379774,0.09769634558369107,0.09434142165910663,-0.023463679273982893
329,27551.33232746028,27473.053466188172,30652.080770569693,31962.81667783375,30362.59667783375,5771,5856,9266,16596.364808446266,2396.0,0.0,10599.976929041635,2370.474940345852,1598.2400000000007,1.9800000000000004,3496,0,2885,2885,55847.00596784687,33590.67899601606,0.0,21505.069048824702,6078.140872681672,30.285794993409365,23.262243072033282,,56.741606988983385,16.037311009714173,0.16011873030098675,0.16342425195551166,0.04276172691423116,0.10203732861120096,0.10517735916037933,-0.009444190588649665
330,28443.638909591395,28626.909628940815,32057.505126282555,33239.11312103501,31687.893121035006,6026,6095,9580,17720.135249901123,2390.01,0.0,10572.162428593798,2556.805442540085,1547.2600000000007,3.960000000000001,3754,0,2913,2913,57481.125409208704,35810.60320487467,0.0,21461.954945112302,6555.911391128423,29.690663951037553,23.299026158018656,,56.92826245387879,17.389685387608548,0.16859566480527022,0.16111426458102251,0.03685901289254426,0.114059042225769,0.10692678782901673,-0.011529655966412687
331,28656.98027499296,28572.42512385511,32042.36967815407,32681.627540587102,31066.397540587102,6029,6132,9288,17673.942350244375,2551.7400000000002,0.0,10091.413412722197,2364.5317776205293,1613.2500000000007,1.9800000000000004,3722,0,2783,2783,58020.46224357169,35774.21115447277,0.0,20408.752340313324,6062.901993898792,30.25050169112184,23.977353320692202,,53.991408307707204,16.03942326428252,0.14044212708294967,0.14381706834192448,0.019950392834674324,0.08407784918275853,0.0872859901083361,-0.03045880025010664
332,31830.332760958045,31676.949777192905,35768.147334776084,36824.630770180745,34893.18077018074,6688,6857,10717,18588.398066510454,3018.96,0.0,12337.03511637753,2880.2375872927564,1926.5000000000007,4.950000000000001,3941,0,3388,3388,64467.519899892424,37557.430939770406,0.0,24987.269529173154,7385.2245828019395,30.74273719594298,23.576541707326054,,55.03803861051355,16.267014499563743,0.15690373225844906,0.16250557674255997,0.029536990706182892,0.09622419068705046,0.1015322187145522,-0.02446217178670152
333,32391.002933662858,32096.28186015702,35854.49888131422,36613.98162929342,34853.12162929342,6732,6910,10438,19885.9397767844,2809.31,0.0,11393.188669287447,2525.5431832215754,1756.9000000000005,3.960000000000001,4172,0,3133,3133,65792.31521452015,40292.153273806136,0.0,23072.27863919858,6475.751751850193,30.715366580074765,24.083773624510542,,55.46220826730428,15.566710941947578,0.13037505211799924,0.14075461415811158,0.02118235567852293,0.07601242544644289,0.08589280780708193,-0.027928915011071986
334,31074.848415575943,30603.94221372888,34411.15909472699,35613.28909515162,33959.29909515162,6485,6581,10307,19217.386580954757,2599.6600000000003,0.0,10976.489088404496,2819.7534257923608,1653.0000000000005,0.9900000000000002,4067,0,3120,3120,63050.893373271654,38847.14507937117,0.0,22147.40791898589,7230.1369892111825,30.90730067317238,24.18875783273423,,54.55026581031007,17.808219185249218,0.14604868280872538,0.16368305907908665,0.03493430712738876,0.09282267900395853,0.10963806093966327,-0.013131205442149999
335,29538.135463780138,29767.418095400146,33397.243629816796,34606.736590483815,32996.596590483816,6212,6307,9922,18538.789968092715,2485.8500000000004,0.0,10935.516266394668,2646.5803559964324,1609.1500000000005,0.9900000000000002,3858,0,3032,3032,59810.6037532824,37643.051200237736,0.0,22165.42632408889,6786.103476913928,30.51561415983796,24.364434433810832,,56.54445490839003,17.311488461515122,0.17159516154697138,0.16257098548400717,0.03621535280196578,0.11708461188907697,0.1084803016752959,-0.011996410355712276
336,31895.56363485907,31946.04594497898,36166.61904765225,36556.255569518056,34750.505569518056,6767,7056,10526,18794.444618249738,3090.84,0.0,11841.662536749285,2829.3084145190323,1800.8000000000006,4.950000000000001,3974,0,3276,3276,64432.214448356586,38001.1400467942,0.0,23947.852658331496,7254.636960305212,30.725901024490504,24.036141712077292,,55.822500369071086,16.910575665047112,0.14612351698859008,0.14431237069148678,0.010773374236403668,0.08950906048698205,0.08778737842452321,-0.039155262930946365
337,31647.591035883866,31638.420675598463,35406.47681370924,36710.251709827804,34880.571709827804,6640,6699,10668,18976.494807455387,2743.42,0.0,12189.759384956586,2800.577517415836,1827.7000000000007,1.9800000000000004,3986,0,3341,3341,64122.02829713812,38437.166172962534,0.0,24678.8702178374,7180.967993373937,30.76872758979756,23.63909358730783,,56.86375626229816,16.546009201322434,0.15996985894451177,0.16030607489017476,0.03682306214702922,0.10215566392646433,0.10247512249338953,-0.014853358797840277
338,32882.27387001105,32958.16174844466,36991.242738522815,38567.36383613953,36645.953836139524,6915,7000,11198,20126.760302008548,2881.1899999999996,0.0,12523.092939642156,3036.320594488822,1919.4300000000007,1.9800000000000004,4190,0,3504,3504,66582.75351284885,40863.48795386807,0.0,25274.59728113373,7785.43742176621,30.389207445389708,23.896776581209398,,54.944776698116804,16.924863960361325,0.17289223940541823,0.17019159413402576,0.04260795207010806,0.11445923663937935,0.11189313639037816,-0.00933434177445748
339,30655.62083594401,31084.483983308754,34901.54781501793,35550.64164570986,33832.68164570986,6505,6710,10045,19242.03595391286,2785.35,0.0,10978.164613756559,2545.0910780404456,1712.0200000000004,5.940000000000001,4019,0,3013,3013,61924.668810112846,39033.425522853475,0.0,22241.44772758092,6525.874559078064,29.586559393269397,23.97630560371835,,55.05308843460623,16.153154849203126,0.15967775814953947,0.1436780377245211,0.018597852282431604,0.10363713808857908,0.08841059301086647,-0.030625179575793634
340,30588.055892268654,30539.031242327863,34049.910387700744,35558.061454252645,33808.21145425265,6434,6507,10283,19027.37053144085,2581.69,0.0,11342.916154277893,2606.0847685339027,1747.8700000000006,1.9800000000000004,3999,0,3142,3142,61933.47664684271,38534.28341395089,0.0,22935.682446866387,6682.268637266417,30.464080987133652,24.05385980895811,,55.13385203573651,16.063145762659655,0.1624819040310501,0.1643480492913698,0.044292365218578225,0.10527493389332762,0.10704924416179969,-0.007098372086623802
341,30942.55618856985,30623.720556543994,34036.67137117356,35475.2957058045,33759.3757058045,6479,6524,10204,19189.279676044956,2515.8,0.0,11173.349404889683,2596.866624869859,1712.9500000000005,2.9700000000000006,4082,0,3061,3061,62727.0671501791,38736.61455396142,0.0,22649.613858691493,6658.632371461178,30.200802672209484,23.377558572095005,,55.787226252934715,16.40057234350044,0.14648885145788432,0.15842539904001868,0.04226689263890082,0.09103383379409292,0.10239301731710869,-0.008146967790860545
