iteration,mau_month0,total_customers_month0,new_signups_percentage_month0,existing_customer_uptake_percentage_month0,total_late_signups,new_customer_uptake_percentage_month0,probability_membership_new_signup_active_next_month0,probabillity_membership_existing_active_next_month0,probability_standard_active_next_month0,counterfactual_ride_revenue_month0,counterfactual_number_rides_taken_month0,total_membership_revenue_month0,treatment_world_number_rides_taken_month0,num_customers_riding_over_breakeven,total_membership_revenue_riders_over_breakeven,total_standard_revenue_riders_over_breakeven,total_membership_ride_mintues_riders_over_breakeven,total_standard_ride_mintues_riders_over_breakeven,num_membership_rides_riders_over_breakeven,num_standard_rides_riders_over_breakeven
202,1826,1898,0.03997302288156915,0.05019773630423088,1079,0.13243582916063484,0.5391600287275202,0.5725614851093236,0.2803212235043279,28671.96546828805,6037,33643.03080407063,6157,1107,7556.811610522764,75.2113093254497,19376.440026981443,146.69566493705054,6902,18
203,1864,2003,0.07464876557079406,0.018249846539554714,1153,0.08262799452657048,0.6033622687258821,0.5076185176608916,0.20608093369245112,30273.840066880584,6356,36102.648674163975,6425,1129,7929.072088084199,76.22139667213263,20330.95407201077,156.97794018495543,7119,15
204,1882,2048,0.08859256849072443,0.04750172807221499,1153,0.08362830307485171,0.6089733565175064,0.4544376418417082,0.22089009028087578,30289.79233876912,6418,35877.0115172293,6532,1171,8430.391358625659,0.0,21616.388099040152,0.0,7375,0
205,1907,2087,0.09487059491534125,0.011990266333381742,1222,0.04630787421345911,0.5067527242391553,0.5364967217282215,0.28023146012945965,31229.43138286438,6566,37565.41108935519,6613,1178,7968.059135132862,50.07236263208207,20430.920859315032,97.62144264636429,7296,12
206,1843,1875,0.0176691834115303,0.020640079361940827,1103,0.1644566788852274,0.4497093684591238,0.4415233689656131,0.13942441554972212,28057.995081049736,5895,33554.363499222505,5949,1075,7333.134535669816,47.1299662541266,18802.90906582004,95.20504167724769,6676,10
207,1670,1770,0.060038677878616165,0.004463349649978276,1074,0.06675575895323127,0.6027792328547582,0.35841267149158945,0.21011574291018484,26966.701710511625,5653,32773.8107181986,5678,1030,6911.807412161071,18.01157800322677,17722.58310810531,33.363020521094285,6393,5
208,1910,2046,0.07158269762379808,0.009579544544141052,1164,0.092589264360007,0.6659957231063437,0.574315526433836,0.13273864299381538,30179.872818673983,6313,35713.23817177239,6344,1114,7877.483739422036,16.247094360850845,20198.676254928298,31.40280605346371,6928,4
209,1855,2052,0.10646306251975703,0.04178536762982248,1188,0.038411900687482625,0.5669843845593492,0.5494472192954619,0.2022048526146264,30354.894423482867,6436,36741.57618292786,6497,1212,8339.137769861234,0.0,21382.404538105722,0.0,7426,0
210,1870,1980,0.058989471748506196,0.017419782678508803,1180,0.10427832202852089,0.6537230008544036,0.4227647294108337,0.2896457281893899,29865.299059011828,6279,35964.15366322158,6344,1146,8110.786862702985,62.59873318293448,20796.889391546116,124.61213636649865,7136,14
211,1969,2143,0.08837844296886205,0.03481670442082193,1234,0.0689015787149537,0.5903869372219072,0.4795233989965399,0.2585734598136285,31937.322788788886,6753,38112.6024417657,6837,1231,8744.735163754542,23.62950583281549,22422.397855780873,50.33206623798844,7706,4
212,1922,2053,0.06863173803983558,0.011414932661541434,1263,0.10213337682515344,0.514880401266017,0.37164479519423976,0.10463702497656346,31503.93022678446,6628,38812.72287948336,6686,1216,8337.47039579835,35.43482432407143,21378.129219995768,70.34570339505494,7559,8
213,1913,2083,0.08916813856742896,0.041837324133563274,1136,0.07953725906706247,0.5211704266963115,0.4021519583484299,0.15802754015696147,30488.299663830283,6433,34827.018123010246,6546,1147,7682.698564088371,0.0,19699.22708740608,0.0,7112,0
214,1886,2011,0.0663021379167654,0.010171166895309466,1196,0.05670021898126595,0.5642989377377606,0.5601163794593533,0.20376901164978828,29869.978619227615,6319,36518.32941204573,6361,1154,8085.806406563651,24.68515984848509,20732.836939906796,50.47476884226946,7195,5
215,1896,1979,0.04417211432813347,0.0111621803521703,1129,0.11665951142399725,0.631044151106234,0.48824185117448987,0.002184116471706826,29119.54572075776,6155,34901.983444155856,6184,1091,7655.294417001419,23.468149911848712,19628.96004359338,47.35423054320183,6793,5
216,1796,1949,0.08524473402632694,0.030130810588355407,1108,0.03795264990715644,0.6152403973278228,0.4085224359745248,0.08006147672982855,29035.76951570541,6112,34165.82004003619,6162,1096,7501.659311125314,28.944547264667584,19235.023874680293,61.396275037609186,6836,5
217,1913,2024,0.05833702114712635,0.07603208983099484,1131,0.08818413434065646,0.5751168754037719,0.5583636962070013,0.2557452423355128,31017.826333768244,6419,35481.15157666005,6584,1212,8497.361560008336,27.491538233464397,21788.106564123937,57.67061085503693,7541,5
218,1809,1910,0.056058325434299915,0.019729519976422933,1084,0.07225595423556223,0.5460743050923526,0.43379849529982994,0.3736728449427865,28308.576521070543,5924,33342.18787583587,5971,1063,7263.932202778815,39.30237750441473,18625.467186612343,77.69840385747366,6613,9
219,1842,1939,0.05281117212795392,0.04589995305024058,1113,0.09066873362540143,0.48391090645667156,0.43565478475534614,0.16115105064019258,29027.71835918741,6160,34168.803585534544,6276,1123,7571.565156093802,30.51194041441223,19414.26963100975,62.85112926772367,6952,6
220,1767,1837,0.039685932423023915,0.005843372417164917,1129,0.08280216419041796,0.6123097022091256,0.5628986232811274,0.08593405489708836,27938.176008374387,5887,34932.17514044698,5899,1081,7745.684067347542,18.401152862367958,19860.72837781421,36.92603298043066,6756,4
221,1952,2080,0.06600812332656353,0.014666301496688187,1183,0.10425301508674112,0.5611450415282466,0.4097187682988315,0.018736047266587563,30837.57006482767,6444,36638.75002997834,6511,1149,8144.625212777002,0.0,20883.6543917359,0.0,7227,0
222,2096,2255,0.07614975593390053,0.01681206873000026,1306,0.05617889011403498,0.5727802533852883,0.4559905995521191,0.33012080417756795,33192.78148386122,6998,40281.36190343713,7047,1263,9018.331274158358,0.0,23123.926343995787,0.0,7871,0
223,1953,2107,0.07912671780681571,0.026525644873412142,1207,0.08616870990413922,0.5605918917681875,0.593027280057498,0.2412405630086783,31252.512010552182,6620,37820.34030246242,6702,1200,8515.890964405156,37.37875011086095,21835.61785744912,70.20192336118194,7526,10
224,1626,1696,0.04312377312149324,0.006559813328387143,980,0.039240653297793,0.6490530117422932,0.4440788108850965,0.09359166383812416,24996.43684408207,5264,30430.687624813996,5288,947,6428.640400351928,43.126081988614644,16483.69333423571,90.06687689388372,5824,8
225,1931,1983,0.02734817660299288,0.0030886948872611577,1168,0.0722136930660863,0.6784871685365359,0.49034030183647803,-0.015264876729667642,29324.38241702306,6182,35597.634981593365,6189,1107,7743.529841212188,88.61022633185773,19855.204721056893,175.92365726117367,6879,20
226,1870,2048,0.09544772010856566,0.04226367754688214,1184,0.0538775536958348,0.6406414905894999,0.526190817919481,0.3514540297525217,30884.843449650798,6506,36283.73438068924,6596,1204,7884.768983917283,46.0649320757597,20217.35636901867,92.47418480964026,7360,10
227,1922,2017,0.04983401768825712,0.016779814225801087,1164,0.09346614137545518,0.5987277974213588,0.45262105759306953,0.06867902591926561,29426.24561229421,6232,35665.905453017294,6295,1144,7973.073327690978,24.621991130209125,20443.7777633102,52.87690033386954,7036,4
228,2027,2079,0.026122138547876827,0.0021456335557909195,1225,0.08644631430299411,0.503148891506259,0.5832648466829076,0.29592858854813975,30865.66286733679,6556,37017.02931901765,6560,1157,7530.920686328533,0.0,19310.05304186803,0.0,7079,0
229,1926,2027,0.052724372651319566,0.010342950456436554,1185,0.10767291775885489,0.5341001663845828,0.540489737749467,0.19778144449492213,30410.73408816935,6376,36078.36872252436,6404,1129,7913.327843612707,0.0,20290.58421439155,0.0,7051,0
230,1987,2129,0.07161259157042985,0.01455502023510706,1291,0.08964170216098438,0.5973877200984336,0.4920547828142131,0.24954609459515392,32007.023628169445,6717,38390.3459951315,6782,1236,8210.201704954236,39.01332103441108,21051.7992434724,79.52133598566941,7546,8
231,1941,2129,0.09711346962017722,0.0091265691194312,1271,0.06905915799047185,0.638332095755712,0.4231304503544927,0.1091386033942765,32109.60963000827,6689,38721.072529882076,6739,1215,8372.909386395066,62.76560863577805,21468.998426654012,125.04002214302062,7469,14
232,1783,1863,0.04532345245387076,0.036860330688621365,1084,0.08467105098312001,0.6048896675001921,0.5135921384479828,0.11811313661083173,28796.834466681994,6002,34252.56467022555,6068,1089,7866.968500061608,0.0,20171.71410272207,0.0,6930,0
233,1988,2109,0.06136707328142217,0.009899772976782933,1254,0.06458614907971588,0.6485579402776446,0.5964239609088773,0.2535574012783899,31681.431482655957,6645,38403.896294069375,6683,1208,8272.613201735017,23.880737497790598,21211.828722397477,50.976249994334864,7457,4
234,1981,2075,0.04755673025463731,0.05492466274748083,1208,0.0556538082422026,0.5959093667810879,0.4716820448873147,0.051652509639821154,31061.690971006705,6581,36824.13011416016,6713,1229,8190.671552108383,0.0,21001.72192848303,0.0,7571,0
235,1904,2073,0.08881666931991178,0.026564041114961696,1177,0.03694533713340896,0.56220145387908,0.48689404203556025,0.20914765394634097,31082.308959880673,6525,36296.03272992067,6593,1158,7951.120964889535,52.04848488829708,20387.48965356291,105.25252535460791,7276,11
236,1995,2099,0.05246377467818658,0.033829682832184446,1231,0.09647783581668694,0.5020176485687852,0.4037133140176144,0.08745837946369928,31353.305367153494,6628,38016.08729223514,6716,1218,8334.292203640793,15.652592594551713,21369.98000933537,27.314339986030035,7542,5
237,1982,2297,0.15926930504773193,0.025912978281329317,1307,0.0779864860253996,0.5167665331080402,0.5259905136573256,0.16119502785729867,33962.2694350526,7155,39499.079347246516,7258,1281,8518.598922447985,61.99506325335523,21842.561339610216,125.62836731629544,7887,13
238,1889,2006,0.06202302660013101,0.013995488815962149,1185,0.10560413091773818,0.5423990820689326,0.49160649893147296,0.2798989413917859,30412.70307148435,6363,36608.79887203668,6406,1155,8205.573265546587,0.0,21039.931450119453,0.0,7240,0
239,1823,1924,0.055434013895076774,0.04718706822124867,1045,0.07665574623271325,0.42175925422503324,0.4642314339816883,-0.07257037711369774,28395.460777147102,5943,32788.48152200872,6074,1079,7561.247192492335,72.71338786937773,19387.81331408291,145.41894325481468,6750,16
240,1841,1905,0.03530299847600222,0.005119905693963897,1156,0.0696840395206062,0.5962719991120529,0.40987725851063966,0.27480190399951404,28656.982531920665,6061,35375.86582791625,6072,1105,7771.937945720039,0.0,19928.04601466677,0.0,6882,0
241,2027,2304,0.1367976925127684,0.02807961279820097,1342,0.07530817861843385,0.5132659306396968,0.5859685125893065,0.29512866078564304,34917.34950255387,7362,41672.55740616896,7466,1318,9107.05459375039,0.0,23351.42203525741,0.0,8338,0
242,1864,2021,0.08463711282688864,0.03150686749202787,1140,0.08519940010065756,0.5931500541507608,0.38597637800593054,0.19379938688936116,29746.212144163324,6234,34718.96105525535,6314,1127,7676.32563490887,36.4089379322026,19682.886243356075,65.15112290308358,6926,11
243,1963,2077,0.05814772986440355,0.003214377160419476,1219,0.07029467459847887,0.6123549741699456,0.5622081952335142,0.028917813502059547,30784.365648060535,6479,37293.63651177463,6492,1158,8100.148055748499,22.194339629692067,20769.610399355126,44.088050332543766,7189,5
244,1843,1961,0.06447491668035357,0.012785258052513244,1165,0.11544615234830577,0.5393517744400323,0.5626554458038824,0.11511651167873613,29384.24707854796,6170,35662.120870679064,6225,1121,7454.811310261237,0.0,19114.90079554163,0.0,6914,0
245,1876,2047,0.09128043484050073,0.010950494324751555,1207,0.10848492984177376,0.5887983536905806,0.47971928552611204,0.04291438062058481,30352.767914974647,6465,37322.708190310885,6514,1173,8176.994954525699,19.028475753126987,20966.653729553072,38.534553213146125,7297,4
246,1987,2100,0.0570086055617237,0.0025551974039622624,1251,0.03485742965805686,0.509205755320921,0.5735574223335395,0.3324812167530062,31107.692769540914,6552,38451.28233786396,6567,1191,8387.413079848278,0.0,21506.187384226352,0.0,7377,0
247,1974,2092,0.060033573607341156,0.007834076029113658,1213,0.08951515996070394,0.6527517485645126,0.4804379628442378,0.06865848572148014,30629.112049081024,6477,36892.60855922677,6517,1158,7971.722568891417,40.680596325613706,20440.31427920876,78.66819570670181,7175,10
248,1884,2093,0.11138622960893946,0.02159193414039242,1246,0.07309914823120083,0.5882952518739614,0.5485884479932129,0.19363533129200686,31478.61489020464,6589,38226.11393068661,6685,1218,8308.653496035517,0.0,21304.239733424394,0.0,7574,0
249,2042,2165,0.060444795005851835,0.032156813739034826,1238,0.03671023997798202,0.5731441310562017,0.40089900364493125,0.09611324471243943,32158.736647895144,6745,37845.54546207289,6831,1224,8474.82054088459,60.54766470053231,21730.30907919125,114.22478128341615,7556,16
250,1829,1904,0.04117826188843615,0.03471038268638712,1131,0.06262073609977771,0.5252700847054562,0.5736627419964403,0.11877212379697763,29427.136300153346,6146,34903.15415103275,6224,1128,7780.607692482829,66.01950578561588,19950.276134571355,138.51155329645093,7083,12
251,1821,1958,0.07554196138501784,0.011067518231841038,1143,0.06533016023012671,0.6589935768353088,0.46896484278813555,0.14122305933318152,29429.946150401538,6175,34835.79435121349,6203,1091,7386.7033680398135,17.410444370539075,18940.265046255932,34.385754796254034,6760,4
252,1898,2003,0.0556206887476831,0.017239643258421696,1180,0.09379553157102742,0.5650797982124496,0.524763731840821,0.14937491997576163,30304.630678742276,6402,36584.18524923608,6464,1148,8071.68479902253,50.73804829080618,20696.627689801353,104.45653407899019,7274,10
253,1987,2077,0.04568787745582068,0.018536251253060795,1211,0.058622318410943654,0.6277230090634003,0.5977135917281738,-0.05951999171451425,30598.816230096414,6451,37368.53737038582,6481,1185,8675.622933718456,68.44593272953524,22245.187009534504,134.4767505885519,7369,16
254,2124,2321,0.09301637640490483,0.010263071420785664,1396,0.05997137864961099,0.6128908721258258,0.5387975741442098,0.12988387883439276,35367.1501202316,7447,42892.48450015699,7468,1350,9325.46021667112,22.407263810046864,23911.43645300287,47.1981123334535,8361,4
255,1748,1864,0.06669169739777073,0.004777957128946049,1099,0.08907075153574563,0.5431434797179643,0.5955907671208329,0.3605702653663693,27928.91803718194,5807,33526.47153120179,5835,1050,7508.072200422487,0.0,19251.46718057048,0.0,6521,0
256,1910,2033,0.06463559554486574,0.00546139451205983,1234,0.042363496776527496,0.5751321580643847,0.49014109949199625,0.1831338086349998,30594.319846629744,6434,37708.93451793808,6470,1185,8298.261748866631,17.947725958256257,21277.59422786316,35.763399892964756,7386,4
257,2035,2217,0.08978913380255422,0.008950951923866338,1315,0.07111401155025246,0.6476361943235412,0.5410083741511788,0.5647165115317663,32789.74064509204,6976,40276.62938791732,7005,1257,8836.445374375737,26.403504287918526,22657.55224198907,54.88078022543212,7854,5
258,1924,2033,0.05667312378552796,0.005384868633864448,1143,0.12143350112747249,0.5758153363978943,0.3794917586060447,0.15349091457303943,29732.69076026702,6277,34975.309060593085,6298,1112,7752.610075724464,19.886387743668404,19878.487373652468,40.7343275478677,6906,4
259,1836,1968,0.07200046937235113,0.024628456187123983,1109,0.08594806402346157,0.5645166245350991,0.4561387366986228,-0.005559546787097164,28564.29446133595,6089,34254.13004553643,6169,1101,7779.46431751907,92.12713312355984,19947.344403895055,187.5054695475893,6844,19
260,1885,1995,0.058765232689499694,0.03783357399157401,1108,0.10787955937250543,0.5054176273955652,0.43993874702521873,0.1524923913500153,29752.581790839777,6172,34065.31372006269,6292,1118,7400.6643008434285,0.0,18976.062309854944,0.0,6907,0
261,1893,2107,0.1133367687842829,0.019515464418829863,1236,0.05297820517757369,0.5352412209230676,0.3810748221939562,0.1629915276950246,32240.12094046187,6771,38812.428370350186,6817,1210,8551.883727929056,56.79937951029613,21927.90699468989,112.3061013084516,7706,13
262,2051,2148,0.0476413587073656,0.012272123133232313,1245,0.03963203172214215,0.6628578745399505,0.44977564996718555,0.14702369640188043,32019.304005025737,6697,37798.50977442114,6740,1189,7993.970577492411,47.97022637536996,20497.360455108745,94.79545224453834,7337,11
263,2051,2198,0.07202065905921852,0.0168549542252245,1280,0.07978686610620457,0.615193317714779,0.5407496702097618,0.24267502469266422,32695.286034487115,6837,38648.06622763056,6919,1235,8346.185087470607,35.1742367052798,21400.474583257965,72.2416325776405,7613,7
264,1827,1997,0.09330379610253897,0.009756486764365944,1191,0.0733811211409025,0.6567344189956674,0.4806382667066424,0.22932655405130567,29576.953277475055,6327,36437.04245029556,6347,1134,7951.346318238539,30.07125605246875,20388.06748266292,64.28527192940706,7033,5
265,2092,2261,0.08087833432328069,0.019118405861902357,1335,0.07896212585363535,0.5022174688230477,0.5302941819315932,0.11009490000830871,33837.71401853332,7109,40548.21803382416,7177,1304,8906.366196591858,66.67376370874133,22836.836401517587,137.62503515061877,8015,13
266,1856,1922,0.035851873545081264,0.006592206674443858,1169,0.05732791584140375,0.6199498646524665,0.4282786621326397,0.3296369084033175,29276.8872300983,6131,36002.362996866585,6155,1110,7713.761517732639,38.54712832860222,19778.875686493942,80.8900726374416,6925,7
267,1940,2026,0.04455467732130659,0.03588483295724984,1158,0.08564308849057246,0.4621122634393615,0.5666758954092592,0.24248688665284235,30475.81944097326,6341,35917.89561582427,6463,1159,7978.249412151392,0.0,20457.04977474716,0.0,7257,0
268,1945,2035,0.04662270552560459,0.006507036554292172,1176,0.04893171611067391,0.5841601251559241,0.42700250453717686,0.1701605450840319,29741.47021389153,6293,35750.42320009082,6301,1109,7717.35251166647,45.1760242196256,19788.08336324736,90.1949338964759,6860,10
269,1840,1936,0.05255342935918276,0.011195053397223851,1085,0.11628392345527382,0.568809402017886,0.44925039508341114,0.17687581059706028,28369.0727057502,6005,33477.94515747231,6061,1066,7296.076892122994,78.68511866160333,18707.889466982037,158.16697092718803,6638,17
270,1995,2166,0.08617202178351191,0.01167849827844653,1270,0.041601899209134416,0.544265027193836,0.4371175117328672,0.18009901209762677,31863.04499595533,6727,38311.12277659559,6746,1222,8337.949350063704,0.0,21379.35730785565,0.0,7553,0
271,1759,1947,0.10741611246282669,0.06568948045926785,1092,0.0943298469242902,0.5582648527238995,0.5588169856573872,0.1855063686061444,29382.721604496863,6120,34124.3484441054,6261,1145,8407.041163844266,22.557345698551334,21556.515804728886,47.58293768859316,7165,4
272,1951,2070,0.061143115411455715,0.002078730262124055,1243,0.038076751611595565,0.5106910967949797,0.5105686940475126,0.09568556401906181,31070.549643725048,6478,37817.20212246968,6490,1180,7939.832496550686,50.03687763285464,20358.54486295048,105.22276316116574,7217,9
273,1984,2116,0.06657145586540336,0.019767799915561955,1201,0.07224065776475179,0.637938430566507,0.46824158919271064,0.0971351972625847,31304.712475791206,6546,37224.88824321243,6581,1168,8352.593437014548,23.81817833108405,21416.90624875525,48.25173931047192,7294,5
274,1972,2041,0.03517523954531946,0.009720107186534451,1230,0.05722119508897031,0.6465330348531936,0.4442237288345634,0.21085200743432952,30745.20208749482,6509,38079.570851951714,6545,1170,8193.300392556499,79.58139620206558,21008.462545016664,170.72152872324503,7361,13
275,2055,2179,0.06074291124308372,0.013440543864993392,1285,0.09897541907228218,0.6420180464337871,0.48150323306986265,0.1803712647166754,32309.741355941398,6852,39198.712707886545,6894,1243,8345.519410714329,96.11332498582607,21398.767719780328,192.59826919442582,7617,21
276,1900,2031,0.0693053909220001,0.021787063501148365,1214,0.03736664795236799,0.5498141926570369,0.5756614882719446,0.18197482988261926,30584.429946529264,6447,37341.75984397201,6497,1184,8260.625286427388,0.0,21181.09047801894,0.0,7381,0
277,1695,1813,0.07000507147972068,0.02230362263175933,1071,0.12401120039801476,0.559759011296647,0.4912546343662312,0.10493910494997555,27269.26304786118,5730,32811.43383967653,5809,1062,7264.046757063656,68.11668733334956,18625.760915547835,136.19663418807576,6559,15
278,2071,2206,0.06566799827009867,0.011551896349835613,1308,0.06193802376399881,0.6348916041919178,0.4940264721579144,0.2908448097536951,33033.67956876303,6902,39692.51338232228,6953,1253,8471.458733773636,0.0,21721.68906095804,0.0,7742,0
279,1878,2179,0.16038178695908878,0.0360472990520873,1232,0.09587174297168354,0.4938978759291646,0.5866052790528515,0.21398499723156805,32499.47031616173,6841,37686.09444807915,6941,1257,8333.468433678485,103.4532267426705,21367.867778662778,203.72622241710383,7704,24
280,1861,1973,0.06062206271951064,0.007889659275473058,1208,0.07988397370241528,0.600712399466991,0.5162354438628098,0.19154681752784786,29919.919955649675,6284,37108.72038683915,6329,1136,7746.64904433517,0.0,19863.202677782487,0.0,7059,0
281,1813,1920,0.059022402670723395,0.004357357400489483,1152,0.07026743520226965,0.5977186346281989,0.4868821039955851,0.16795646499749478,28742.68343961193,6057,35032.98062406973,6074,1090,7481.886717357798,36.18111981332876,19184.324916302045,72.25928157263786,6718,8
282,1768,1826,0.03312890268301749,0.014195097178784229,1071,0.06682146662734326,0.5808382709927137,0.5277457633006826,0.383325953907656,27657.767634324686,5844,33213.49123304131,5902,1031,6973.779622020602,0.0,17881.48621030923,0.0,6451,0
283,1732,1884,0.0881106883444513,0.009720256482655336,1131,0.0804255768194909,0.6437322026007047,0.5186871521539472,0.2518932475709649,28411.705671969088,5994,35102.94233705549,6033,1102,7919.92772814703,28.68217556093363,20307.506995248797,58.15942451521444,6930,6
284,1923,2022,0.05188105674835821,0.020907770891993173,1196,0.03786831569165099,0.6179535935425929,0.5021934126781196,0.19293899444499582,29984.14524844938,6309,36193.893982131245,6377,1170,8049.93849128099,56.19015364892845,20640.867926361512,108.17988115109857,7184,14
285,2016,2257,0.11998247524894982,0.008821476384936973,1314,0.07875678270703627,0.6578546572060112,0.4872122709426511,0.24490539074864137,33198.80242962414,7004,39891.37083953675,7036,1262,8767.433071748776,103.22603480199552,22480.597619868655,210.83598667178342,7768,21
286,1858,1951,0.05058011488176627,0.012481591000763539,1133,0.10528191561638793,0.6425073952905067,0.47598599036435396,0.15576341725975917,29293.768378540233,6162,35117.42648461326,6198,1096,7554.250628912438,96.29337963462334,19369.873407467785,198.1881529092906,6853,19
287,1944,2049,0.05405639101503369,0.02794598775524288,1163,0.08979622869149177,0.5458271273657266,0.3693244531476616,0.22981580122439713,30249.144169968407,6365,35345.483297941784,6455,1145,7740.767737738144,51.34540313974048,19848.12240445678,100.88564907625766,7120,12
288,2075,2254,0.08661344222745698,0.031207276004094838,1278,0.07291930000605615,0.6027006938506374,0.5279415962192714,0.32962551593291245,33501.46827515927,7039,39230.22839895384,7126,1271,8376.461494197809,51.9242647219029,21478.106395379,102.36990954334077,7849,12
289,1918,2131,0.1111512840832214,0.023864845335894676,1202,0.06183712783798417,0.6565339328899622,0.5389270539148658,0.32117212495220493,31594.289711924815,6696,37513.30270609531,6752,1189,8327.664580589295,71.28841009117322,21352.986104075113,146.89335920813642,7491,14
290,1806,1896,0.04994494111264096,0.02460726063261472,1138,0.13435758633506958,0.6384343323722192,0.5800571988214374,0.09701557142036592,28587.340622345673,6043,35142.674000462255,6108,1106,7818.128009276589,24.90855464764775,20046.482075068176,51.04757601960962,6887,5
291,1929,2015,0.04509045097943978,0.01248572056922933,1134,0.06120489187513154,0.5867876499743584,0.47593298845046816,0.22074734881652813,29889.295441586284,6223,35117.29721503732,6262,1106,7736.885511355252,18.625263661798307,19838.167977833975,37.500676055893095,6846,4
292,1831,1918,0.047938713886744026,0.014062942015004052,1142,0.07829470553410531,0.6600509948548031,0.476792738132239,0.14206342694603422,28706.910657014,6068,35258.77675157024,6088,1092,7620.520541328773,15.597448773130546,19539.79625981737,29.73704813623217,6841,4
293,1956,2114,0.08079580130792431,0.005748848171770782,1281,0.052556665598302375,0.5880927216268155,0.48507681767529975,0.307702983730368,31843.56698130819,6684,38808.380121851114,6719,1226,8315.236050748423,0.0,21321.11807884211,0.0,7575,0
294,1814,1951,0.07566114462510443,0.011775269703032177,1142,0.08615111882577113,0.6237296411424513,0.5842920353768012,0.3428690360856724,29045.45212490534,6104,35570.01042791879,6157,1086,7835.902898987846,28.407872416869466,20092.05871535345,57.45608312017812,6821,6
295,1748,1891,0.08211907602103012,0.01389185730106019,1081,0.10238781109625318,0.5808692067934276,0.550355044156543,0.18127673694611185,28204.355531417707,5924,33247.56773234332,5996,1069,7321.084092477127,41.25346959768376,18772.010493531096,85.26530666072759,6655,8
296,2008,2100,0.04582590845351329,0.005550450480353104,1262,0.10083350509944425,0.5624856272735504,0.5840900898579736,0.18030597952380178,32068.57228453287,6726,38729.79718181119,6736,1197,8355.565670662487,29.51422483268135,21424.52736067304,55.16467905815732,7513,8
297,1926,2052,0.06567957726385003,0.017900451742982274,1225,0.05384511000595646,0.6615240733661214,0.4928457564562022,0.2197619963136909,31038.038581153858,6506,37560.24732626957,6547,1197,8251.423353852168,0.0,21157.495779108118,0.0,7404,0
298,1967,2205,0.12134038594162859,0.01452836995602861,1253,0.1286569878770747,0.6100904491134008,0.551499153531871,0.14364099346912013,32548.188869191923,6844,38223.576433688475,6915,1215,8313.91110089688,41.617267628211174,21317.72077153046,83.63401955951582,7565,9
299,1833,1888,0.030077768491294538,0.04627784501691111,1079,0.057751510845644415,0.623349438202888,0.5677553461738875,0.08342920405121472,28094.433991148086,5921,33252.89855301851,5991,1082,7980.199827555164,50.216962485168104,20462.050839885036,103.12041662863615,6786,10
300,1751,1868,0.06726277535379299,0.008741145011223455,1094,0.06897833956328585,0.6205924280697953,0.5040310167525011,0.21900059835628322,28326.80202541012,5928,34038.1206784942,5954,1030,7369.58161062596,0.0,18896.36310416913,0.0,6504,0
301,1998,2053,0.02754012101829729,0.020085789887269334,1197,0.08696491427858745,0.6144740816570771,0.4474373882075636,0.24101806112099977,30571.89092307485,6504,37382.66307892883,6574,1174,8350.125223345016,0.0,21410.57749575645,0.0,7408,0
302,2009,2170,0.08038657960473777,0.050123001773255654,1218,0.044295032637380806,0.5542449854327319,0.5090459980432266,0.24851265983000148,32489.22220615416,6863,37877.70100530497,7019,1255,8607.646147809806,20.576149597329824,22070.887558486684,42.50294768546108,7866,4
303,1815,1976,0.08879013615237165,0.041993165292524656,1115,0.04631236548494685,0.45962069173353925,0.4177685513044961,0.24143160186188733,29296.751118827313,6137,34282.616063525835,6206,1117,7878.198693086091,60.37972334471417,20200.509469451514,126.61467524285686,6924,11
304,2020,2164,0.07145018542787207,0.006983101066519168,1244,0.05991522645491001,0.5439202588911709,0.5410213235921466,0.3000486745421376,31672.688726700137,6709,38140.0063108378,6727,1189,8090.289611460219,36.178467281282806,20744.33233707748,69.68837764431488,7377,9
305,1919,2046,0.06659033138812316,0.037589024919810934,1152,0.06293991001266859,0.5984754944137894,0.5226063066758909,0.1822014227918061,30401.695054754884,6415,35651.16796889412,6523,1168,8046.276999414031,41.68027385230582,20631.479485677002,78.6673688520662,7255,11
306,1888,1938,0.026964262590191298,0.014020843401704022,1132,0.04350694487991262,0.5452838334001816,0.3436798339275683,0.13608558412975125,29607.016542602854,6191,35297.883164723484,6227,1090,7608.535741152011,21.035338156876822,19509.06600295387,43.680354248402104,6903,4
307,1820,1877,0.031410981008672054,0.01935903274032801,1096,0.0776320073321085,0.6022725380962257,0.4700723306068417,0.15949567321875613,28146.831929748263,5937,34078.676020776365,5965,1082,7477.068008442499,45.30827685425543,19171.969252416668,90.53404321603958,6729,10
308,1968,2171,0.1035712561471186,0.018395540490674222,1246,0.055189393173677256,0.5627367579168148,0.4992500926316009,0.17861887642512594,31786.793553235242,6693,37962.0544047766,6747,1213,8436.768195113684,21.13589849555405,21632.738961829957,41.37409870654884,7472,5
309,1959,2151,0.09804309121364317,0.01623111299927747,1233,0.06658526095829335,0.4707409984040467,0.5038976094269095,0.24141785510692582,32220.303342052208,6760,38137.380686880264,6828,1203,8291.46661292867,27.444225608686473,21260.170802381203,54.98519386842685,7524,6
310,1953,2115,0.08337355821236862,0.021740637459993505,1235,0.09272819360429073,0.5112876910498175,0.5967745965831877,0.12570155511409511,31972.99582233008,6654,37790.78567251756,6713,1215,8501.633101708176,33.67724784829328,21799.059235149165,65.83909704690585,7575,8
