iteration,mau_month0,total_customers_month0,new_signups_percentage_month0,existing_customer_uptake_percentage_month0,total_late_signups,new_customer_uptake_percentage_month0,probability_membership_new_signup_active_next_month0,probabillity_membership_existing_active_next_month0,probability_standard_active_next_month0,counterfactual_ride_revenue_month0,counterfactual_number_rides_taken_month0,total_membership_revenue_month0,treatment_world_number_rides_taken_month0,num_customers_riding_over_breakeven,total_membership_revenue_riders_over_breakeven,total_standard_revenue_riders_over_breakeven,total_membership_ride_mintues_riders_over_breakeven,total_standard_ride_mintues_riders_over_breakeven,num_membership_rides_riders_over_breakeven,num_standard_rides_riders_over_breakeven
10,2033,2218,0.09136396810240158,0.009880780033695588,2185,0.055247069505648234,0.6234175594593598,0.4655027014695642,0.1853368656156947,33470.53771480874,7025,49033.39962151691,6975,2218,14380.175292348713,45.01873880822926,36872.244339355675,89.79163796981862,10932,10
11,2074,2203,0.062299908008445065,0.01591771417660684,2149,0.09819476867103274,0.4562159107383469,0.41407684770837505,0.20113247608036564,32693.842124199822,6903,48277.678269570264,6809,2200,14575.39313056173,200.17572515473086,37372.80289887622,413.2710901403355,10813,39
12,1947,2051,0.053465061334546315,0.017806829001991938,2008,0.046490916947005925,0.6310692444926181,0.4302926629095073,0.2916747952514771,30465.065199997072,6376,44916.33510990979,6314,2049,13564.26192370502,79.59853068984066,34780.15877873082,157.94495048677092,10052,18
13,1828,1957,0.07081780388334694,0.007578230412428963,1929,0.0822552198709885,0.4380327107003722,0.4797428900904336,0.26407393798678985,30030.108714969778,6326,44106.04528631021,6266,1956,12892.981284602241,81.12320663019347,33058.92637077498,169.5466836671627,9751,15
14,2055,2196,0.06893639984978857,0.023960396210394964,2138,0.0553016760499864,0.6495798585914956,0.4112649243020881,0.11250962097011004,32841.85093743851,6898,47887.11712867176,6776,2192,14101.76485278931,31.091481505553062,36158.37141740849,61.77302950141811,10697,7
15,1868,2029,0.08639724701164639,0.008706588706969776,2001,0.06307888601668664,0.6377909210428596,0.4452875881016177,0.08218609130154009,29908.283437330734,6302,43772.43843636086,6235,2028,12853.661509349087,23.53583995613767,32958.10643422844,44.963692195224795,9790,6
16,1912,1981,0.03634911032716791,0.011724951762572045,1950,0.10000990533545202,0.6193888812414733,0.5000982326373391,0.11402299747002272,30190.082384081186,6326,44069.49025460254,6284,1981,12936.143643535524,64.8355316975212,33169.59908598852,125.21931204492616,9815,16
17,1927,1979,0.027153471238460774,0.03949829793026966,1898,0.06855445051203646,0.5864833834496063,0.46347100797163415,0.3816198697882418,28831.60736411425,6099,41738.986722812995,5926,1973,12729.862801116251,29.341184294033184,32640.673849016028,62.41329306162355,9456,5
18,1907,2150,0.12788118802839557,0.013059767516947264,2110,0.06387839831734028,0.534635808934878,0.5339922130583273,0.06659702615742023,32977.82566074765,6856,48089.420987435966,6758,2149,14184.369588842947,13.345670373909122,36370.178432930625,23.963257368997752,10670,4
19,1922,2040,0.06152459674626091,0.009036409393734157,2007,0.09684215697042618,0.5226796278238375,0.5123689633189586,0.15128883707116864,30725.66794952462,6485,45522.96229300736,6428,2036,13098.648806757963,60.32407558651816,33586.27899168708,116.21557842696963,10025,15
20,1988,2144,0.07895875968908628,0.04635679063512367,2042,0.055074013443369346,0.5117920566084443,0.55042568663634,0.23341575886347984,31740.688730541755,6713,46191.60179331246,6504,2142,14025.444028113314,6.0634464383040765,35962.67699516234,10.419093431548914,10347,2
21,1894,2017,0.06514051004431598,0.01481177438439885,1969,0.08091096982808518,0.6295261946583192,0.593189270285998,0.04729078285348312,30155.70656960833,6368,44674.83475375642,6277,2016,13027.08902618344,134.0496309537688,33402.792374829325,261.66572039427894,9884,32
22,1890,1961,0.037790746535257415,0.022216429965415264,1914,0.0853952531158104,0.5323493817307514,0.3076404233035521,0.20561529859549188,29437.442995150595,6184,43327.62563710918,6083,1959,13035.15637301661,0.0,33423.47787952977,0.0,9694,0
23,1966,2111,0.07419404334048817,0.007792386747633208,2087,0.041936694591645896,0.6447064675895664,0.3876891625723145,0.014110259239054235,31099.378267166925,6577,46292.77581095587,6537,2109,13761.994855075627,58.867028425625215,35287.166295065705,115.04366262980822,10363,14
24,2032,2141,0.05412585040291616,0.010512451199403264,2111,0.0518593123344982,0.5955889375337938,0.5769553099960332,0.06393958338352237,32384.46155803259,6803,47424.998873720746,6736,2140,13773.517253732996,60.92718118370575,35316.710907007684,128.01841329155317,10570,11
25,1922,2110,0.09785921884986704,0.004393749813165896,2089,0.03605263095075212,0.5254002460652986,0.5102543221827001,0.08151888584833043,31813.123066832915,6673,46734.111546291286,6632,2109,13500.686610955634,133.8830556717128,34617.145156296494,276.62321967105845,10412,26
26,1919,1973,0.02825549738301186,0.017780264538097404,1932,0.09119061509386782,0.549909207945609,0.4658745650362195,0.21182374255460013,30073.69817903765,6293,43698.668564227286,6212,1971,12673.00564802612,60.843254524052014,32494.886276990044,125.23911416423593,9672,12
27,2028,2153,0.0618192410714287,0.030230142236575042,2079,0.0555036131673259,0.5317726199605457,0.47291106460726673,0.24062308107477107,31552.72132900393,6706,46086.24077472485,6553,2152,13784.204347739294,102.57086210679199,35344.11371215203,206.59195411997945,10403,22
28,1944,2140,0.10127599195924235,0.011497027697092583,2091,0.10801444268199949,0.6419246752523717,0.5175768057302763,0.19085106079872136,31406.482981501504,6608,45916.3767649658,6530,2135,13649.526973035478,79.82870962276814,34998.78711034737,163.66335800709783,10294,16
29,1858,2021,0.08778360655286571,0.04307813494965686,1921,0.09432631342509044,0.6060125470487979,0.4570463402910868,0.19019330740681759,30887.014688147457,6424,43168.2231355625,6207,2012,12653.387661298359,64.93993285075835,32444.58374691887,135.74341756604704,9658,12
30,1773,1959,0.10523865758128498,0.003680686793859941,1919,0.15870681745141882,0.6180789929340637,0.358803479461982,0.048189030192133775,28970.58299294738,6129,43056.149486952796,6054,1957,13162.729954014281,79.93340254232436,33750.58962567765,156.23949369826755,9672,19
31,1858,1978,0.06464077449770789,0.01902162589544942,1934,0.07614119541810468,0.5524668170564372,0.45988788988570223,0.14524260733118918,29895.38954738082,6257,43495.305840839246,6167,1978,13004.739643695491,0.0,33345.48626588588,0.0,9773,0
32,1865,2036,0.09185900063706133,0.023796360759624012,1981,0.045740751337249703,0.5985320101671312,0.5531117635098919,0.3448087531639552,30930.630845239342,6436,44120.21554960333,6312,2034,12857.943533690192,84.57623644227003,32969.085983821,173.2724011340257,9901,17
33,1868,1929,0.03265530463260189,0.012176241781783594,1899,0.09108119173779242,0.5258438752168488,0.5960664900155352,0.1614677407937583,29270.622011287196,6089,42565.76317548794,6030,1924,12488.293096006222,33.67717271669191,32021.264348733905,65.83890440177413,9486,8
34,1924,2022,0.050972476643854674,0.02774861515943017,1959,0.06781213358340996,0.5503015134574666,0.5659417428135187,0.22353760000820175,30304.4780692954,6351,43858.95394147694,6236,2019,13107.705452128597,56.978950741494295,33609.50115930409,112.76654036280587,9870,13
35,1711,1801,0.053092964158380905,0.009463252236385847,1778,0.05436075880337822,0.5315573500574159,0.5973501728208809,0.0803574886900008,26770.578482918558,5625,40066.606632369796,5581,1799,11859.989500803274,43.1031940878667,30410.229489239166,90.00818996888897,8843,8
36,1967,2176,0.10650048587762197,0.011586979020386705,2144,0.04598272250972535,0.5421574645649396,0.2849459231543019,0.2698170518442901,31621.85452706468,6720,47347.68830799071,6641,2174,14084.030761073072,15.383624521799025,36112.89938736685,31.75288338922827,10527,3
37,1894,2029,0.07132948596807695,0.041420406652097,1931,0.11377940425907337,0.6549477340221865,0.44141087123915657,0.38663404582963423,30759.720268967358,6431,43296.52922747139,6215,2022,12786.670650872808,63.098093138015166,32786.33500223797,123.32844394362864,9756,15
38,2000,2108,0.0544076230865237,0.048113378389717604,2003,0.06569257257600002,0.5936061076935853,0.5175540506330568,-0.09690344627307301,31349.265938104552,6589,45098.291599040196,6375,2101,13937.245061691652,20.182011371902018,35736.52579920936,41.492336851030814,10264,4
39,2040,2184,0.07082346911627939,0.005834592638783354,2156,0.05817186867595974,0.6086835578491852,0.45615130463880815,0.14820041127269223,33013.36750614416,6949,48951.478649437704,6906,2183,14093.490476555471,128.36161294060045,36137.15506809095,257.33746907846273,10791,28
40,1839,1961,0.06674173946124895,0.0023897599900810254,1944,0.08277266091632428,0.4641295058707202,0.5791280331699132,0.21944955593918283,29340.093429861263,6177,43803.83352245377,6123,1960,13043.060313764454,47.68633732580756,33443.74439426782,94.06753160463475,9681,11
41,1872,2019,0.07871497643626044,0.02718258746760015,1955,0.057864706362407654,0.6207224501844041,0.47056344338530687,-0.018993195142996577,30539.106228358192,6390,43796.861560338206,6242,2014,12919.083917826814,110.95368553829928,33125.856199555936,233.21457830333148,9809,20
42,1949,2087,0.07121750149499084,0.02060378415697092,2027,0.1114933545730381,0.5565146753079672,0.5109690089484805,0.12748301928218522,31288.240660499305,6604,45433.197446045306,6480,2085,13337.418859504764,49.892115790978764,34198.50989616607,99.72337382302248,10180,11
43,1925,2022,0.050888456317802935,0.0062248959213742384,2000,0.08319022287006751,0.6488261529450088,0.44813448461286437,0.2576372547457926,30815.61633736692,6447,45221.77515027562,6418,2020,13113.59843711028,54.61614918440691,33624.611377205845,119.5285876523254,10010,8
44,1824,2041,0.11932540076512956,0.05664240174073174,1927,0.044950827798695754,0.6100388780615379,0.4227991603514932,0.2637341042365512,31204.325438965323,6561,43534.2847383072,6289,2033,12906.539423598786,31.011863232961378,33093.69082974047,61.568880084516366,9914,7
45,1902,2043,0.0743369963647389,0.007723908804682664,2017,0.06998046494988282,0.6733179915639326,0.5367399923379035,0.12224255781457416,30603.165229776045,6442,45820.14224387104,6402,2042,13527.529038361576,79.35037887938086,34685.971893234804,167.56507404969452,10099,14
46,1958,2170,0.10847443984536814,0.03190087633204313,2090,0.07514964366500378,0.6489105710393179,0.4725042670194492,0.0986605987559859,32698.391282075954,6855,47486.99696989589,6682,2161,14360.035820470723,44.03529623439661,36820.604667873646,84.7058877805041,10589,11
47,1815,1992,0.09780949259498586,0.03885100147230688,1911,0.05180309525433539,0.5314617704341486,0.5817642894697662,0.04170369261089807,29622.423678515748,6276,42987.66671491714,6111,1987,13117.090104744055,34.82380884493726,33633.56437113861,73.90720216650578,9730,6
48,1800,1873,0.040708805683912275,0.013222072313349575,1840,0.07165902773190798,0.5623870851797835,0.4982907371501608,0.35108292969293026,27891.956114495537,5851,40985.788281151086,5791,1871,11982.035276414164,71.95675174217682,30723.16737542094,146.04295318506874,9142,15
49,1795,1880,0.047365814680110634,0.025469106850852435,1827,0.08130316847584898,0.6446572643176633,0.450279541856491,0.17380096597258604,28793.825436457584,6008,41753.63831184836,5908,1877,12408.938375603704,40.67001304337157,31817.790706676158,86.33336677787582,9309,7
50,1743,1878,0.0779990341701003,0.004232593116841602,1851,0.10763308335044144,0.6575044438804467,0.51715158486327,0.14041574722710992,28095.691785461066,5905,41784.70191068443,5859,1875,12188.415603335718,39.93145684860916,31252.347700860817,79.31142781694658,9261,9
51,1870,2019,0.07977369627057831,0.027050871732009436,1956,0.03728373636563166,0.5748315390622585,0.3750257237570266,0.060554471766878185,30352.10633196996,6401,43998.84916491118,6282,2014,13014.68167376576,70.96754415920725,33370.97865068143,143.50652348514677,9883,15
52,1951,2034,0.04263150154473096,0.015094591012210922,1990,0.0754084028376857,0.6612116789200653,0.5382756301813535,0.13556327825287165,29890.09002468495,6347,44521.69785711362,6275,2030,13288.585955349328,88.4425345551044,34073.297321408536,172.92957578231898,9891,21
53,1920,2092,0.08971188127320562,0.0026838229731914,2078,0.047211527760270974,0.6550368231056917,0.4324537087461742,0.04662012584371722,31655.391273786292,6598,46340.05260064093,6583,2092,13125.649752634181,12.242379583146072,33655.512186241496,23.69840918755403,10231,3
54,1714,1791,0.04496410566014372,0.01567148036997104,1751,0.12380164274953247,0.6069416048853009,0.5836445545256138,0.14145477234134815,27333.2611030947,5763,39838.38825051129,5682,1787,11636.574746826325,58.89298022808917,29837.37114570853,109.982000584844,8895,16
55,1737,1841,0.06038774850014246,0.010646416429547756,1810,0.11015914824035535,0.5726389476923202,0.5316538067883881,0.175133484282699,27616.658824993472,5851,41357.959231955654,5784,1838,12368.040870974028,47.174954185620074,31712.925310189814,100.4486004759489,9146,8
56,1796,1952,0.0871478676790361,0.03267489846186537,1881,0.052477354765704705,0.6455810977323962,0.45932065423584195,0.1069901369598512,28329.25366908156,5969,41805.44702758192,5835,1947,12887.655199005367,97.1941743158739,33045.269741039396,205.62608798942017,9398,17
57,1886,1996,0.058672924948237636,0.0025761484517065865,1978,0.10217809194282587,0.5382195691100297,0.4970069128048408,0.2693066381522524,30139.471067924424,6303,44847.74713479946,6252,1995,13138.684593405422,15.503568524367418,33688.934854885694,32.06043211376261,9879,3
58,1823,1871,0.026731834558434007,0.007812809690527762,1852,0.07342539354251375,0.6330740818243544,0.46733954720024723,0.1414094162874613,28149.734227645116,5958,41392.449942060164,5922,1871,11827.209349967032,57.719723036162215,30326.17782042829,117.23005906708262,9231,12
59,1733,1895,0.09392081928083917,0.025409815069942138,1840,0.047583306844203754,0.6434237275884052,0.4704320944145619,0.17294011501970621,28847.36192669168,6029,41672.08174747158,5910,1891,12229.272888148598,68.35195774993328,31357.10996961179,141.92809679470068,9320,13
60,1807,1897,0.04992887915366461,0.05113594351260228,1793,0.07192214086362289,0.5893631779511553,0.5303420091369694,0.18028528356418774,29001.179439126925,6075,41216.621961052835,5882,1892,12460.448172074603,32.64818928781427,31949.86710788359,58.07228022516479,9315,10
61,1856,1993,0.07433821600862726,0.019443514654639112,1943,0.09448554311516855,0.5851521509408915,0.5747545673265263,0.17644980891445813,29513.603560438576,6188,42813.290344996574,6072,1987,12775.030566992918,43.15743718611655,32756.488633315177,87.58317227209373,9615,9
62,1898,1986,0.046410730005823866,0.006025016878815534,1967,0.05380152915927215,0.5358427254551497,0.591324450821924,0.2760232429788103,29686.341176673443,6225,44124.13322605606,6194,1985,12895.82278607853,43.23041615123106,33066.21227199623,85.20619525956683,9760,10
63,1686,1869,0.10890385801956291,0.014612964197423525,1821,0.11755929441990934,0.6479510776418893,0.4981832201572914,0.15339838462398792,27782.12623120751,5847,40965.911062123974,5756,1866,11981.28217058857,27.14068122546575,30721.23633484249,54.20687493709167,9047,6
64,2010,2080,0.034890475381631064,0.0014323997528092004,2072,0.030379102575781695,0.4658408691631617,0.4447870705144639,0.31024873516273666,30740.646342214914,6471,45626.92017999003,6461,2079,13150.70123778529,65.144421426155,33719.74676355203,136.26774724655132,10153,12
65,1816,1910,0.05208462281123425,0.008683467241146204,1883,0.06439592403147147,0.6261772325270692,0.43174146897743526,0.45515161572911694,27976.544542055453,5894,41547.20474880213,5873,1909,12602.787643992497,130.98983468748492,32314.840112801274,282.0252171473972,9355,21
66,2041,2123,0.04031910731028864,0.00923646417708366,2089,0.07521418080195519,0.6143071908956179,0.5299955831642061,0.2724216209346044,32152.82900751449,6830,47495.658950312034,6777,2122,13625.32405336646,119.31130944141148,34936.728341965274,236.69566523438846,10506,27
67,2012,2160,0.07385964509625961,0.014425926635215356,2115,0.0982857419857922,0.5320381711185822,0.47810167051199864,0.2354692736132204,32748.445971520207,6838,47954.54716792498,6728,2159,14312.974109156683,8.85818406827434,36699.93361322227,15.020984790447026,10686,3
68,1805,1924,0.06601535802420595,0.009485126407014226,1882,0.20005062578759766,0.4681426370560233,0.4504063543915257,0.21235366644556006,28863.675806302068,6001,41659.40628057538,5881,1921,12166.337914925767,7.4756424234385115,31195.738243399406,14.040108778047463,9305,2
69,1991,2094,0.0518430722767083,0.04100891707203172,2003,0.05976550353284962,0.5843924833704384,0.43675310723828936,0.09438700753638099,31005.88269354161,6565,44818.73334503069,6375,2090,13696.555421797388,58.916779620729386,35119.372876403555,117.73533236084458,10137,13
70,1985,2130,0.0734410446655295,0.00031766724537098627,2122,0.047439396792835035,0.6255620489086549,0.4177966031251655,0.2384743925098921,31816.942583100215,6670,47475.76110580268,6655,2129,13684.936674768025,37.497930619206414,35089.58121735391,75.6357195364267,10439,8
71,1856,1928,0.038989150610771246,0.03313034229651985,1861,0.05714557068324732,0.5451120880050515,0.5894602551964834,0.2081623325665272,29025.387695192177,6068,42080.03861635151,5957,1923,12820.739129938582,15.331296742982738,32873.6900767656,31.618709597391636,9506,3
72,1931,2043,0.058381191541497436,0.0035811387508780015,2025,0.08223673610441733,0.6018914327810538,0.5559403556498623,0.033272950493329345,30371.22258491593,6392,45361.97867951244,6359,2042,13222.0822185337,42.451250940047686,33902.77491931718,88.33654087191715,10009,8
73,1957,2214,0.13164266567916028,0.060450669967817755,2068,0.10065163950073341,0.5246478081912233,0.5221450696398964,0.23403832024965682,33558.23167670787,7041,47164.011065496736,6720,2204,14583.243489898696,69.12807189695755,37392.93202538127,146.48223563322452,10672,12
74,1960,2075,0.05916873978370298,0.007481419855778143,2044,0.11282648750477073,0.5601258573120202,0.31023001250871274,0.17532984247835823,30332.20469767584,6412,45742.05743363476,6349,2075,13859.136475475556,114.02532251902349,35536.24737301424,235.96236543339353,10135,22
75,1829,1954,0.06850750582914755,0.027757451925770855,1885,0.11279225990466649,0.5421771822463402,0.4570266506269617,0.20007062591008393,29192.28797777291,6092,42108.66969072243,5945,1948,13100.2848291627,101.11129884195226,33590.47392093,207.97768933833913,9529,20
76,1994,2103,0.055163261865503584,0.014525329492796576,2059,0.07901310302323418,0.5257325931617589,0.565125311409917,0.13334413084674893,31672.54426287553,6664,46919.93459746751,6585,2099,13866.301128012574,79.79350763991047,35554.61827695531,158.4448913843858,10409,18
77,1922,2094,0.08967003330386848,0.04318525113350078,1984,0.12404873482626089,0.6208206537132693,0.49234276784157,0.25171185490922066,31307.507065774997,6549,44254.60222955134,6328,2086,13390.154134272578,75.84493019967334,34333.72854941686,156.01264153762392,10021,15
78,1912,2013,0.053212776059269225,0.011530155524090743,1980,0.07174488529444943,0.5543721429940145,0.5730235334281003,0.015452672018199443,30208.516487600395,6278,44428.60779933028,6233,2011,13182.648287099093,56.4768934462007,33801.66227461306,116.6074190928223,9869,11
79,1568,1672,0.06681514605325775,0.011935124131850647,1647,0.041546749763962616,0.5532727200820684,0.4388604785239152,0.1571399404589182,25341.761697368598,5347,37948.30384312553,5306,1669,11297.901488159769,79.45521938012584,28968.978174768636,165.26979328237394,8382,15
80,2089,2231,0.0680311063567105,0.022979113309963876,2170,0.05732283348702024,0.6448393314634022,0.44236288736520335,0.13699274169218312,33133.31277676835,6914,48114.429172495715,6765,2229,14519.911543326936,45.35287561442435,37230.54241878701,85.52019388313934,10812,12
81,1764,1843,0.044810551037060095,0.014701043023958296,1807,0.07738730468071277,0.5836485565957131,0.5444714384493665,0.1945054784684972,27730.283133023695,5823,40038.76829970095,5753,1841,11631.56442637485,80.46353086034289,29824.524170191926,162.72700220600737,8928,17
82,1984,2061,0.03926841777160572,0.011043539439311953,2029,0.11653128805277813,0.6380457472093098,0.536367082911067,0.10393777853628837,30782.37283488931,6515,45450.977156453744,6445,2060,13239.264941887344,14.460179271346115,33946.83318432652,24.256869926528502,10133,5
83,1984,2064,0.04057730722587484,0.026263201901579162,1998,0.105707779732436,0.5922903868956685,0.4184140630112784,0.12908559982192358,30876.97093293014,6509,45435.28981425259,6396,2062,13662.121885309498,112.61436922056376,35031.081757203836,227.21633133477889,10165,24
84,1886,1994,0.057361347397135776,0.015194525711509685,1955,0.054746740940848436,0.6528826896754442,0.5712962918296601,0.04795862728371342,29621.277757896172,6211,43694.019997171345,6121,1992,13002.459811904364,37.49597258542857,33339.640543344525,75.63069893699632,9705,8
85,1917,2215,0.155472029671836,0.026654358745146323,2142,0.06175274902018337,0.5370251565733735,0.4461764347611969,0.0399509579228548,33246.12404659729,6958,47749.20095857224,6817,2210,14479.30773029606,40.01404938287709,37126.430077682206,76.95910098173613,10815,10
86,1840,1946,0.05772039184897951,0.025187985709700312,1892,0.06838678872627697,0.6400379210682813,0.38234024493161234,0.2261360439355833,27629.486433217622,5881,41325.149872898684,5768,1938,12630.300223353745,15.847963722247538,32385.385188086522,32.94349672371163,9264,3
87,1937,2076,0.07182066606976384,0.012197506857900116,2034,0.0907686936212533,0.5734579604901203,0.5523172765139099,0.126351127116673,30694.14806888147,6461,45295.73008409576,6383,2074,13360.81251104431,107.63724162170925,34258.49361806233,222.14677338899807,10018,21
88,1910,2155,0.12872569578308787,0.027487754594536954,2084,0.06486304318615825,0.5570864983192035,0.48566645257126756,0.2991071423176289,32374.21869049055,6829,46720.346429037425,6675,2154,13650.69908630142,66.57097027940736,35001.792528977996,137.3614622548907,10423,13
89,1730,1844,0.06614983946347,0.008516918678699725,1814,0.08227310478732608,0.5065388740678457,0.4891152493851175,0.148475258072214,27517.678402396934,5846,41018.51588217073,5789,1843,11918.559411382616,64.35105583780258,30560.408747134905,136.79757907128868,9055,11
90,1877,2003,0.06726228538067511,0.004905184366831929,1973,0.14257726440917623,0.6411155657145975,0.5071821297162298,0.11806318311175604,29984.157072276794,6358,44987.27942411652,6305,2002,13260.693865433728,100.37413063478067,34001.77914213776,206.08751444815556,9936,20
91,1839,1922,0.045438052219931344,0.008998825554747247,1896,0.07903609706557616,0.6215580765668965,0.5817898024864085,0.12053799491805754,28721.801306755122,6101,43203.49024768234,6053,1922,12653.752532236123,76.41930643032636,32445.519313425957,152.35719597519576,9545,17
92,1923,2072,0.07767927253624725,0.03138588117163299,1996,0.08558093724947605,0.5737083106594455,0.5590587407007611,0.3030171554826413,30791.12354172481,6495,44804.26102144591,6347,2065,13638.219153912414,67.69980660169774,34969.792702339524,137.69181179922498,10102,14
93,2063,2261,0.09641501137782095,0.024181723921575565,2186,0.11293610671063058,0.5850834013300387,0.5402300548682285,0.15242324887345912,34699.02751192282,7290,49674.863746013,7130,2258,14417.091218410864,45.58921073207365,36966.90056002785,93.8184890565991,11181,9
94,1974,2221,0.12525144117754508,0.0013007459534653937,2195,0.08603721297873951,0.5637406520472797,0.594205673846356,0.0727776280784635,34015.32909324215,7162,50161.25281576082,7121,2218,14661.730813316171,38.747013039262065,37594.181572605565,73.7102898442617,11144,10
95,1833,1929,0.052440911772895844,0.04335263186552628,1840,0.07433379833778357,0.5636786713548069,0.5930246432844967,0.23884720720809588,28962.30592309209,6094,41659.02081846455,5914,1920,12451.024765665803,34.76326350118451,31925.704527348214,71.18785513124232,9276,7
96,1906,2028,0.06415482456368449,0.020624432242202607,1969,0.12619878823282282,0.5564222491176734,0.4242569908456316,-0.006324202983737731,30248.395233065246,6342,43899.96337554605,6218,2025,12730.554360070892,74.91515495604688,32642.44707710485,148.5003973231971,9785,17
97,1724,1834,0.0640880730132725,0.01048763050953437,1806,0.07239585647002465,0.6047653099686239,0.5270246946413278,0.13836187094829544,27355.242568391935,5750,40691.6067098135,5696,1828,11980.422581894174,28.59681295202738,30719.032261267115,60.504648594942,9026,5
98,1947,2168,0.11351510286377427,0.05179155252354005,2053,0.049209421458284046,0.6435033863118477,0.5974647740764926,0.16564672979334485,32624.071667099895,6911,46239.93272443328,6686,2163,14002.10806059555,59.16918246543914,35902.84118101423,115.81841657804908,10567,14
99,1885,2167,0.14972079255451679,0.026899506963803128,2082,0.1136169677642442,0.5033592487022202,0.5616302596336613,0.17257083606980422,31741.723647343217,6690,46754.97600731213,6514,2158,14557.605444688888,40.366171976576766,37327.19344792023,77.8619794271199,10486,10
100,1725,1851,0.07319331388434955,0.007809936797301121,1825,0.08367149434987307,0.6386077539307314,0.4339174359946986,0.14850806631109864,27482.680381318532,5722,40601.54980699356,5650,1848,12198.542438925895,43.17671203268104,31278.313945963833,87.63259495559241,9040,9
101,2170,2342,0.07931456299682942,0.0072388228190094555,2305,0.10228564704396542,0.6705901418689708,0.4511169376519485,0.12981194410382796,34751.61953589444,7298,51606.800801150355,7241,2341,15336.22557903918,74.00322279417944,39323.65533086969,143.59800716456266,11492,18
102,2066,2245,0.08710549831218024,0.051016754011346796,2131,0.0413231952120576,0.5919647432871381,0.45843215358048595,0.12935390156954935,33412.15596389652,7029,47878.84934665003,6787,2242,14603.086063797902,30.93500617196315,37443.810419994625,58.80770813323885,10842,8
103,1775,1879,0.05910245292864256,0.039095595544781744,1795,0.10147701694918565,0.615564047194379,0.31486848290994374,0.21580610325224747,28199.6338678943,5922,40560.408759910715,5745,1874,12527.771876545183,69.78681058522407,32122.491991141495,145.60720662877966,9206,13
104,1858,1969,0.05989273337138968,0.010353243875719514,1936,0.0836813238099421,0.5761006079497222,0.5845761094292783,0.30883960072015937,29715.571813856684,6190,43865.74882383464,6126,1969,12788.050663984533,99.4728031413982,32789.87349739624,201.21231574717484,9644,21
