iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,adjusted_treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,late_signup_unused_membership_revenue,early_signup_unused_membership_revenue,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes,relative1_revenue_lift,relative2_revenue_lift,relative3_revenue_lift,adj_relative1_revenue_lift,adj_relative2_revenue_lift,adj_relative3_revenue_lift
10,29059.48465388119,28832.832788154614,32257.189171315644,33934.09677708778,31834.066777087784,6082,6209,9660,17567.480170576448,2984.73,0.0,10900.596450931254,2481.2901555800845,2099.0400000000004,0.9900000000000002,3728,0,2966,2966,58916.62731764407,35485.846591221656,0.0,22114.349874182706,6362.282450205344,30.44786941480314,23.531728508767678,,55.424435774894,15.945570050639958,0.16774599347740113,0.17692552190116126,0.05198554644256827,0.09547939876614502,0.10409084709034094,-0.013117150163973875
11,31474.076018607302,31785.147427643315,35653.46263306646,36983.41127386905,34761.73127386905,6688,6937,10518,19065.088082840204,3355.2000000000003,0.0,11845.411358936055,2717.711832092788,2216.7300000000005,4.950000000000001,4018,0,3250,3250,63554.041073352055,38582.2771354877,0.0,24008.74707419501,6968.491877160995,30.049191996856763,23.59772301864691,,56.22657394425061,16.319653108105374,0.17504358990569452,0.16354380164695556,0.037302089126376836,0.10445597365012738,0.093647004564057,-0.02501107307233551
12,31810.394310958814,31646.252272654987,35731.75646370008,37055.00174178538,34751.441741785384,6636,6854,10543,18456.2795170081,3460.05,0.0,12262.061497435774,2876.6107273415096,2298.6100000000006,4.950000000000001,3911,0,3316,3316,64549.72900245851,37295.588505148975,0.0,24930.926916501983,7375.924941901307,31.093318401954967,23.589872552276393,,56.661197537504506,16.763465777048424,0.16487087143776077,0.1709127963251436,0.03703275206830607,0.09245554777085445,0.09812187055759335,-0.027435391341889444
13,33333.36655926777,33166.98047272285,36889.312456608146,38665.65231937154,36339.09231937154,6948,7123,10853,20396.105645679556,3348.21,0.0,12206.503043274453,2714.8336304175327,2321.6100000000006,4.950000000000001,4281,0,3286,3286,67654.78604940455,41320.78370687066,0.0,24788.469341729364,6961.111872865469,30.892596369591118,24.150078145453335,,56.465761598472355,15.856746863019293,0.15996841335011264,0.16578753230704568,0.04815323855257136,0.09017168292196037,0.09564065831248943,-0.014915434867044807
14,29858.287284410715,29842.99260195402,33182.49011318836,34563.44589217035,32694.095892170346,6249,6380,9611,19430.449357156354,2768.04,0.0,9948.71293604666,2416.2435989673327,1868.3600000000006,0.9900000000000002,4049,0,2781,2781,60536.63406259157,39439.61373629834,0.0,20130.03316935041,6195.496407608545,30.162747415342086,24.481448625883516,,55.150775806439476,16.973962760571357,0.15758300410674392,0.158176271166158,0.041617002650235956,0.09497559524253865,0.09553677569285204,-0.014718431900440828
15,31953.510956976097,32444.82564714255,36158.5907283462,37515.97937304745,35283.23937304745,6760,7003,10424,20064.961962279685,3334.23,0.0,11520.097968402255,2596.6894423655094,2227.79,4.950000000000001,4144,0,3140,3140,64598.74604352845,40822.979390460736,0.0,23320.76402154424,6658.178057347461,30.428048065722304,24.801324052527786,,55.393738768513636,15.81514977992271,0.17408003845214237,0.15630084689179158,0.037539865834348894,0.104205400794757,0.0874843266773691,-0.024208669023500575
16,30978.003011734843,31237.893402497153,34872.473344230864,36752.52480770204,34632.64480770204,6525,6572,10366,19838.001820188907,2963.76,0.0,11179.181458881001,2771.581528632129,2119.88,0.0,4112,0,3127,3127,62700.00772239703,40323.08159022796,0.0,22595.33707405385,7106.619304184946,29.857146534474776,24.05911789393076,,54.843051150616134,17.24907598103142,0.1864071674917113,0.1765365972074175,0.05391219157049551,0.11797538384197244,0.10867414653939214,-0.0068773021678572984
17,27864.291338340387,27955.650682015672,31349.292568811856,32602.31499975672,30731.97499975672,5915,6111,9253,17422.18264525698,2858.9100000000003,0.0,9906.269602111899,2414.952752387838,1867.3700000000003,2.9700000000000006,3685,0,2784,2784,56280.23420087279,35223.54524424866,0.0,20016.075902851026,6192.1865445841995,29.699332032122843,23.70359706880798,,54.83856411740007,16.964894642696436,0.17003926652521617,0.1662155665985025,0.039969719514227425,0.10291608089348717,0.0993117402031033,-0.019691594880494382
18,30880.68854338913,30920.522126350126,35147.39912454552,35914.012836947164,33892.052836947165,6501,6904,10057,18907.222276447003,3362.19,0.0,10850.045703743464,2794.554856756702,2012.0600000000004,9.900000000000002,3973,0,3042,3042,62512.02190612598,38292.8776319154,0.0,21961.65565062427,7165.525273735134,30.111763923952783,24.00807375041718,,55.45872639046533,18.094760792260438,0.16299261871981666,0.16149438519156312,0.021811392350402223,0.09751609940066255,0.09610221646499084,-0.03571661968926942
19,31373.18140610197,31086.40803429042,34370.79819934229,36330.543180504166,34115.66318050417,6537,6582,10267,19230.477889122114,2984.7300000000005,0.0,11621.34657906865,2493.9887123134026,2214.88,0.0,4077,0,3095,3095,63682.51642590248,38855.07151056953,0.0,23611.145074534994,6394.842852085647,31.01924813731246,23.89610794007966,,57.03175138776569,15.446480319047456,0.15801272144615874,0.16869543565242756,0.057017732605330655,0.08741484451012027,0.0974462904454022,-0.007423016985476951
20,28974.195128382653,29104.464734831465,32393.38763747223,34042.060903443875,32015.880903443875,6155,6290,9617,18193.324938613194,2858.91,0.0,10571.109893886533,2418.716070944147,2026.1800000000003,0.0,3841,0,2888,2888,58510.7567394427,36800.83317593127,0.0,21369.512548427003,6201.836079343964,30.113616438210347,23.990112891741376,,55.79507192800784,16.19278349698163,0.17490963088382125,0.1696508152133519,0.050895364338630664,0.10497912924185547,0.10003331774482363,-0.011653820781364097
21,31730.267134265985,31574.959558184033,35273.630235892684,36311.471247161804,34235.4312471618,6649,6867,10114,19754.39308904574,3159.4800000000005,0.0,10886.545153687119,2511.0530044289376,2073.0700000000006,2.9700000000000006,4160,0,2977,2977,64310.94136991278,39985.623305245485,0.0,22050.115778684918,6438.597447253686,30.30675842125956,23.943487009129033,,55.82307792072131,16.300246701908065,0.14437962635204254,0.1500084799871136,0.029422574436726526,0.0789518758948756,0.08425891042157146,-0.029432723022493487
22,29251.645288382882,29698.082569214057,33079.4319394285,34763.83447354697,32739.70447354697,6233,6360,9771,18702.50634423692,2886.87,0.0,10682.659231761372,2491.7988975486796,2024.1300000000003,0.0,3937,0,2917,2917,59022.16740610996,37860.272677530564,0.0,21678.61341477275,6389.227942432512,30.236766089195676,24.60056704193019,,55.872714986527704,16.46708232585699,0.188440312701085,0.1705750495011496,0.05091993530006114,0.11924317934175659,0.10241812404030264,-0.010270051387327277
23,30707.466122338446,31299.595903610923,35042.90378136854,36704.638437291,34651.628437291,6514,6610,10223,20086.4207712943,2942.79,0.0,10953.050989928484,2722.3766760682183,2053.01,0.0,4175,0,3024,3024,62034.528518816514,40798.5147981905,0.0,22236.02817930381,6980.453015559534,29.6248942305714,24.386440405373882,,55.590070448259524,17.451132538898836,0.19530013616427488,0.17268729444064546,0.047420004526164995,0.12844310563558142,0.10709507381510205,-0.011165608492911849
24,31643.502440260927,31487.13298464771,35486.40394906111,36498.60658956387,34376.806589563865,6628,6977,10299,19040.749244466675,3411.12,0.0,11353.813544003431,2692.9238010937643,2111.9,9.900000000000002,4017,0,3141,3141,64142.313949387,38522.433960170965,0.0,23009.778317957513,6904.932823317345,30.558510695277274,23.912125363234615,,55.98486208748786,16.80032317108843,0.15343131369445545,0.15915941306436568,0.028523674643272438,0.08637805358187144,0.09177315719170379,-0.03126823898781108
25,31544.141195911106,31566.05800962778,35607.96552521515,36727.68273825352,34561.89273825352,6620,6904,10348,19093.886305174736,3362.1900000000005,0.0,11588.619383424117,2682.98704965467,2160.84,4.950000000000001,4032,0,3158,3158,63908.05434849001,38620.22129531983,0.0,23552.87021390799,6879.453973473512,30.3313024909777,23.75167361335783,,56.48170315085849,16.497491543101948,0.1643266022095516,0.16351819182019564,0.031445694706861635,0.09566757654298055,0.0949068372019083,-0.029377493814435236
26,31699.84565518475,31966.22019028838,35470.00964938958,37260.56924737827,35130.66924737827,6671,6719,10444,20226.273802929692,2984.7300000000005,0.0,11429.481236695952,2620.0842077526277,2128.9100000000003,0.9900000000000002,4254,0,3095,3095,64176.527320986526,40954.548212640235,0.0,23278.15701716911,6718.164635263147,30.08744834551642,24.006183008581615,,56.6378516232825,16.345899355871403,0.1754180021152255,0.16562324308516027,0.05048094476679964,0.10822840052637235,0.09899353249313088,-0.009566966723877269
27,33646.96568224838,33846.398648653405,37928.78485255985,39662.15717242271,37259.77717242271,7052,7211,11250,20269.304465762663,3474.03,0.0,12941.052629258926,2977.7700774011246,2399.4100000000003,2.9700000000000006,4232,0,3509,3509,68192.21969807276,41121.29350195555,0.0,26277.05802374084,7635.307890772114,30.800460568235213,23.9495011659613,,57.1240391820453,16.598495414721988,0.17877366853760163,0.17182798631371343,0.045700707961011056,0.10737406529589072,0.10084909059904107,-0.017638521316666638
28,30714.27215677147,30786.323030683598,34942.86337112605,36411.835702499215,34213.14570249921,6504,6731,10435,18355.627843039692,3341.2200000000003,0.0,11732.431297306071,2982.5565621534456,2196.71,1.9800000000000004,3907,0,3264,3264,62077.62091479863,37047.76370010177,0.0,23808.79819822069,7647.580928598579,29.94578915330373,23.22743805649014,,55.24083108635891,17.74380725892942,0.1855021508127004,0.1827276568952023,0.04203926609480453,0.11391686340046833,0.11130990434941603,-0.020883167497653194
29,30003.838473788644,29601.245801498815,33056.92645407761,34854.61316670694,32701.723166706943,6272,6313,10038,17921.377312745575,2984.7300000000005,0.0,11353.58123063462,2594.9246233267468,2151.9000000000005,0.9900000000000002,3802,0,3118,3118,60850.867881509344,36203.5315711425,0.0,22965.59289906313,6653.652880324992,30.998913846922743,23.570007533295897,,55.87735498555506,16.1889364484793,0.16167180399787628,0.17747115781667983,0.05438154436791513,0.08991798483634587,0.10474144858630036,-0.01074520003739959
30,32650.469959437687,32804.11306138846,36601.095708025736,38230.38469972851,36107.5446997285,6841,7037,10624,21021.773839106278,3166.4700000000003,0.0,11310.292408164247,2731.8484524579803,2119.8700000000003,2.9700000000000006,4376,0,3124,3124,66178.12810112227,42681.47138232379,0.0,22957.160020933967,7004.739621687129,29.9855587227559,24.333792122191443,,55.58634387635343,16.96062862393978,0.17089845099390166,0.16541436825880687,0.04451476001428853,0.10588131639714857,0.10070175139800666,-0.013484596533240084
31,29018.210991731077,29052.3071835016,32481.306692663344,34175.379858792134,32164.249858792133,6069,6174,9603,18268.70169308719,2865.9,0.0,10506.891098811002,2533.887066893938,2008.1600000000003,2.9700000000000006,3817,0,2893,2893,58844.1307480284,37055.64536689023,0.0,21312.54127900257,6497.146325369073,30.332026158777527,24.219376056791003,,55.071166095613876,16.788491796819308,0.17772180609378796,0.176339615402382,0.0521553268209938,0.10841601737465963,0.10711516492080049,-0.009761209327912464
32,31344.837395443148,31899.003735771807,35772.18206204744,36718.145581417164,34630.225581417166,6704,7048,10355,19534.607336619985,3348.21,0.0,11257.411963442844,2577.916281354336,2083.96,3.960000000000001,4111,0,3122,3122,63181.63434729013,39547.71111953842,0.0,22775.415290879086,6610.0417470624,29.858995438227847,24.15865065335273,,56.235593310812554,16.321090733487406,0.17142562005299083,0.151074995494017,0.02644411005537587,0.10481433176780942,0.08562091368961923,-0.03192303110415604
33,25445.130482000983,25604.16930144994,28659.444835158363,30158.077280172467,28340.577280172467,5347,5466,8613,15314.339409288355,2600.2800000000007,0.0,9977.003437949104,2266.4544329350047,1816.5100000000007,0.9900000000000002,3217,0,2698,2698,51533.667902566616,31018.818998175273,0.0,20282.060097305395,5811.421622910269,30.821571712061374,23.860629998596362,,57.948743135158274,16.604061779743628,0.18521998940053627,0.177858063860898,0.05229104937774775,0.11379178425591586,0.10687353088887626,-0.011126089734813048
34,30243.048040623198,29926.232296288865,33611.37899174965,35123.428790606165,32977.528790606164,6357,6541,10047,18110.996481212696,3145.5,0.0,11200.802969322453,2666.129340071019,2143.92,1.9800000000000004,3857,0,3095,3095,61246.27702723897,36548.7089261864,0.0,22658.469152108846,6836.229077105177,30.38009773176536,23.338894588880205,,55.130095260605465,16.63316077154544,0.16137198682578294,0.17366691679933935,0.04498624704531376,0.09041683716237678,0.10196059644620512,-0.018858202791949413
35,30093.333327585588,30049.088841244127,33541.58751716954,35172.490912794055,33118.46091279406,6278,6439,9879,18716.87524204495,2977.74,0.0,10956.634539585644,2521.2411311634605,2051.0600000000004,2.9700000000000006,3917,0,2981,2981,61064.95725021945,37948.39805652551,0.0,22252.909075860625,6464.720849137078,30.70133597296101,24.279205410444984,,56.47946465954473,16.407920936896137,0.16878015904448074,0.17050107903830217,0.048623321564302185,0.10052484223924214,0.10214526263229111,-0.012614984432650569
36,29689.03850810816,29434.42410473533,32799.18785591458,34705.06672522353,32556.13672522353,6187,6253,9900,17945.383163420724,2935.8,0.0,11278.584655236207,2545.2989065666006,2148.9300000000003,0.0,3780,0,3060,3060,60261.63720027733,36321.495290822364,0.0,22857.90937240053,6526.407452734873,30.512221367229028,23.35787478509477,,56.16193948992759,16.03539914676873,0.16895219478884368,0.1790638947693993,0.05810750185893004,0.09657093530773513,0.10605652107818832,-0.007410278930038196
37,30560.537194216573,30600.513017667283,33597.12635716545,35592.302058448164,33529.19205844816,6471,6484,10046,19844.233481531373,2747.0700000000006,0.0,10703.404517264013,2297.5940596527817,2063.1100000000006,0.0,4182,0,2932,2932,61768.04408773481,40159.57302956763,0.0,21608.729531446188,5891.266819622517,29.696175042180197,23.805318926833216,,55.549433242792254,15.14464478052061,0.16464909737201305,0.163127625928979,0.059385308138331074,0.0971401400886825,0.09570686083236579,-0.0020220270625257546
38,28604.881532084153,28838.726003531247,32761.588795837677,33753.702682717165,31714.692682717163,6068,6353,9594,17157.41808983997,3208.4100000000003,0.0,10734.19352208248,2653.6810707947147,2033.0700000000004,5.940000000000001,3604,0,2995,2995,57786.87572329271,34752.35407651274,0.0,21692.803902775588,6804.310437935166,29.97244591457091,23.657150494562792,,55.05787792582637,17.269823446535955,0.17999798897464156,0.17042974362265825,0.030282838022969594,0.10871609963302752,0.09972585747490231,-0.03195498605530148
39,29612.665752634297,29268.65090541522,33301.710422838616,33620.20037866318,31644.03037866318,6147,6605,9303,17491.549849963267,3397.1400000000003,0.0,10170.19570693316,2561.314821766757,1968.2500000000005,7.920000000000002,3649,0,2827,2827,60168.37372470331,35493.71756400837,0.0,20574.860787008103,6567.473901966045,30.557833278163187,23.933727285238284,,54.28723162798972,17.328427181968454,0.13533177524459722,0.14867612064903374,0.009563771703634288,0.06859783050258408,0.08115780535714663,-0.04977762472640393
40,31523.981616583023,31524.056428117063,35005.22203545972,36716.75747416006,34693.66747416006,6610,6714,10214,20696.000377673194,2872.8900000000003,0.0,10561.300160098785,2586.5669363880775,2023.0900000000001,0.0,4330,0,2942,2942,63882.00414508468,41964.10353249537,0.0,21375.128615637906,6632.2229138155835,29.80961462673107,24.228697189662455,,54.5283893256069,16.91893600463159,0.16472461888651166,0.16472185481217147,0.048893717542102186,0.1005483982362697,0.10054578646217444,-0.00890023097079816
41,32740.535242156955,32915.09413399039,36874.568316864395,38224.61194911221,36042.851949112206,6909,7138,10674,20533.989724671042,3271.3199999999997,0.0,11609.6867795937,2809.6154448474726,2176.8100000000004,4.950000000000001,4330,0,3172,3172,66234.7057491204,41548.691601720624,0.0,23563.29943485564,7204.142166275571,30.189018117192525,24.072243106443004,,56.23699149130224,17.193656721421412,0.16750113174368375,0.16130951330437934,0.036611781340647645,0.10086324742495852,0.09502503023048872,-0.02255528418950489
42,30113.904403048953,29727.055376251723,33129.32840742778,34615.00348065994,32539.963480659942,6259,6417,9720,18470.71931709334,3019.6800000000003,0.0,10674.95030719885,2449.6538563677523,2070.09,4.950000000000001,3898,0,2911,2911,61166.421546279365,37365.946966906,0.0,21646.026428715,6281.163734276288,30.59851002815376,23.845530929742182,,55.07894765576336,15.982604921822615,0.14946912952128738,0.16442759104600357,0.04484470843963933,0.0805627541729646,0.09462451187329468,-0.017789824155798526
43,29748.441353615155,29606.56611842249,32700.910925372682,34406.66667002526,32454.36667002526,6217,6273,9543,19280.04870186768,2684.1600000000003,0.0,10057.5473861674,2384.910581990179,1950.3200000000004,1.9800000000000004,4053,0,2745,2745,60337.029111833726,39043.71462017354,0.0,20383.454836326662,6115.155338436355,30.01842244369837,24.01212461265285,,55.09041847655855,16.527446860638797,0.15658720606698337,0.16212959423943266,0.052162331151731946,0.09096023836157288,0.09618814084051269,-0.007539369649673165
44,28314.358048937785,28140.163623095978,31625.23086352836,32613.07359473081,30749.68359473081,5885,6153,9110,17531.592143924623,2900.8500000000004,0.0,9821.63901499789,2358.9924358082962,1859.4300000000005,3.960000000000001,3644,0,2733,2733,57511.174484455856,35609.210625447755,0.0,19847.792346148435,6048.698553354605,30.23721055965082,23.947014543004542,,55.28632965500957,16.848742488452938,0.15182104917806147,0.15895110033986087,0.031235905769835037,0.0860102687683709,0.09273293526598668,-0.027685087029902744
45,28603.49208147434,28524.899640637115,31974.570391438996,33764.75175333746,31823.541753337464,6027,6071,9651,18006.45433381279,2726.1000000000004,0.0,10377.844612163122,2654.352807361554,1941.2100000000005,0.0,3793,0,2929,2929,57888.44123454958,36444.75470208408,0.0,20950.883620931087,6806.032839388598,30.15022980966124,23.820101112473253,,54.98919585546217,17.863603252988447,0.18044159283634897,0.18369397188817993,0.05598765956767249,0.11257540382450923,0.1156407964360036,-0.004723398508646395
46,30208.170270443545,29923.402832139254,33411.773237325644,35124.9503886132,32996.0803886132,6300,6379,10077,18178.599526869875,3012.6900000000005,0.0,11323.462602837211,2610.1982589061145,2124.9100000000003,3.960000000000001,3827,0,3125,3125,61303.000693444985,36798.97314582019,0.0,22903.750263685157,6692.816048477217,31.086714347588735,23.879930659195452,,55.99938939776322,16.363853419259698,0.16276325491254134,0.1738287448674527,0.05127465516776874,0.09228993657048526,0.10268476395250516,-0.012441508140252152
47,31671.65319626439,31690.473068092077,35513.911508869394,36723.259540988096,34693.2695409881,6633,6871,10268,19872.63335963848,3138.51,0.0,11036.393734225374,2675.7224471242457,2022.0700000000004,7.920000000000002,4170,0,3049,3049,64201.67486221638,40263.16246061148,0.0,22393.317267244543,6860.826787498067,30.38413386758939,24.196612055655937,,56.54878097789026,17.325320170449665,0.15949929463484824,0.1588107082555148,0.03405279736130091,0.09540444024185332,0.09475391757150581,-0.023107619887951392
48,29705.152331130565,29621.606752527616,33103.44521511037,34877.15776722354,32702.297767223543,6253,6365,9972,18074.214109048124,3068.61,0.0,11175.194765649554,2559.138892525867,2173.8700000000003,0.9900000000000002,3808,0,3082,3082,60133.723925975806,36580.036177046466,0.0,22597.935296537322,6561.894596220172,30.27881365859809,23.64578938399901,,54.58438477424474,15.84998694739172,0.174111392476274,0.17742288791432528,0.05358090496585375,0.10089648430962644,0.10400148244602063,-0.01211799694201371
49,30053.62462911623,29927.269674174517,33248.35679663603,34716.278398238705,32757.048398238705,6302,6421,9697,19377.369799894554,2809.98,0.0,10087.70303972904,2441.2255586151086,1957.2500000000005,1.9800000000000004,4067,0,2815,2815,60901.60161311854,39257.35846126809,0.0,20371.033435202666,6259.552714397713,30.015574969501497,24.12867760372962,,54.17828041277305,16.64774658084498,0.1551444734757634,0.16002157150329094,0.04415019998074602,0.08995333516288652,0.0945551917990742,-0.014776922703350922
50,30604.09518961144,30423.329779897344,34014.61628627388,35832.205662278575,33648.43566227858,6438,6544,10297,18541.579089354094,3103.5600000000004,0.0,11526.511646254407,2660.5549266700655,2178.82,4.950000000000001,3923,0,3187,3187,61964.34664002933,37483.53612654896,0.0,23306.440118601036,6821.935709410425,30.645077467868116,23.753825175252828,,55.623962096899845,16.281469473533235,0.17083042123205194,0.17778711013924664,0.05343553961354429,0.09947493803706836,0.10600765615446439,-0.010765390410800175
51,29452.163557556192,29809.81452813091,33882.98941986887,34057.75671541708,32045.706715417084,6188,6664,9457,17593.311333500733,3488.01,0.0,10562.15354253064,2414.281839385711,2003.1400000000003,8.910000000000002,3639,0,2909,2909,59651.701429631255,35780.285470514704,0.0,21423.470621873428,6190.466254835156,30.73245823267968,24.812958023935302,,55.357805224479144,15.99603683419937,0.1563753762558231,0.14250146317674922,0.005157965650035861,0.08805951225934629,0.07500523645245114,-0.05422433899455196
52,31476.86153243942,31489.08588163825,34874.35991093847,36551.19592798161,34621.935927981605,6605,6681,10126,20909.306826407592,2719.11,0.0,10369.552059301957,2553.227042272062,1929.2600000000004,0.0,4368,0,2879,2879,63774.00392933185,42413.60724719895,0.0,20962.95399821015,6546.7360058258,29.926796775847887,24.34765054374222,,56.050679139599325,17.504641726806952,0.16120839716858942,0.16075760551992233,0.04808220197662166,0.0999170261082394,0.09949002832661354,-0.007238096515649245
53,28739.188627740765,28937.524574651616,32499.451235038672,33341.386388247,31388.156388247004,6063,6391,9248,17842.67822369789,3117.54,0.0,10050.227485767693,2330.9406787814214,1946.3000000000004,6.9300000000000015,3692,0,2778,2778,58144.0734044635,36283.790317174076,0.0,20287.762784019727,5976.770971234413,30.079706882805745,24.40066598330469,,54.83179130816143,16.153435057390304,0.16013666287237924,0.15218516021418899,0.025906134448836923,0.09217267038462243,0.08468698859411307,-0.034194264966343396
54,29326.815324878968,29660.40791802648,33148.066382844205,34924.939394339635,32729.119394339636,6190,6302,9923,17948.271346999383,3110.55,0.0,11278.91347390924,2587.2045734310104,2192.8500000000004,2.9700000000000006,3717,0,3103,3103,59325.16749968966,36490.43935128047,0.0,22815.162753613437,6633.8578805923335,30.129592432549344,23.94385784204755,,54.71262051226244,15.9085320877514,0.1908875548689933,0.1774935628283645,0.05360412251421856,0.1160134174737471,0.10346153986803756,-0.0126386554095172
