iteration,mau_month0,total_customers_month0,new_signups_percentage_month0,existing_customer_uptake_percentage_month0,total_late_signups,new_customer_uptake_percentage_month0,probability_membership_new_signup_active_next_month0,probabillity_membership_existing_active_next_month0,probability_standard_active_next_month0,counterfactual_ride_revenue_month0,counterfactual_number_rides_taken_month0,total_membership_revenue_month0,treatment_world_number_rides_taken_month0,num_customers_riding_over_breakeven,total_membership_revenue_riders_over_breakeven,total_standard_revenue_riders_over_breakeven,total_membership_ride_mintues_riders_over_breakeven,total_standard_ride_mintues_riders_over_breakeven,num_membership_rides_riders_over_breakeven,num_standard_rides_riders_over_breakeven
10,2033,2218,0.09136396810240158,0.009880780033695588,852,0.055247069505648234,0.6234175594593598,0.4655027014695642,0.1853368656156947,33168.14486804379,7025,30080.546814545196,7101,824,5983.993745858255,0.0,15343.573707328856,0.0,5765,0
11,2074,2203,0.062299908008445065,0.01591771417660684,800,0.09819476867103274,0.4562159107383469,0.41407684770837505,0.20113247608036564,32752.874025137215,6903,28072.998541426598,7008,763,5419.6644060671915,0.0,13896.575400172289,0.0,5362,0
12,1947,2051,0.053465061334546315,0.017806829001991938,739,0.046490916947005925,0.6310692444926181,0.4302926629095073,0.2916747952514771,30289.9711717861,6376,26323.890073700903,6502,715,5107.811611968218,0.0,13096.952851200558,0.0,5041,0
13,1828,1957,0.07081780388334694,0.007578230412428963,735,0.0822552198709885,0.4380327107003722,0.4797428900904336,0.26407393798678985,29932.1841762122,6326,25971.34274769812,6369,707,4792.336892134832,32.756966666443205,12288.043313166236,68.60760683703386,4958,6
14,2055,2196,0.06893639984978857,0.023960396210394964,806,0.0553016760499864,0.6495798585914956,0.4112649243020881,0.11250962097011004,32819.82777177585,6898,28402.09154317699,7042,809,5529.917936683882,0.0,14179.276760727902,0.0,5668,0
15,1868,2029,0.08639724701164639,0.008706588706969776,737,0.06307888601668664,0.6377909210428596,0.4452875881016177,0.08218609130154009,29785.172124145967,6302,25606.223720784365,6359,699,4805.417431893814,0.0,12321.583158702088,0.0,4823,0
16,1912,1981,0.03634911032716791,0.011724951762572045,765,0.10000990533545202,0.6193888812414733,0.5000982326373391,0.11402299747002272,29820.714366246983,6326,27117.988234180142,6409,733,5067.223407462522,22.139978796989105,12992.880531955185,41.38456101792078,5118,6
17,1927,1979,0.027153471238460774,0.03949829793026966,679,0.06855445051203646,0.5864833834496063,0.46347100797163415,0.3816198697882418,28895.484927216705,6099,24062.03695057183,6293,701,4825.437017730611,0.0,12372.915430078487,0.0,4898,0
18,1907,2150,0.12788118802839557,0.013059767516947264,828,0.06387839831734028,0.534635808934878,0.5339922130583273,0.06659702615742023,32871.02682579495,6856,29019.673899307094,6951,802,5736.494788526339,0.0,14708.960996221382,0.0,5623,0
19,1922,2040,0.06152459674626091,0.009036409393734157,771,0.09684215697042618,0.5226796278238375,0.5123689633189586,0.15128883707116864,30747.040538900525,6485,27145.08016365463,6547,730,5334.0236022479485,30.012822792154733,13676.983595507561,61.571340492704444,5092,6
20,1988,2144,0.07895875968908628,0.04635679063512367,760,0.055074013443369346,0.5117920566084443,0.55042568663634,0.23341575886347984,31714.32035993386,6713,27443.699612081036,6947,799,5718.80249547455,50.9666182557857,14663.596142242437,110.17081604047615,5612,8
21,1894,2017,0.06514051004431598,0.01481177438439885,740,0.08091096982808518,0.6295261946583192,0.593189270285998,0.04729078285348312,30472.911346361034,6368,26387.514226211213,6448,727,5395.6016707142035,27.967956082731085,13834.876078754369,56.3280925198233,5093,6
22,1890,1961,0.037790746535257415,0.022216429965415264,741,0.0853952531158104,0.5323493817307514,0.3076404233035521,0.20561529859549188,29515.78051854255,6184,25843.124289890802,6307,731,5068.760398914427,0.0,12996.821535678017,0.0,5083,0
23,1966,2111,0.07419404334048817,0.007792386747633208,764,0.041936694591645896,0.6447064675895664,0.3876891625723145,0.014110259239054235,31393.48427032773,6577,26876.88687900086,6633,727,5010.11189666674,28.63368959219997,12846.440760683949,60.59920408256403,5109,5
24,2032,2141,0.05412585040291616,0.010512451199403264,828,0.0518593123344982,0.5955889375337938,0.5769553099960332,0.06393958338352237,31949.387562263233,6803,29266.23826511835,6862,786,5510.371938088444,0.0,14129.158815611394,0.0,5503,0
25,1922,2110,0.09785921884986704,0.004393749813165896,778,0.03605263095075212,0.5254002460652986,0.5102543221827001,0.08151888584833043,31694.054847109684,6673,27127.297822243454,6684,747,5170.786280879248,31.850554402000313,13258.426361228838,58.59116513333414,5178,9
26,1919,1973,0.02825549738301186,0.017780264538097404,771,0.09119061509386782,0.549909207945609,0.4658745650362195,0.21182374255460013,30000.040514331566,6293,27349.375124242117,6385,733,5223.374072415379,29.72744195626356,13393.266852347122,60.83959475965015,5188,6
27,2028,2153,0.0618192410714287,0.030230142236575042,786,0.0555036131673259,0.5317726199605457,0.47291106460726673,0.24062308107477107,31576.94480502314,6706,27848.562957335893,6865,793,5667.965510270358,22.83615199050209,14533.244898129124,45.73372305256945,5545,5
28,1944,2140,0.10127599195924235,0.011497027697092583,727,0.10801444268199949,0.6419246752523717,0.5175768057302763,0.19085106079872136,31532.145633239947,6608,26160.254663428153,6735,718,4932.188209100317,21.09190392649735,12646.636433590556,38.69718955512141,5064,6
29,1858,2021,0.08778360655286571,0.04307813494965686,720,0.09432631342509044,0.6060125470487979,0.4570463402910868,0.19019330740681759,30392.993267548358,6424,25778.933370843886,6638,756,5214.764078614741,0.0,13371.189945166003,0.0,5352,0
30,1773,1959,0.10523865758128498,0.003680686793859941,714,0.15870681745141882,0.6180789929340637,0.358803479461982,0.048189030192133775,29040.426629674766,6129,25621.038872376343,6202,692,5004.19605779391,46.35256616765679,12831.271943061307,93.21170812219688,4891,10
31,1858,1978,0.06464077449770789,0.01902162589544942,741,0.07614119541810468,0.5524668170564372,0.45988788988570223,0.14524260733118918,29835.245931610203,6257,26004.644901489235,6361,730,5160.387461613571,0.0,13231.762722086078,0.0,5100,0
32,1865,2036,0.09185900063706133,0.023796360759624012,755,0.045740751337249703,0.5985320101671312,0.5531117635098919,0.3448087531639552,30731.99521724759,6436,26508.157313962773,6549,757,5388.732328554658,20.053725152253563,13817.262380909378,38.599295262188626,5276,5
33,1868,1929,0.03265530463260189,0.012176241781783594,712,0.09108119173779242,0.5258438752168488,0.5960664900155352,0.1614677407937583,29066.545409890332,6089,25051.90291244459,6152,678,4646.93477853408,0.0,11915.217380856615,0.0,4724,0
34,1924,2022,0.050972476643854674,0.02774861515943017,725,0.06781213358340996,0.5503015134574666,0.5659417428135187,0.22353760000820175,30285.137172141258,6351,25956.740982335727,6473,715,5278.983493365127,0.0,13535.855111192632,0.0,5069,0
35,1711,1801,0.053092964158380905,0.009463252236385847,660,0.05436075880337822,0.5315573500574159,0.5973501728208809,0.0803574886900008,27164.00845124278,5625,23382.929597888364,5666,627,4623.997861903295,23.884822994282437,11856.404774111012,45.85852049816009,4429,6
36,1967,2176,0.10650048587762197,0.011586979020386705,787,0.04598272250972535,0.5421574645649396,0.2849459231543019,0.2698170518442901,31888.994791020894,6720,27331.349506365143,6775,758,5135.159912683513,0.0,13167.076699188494,0.0,5186,0
37,1894,2029,0.07132948596807695,0.041420406652097,743,0.11377940425907337,0.6549477340221865,0.44141087123915657,0.38663404582963423,30546.862972480554,6431,26173.273405035885,6610,751,5054.616450303722,0.0,12960.555000778772,0.0,5221,0
38,2000,2108,0.0544076230865237,0.048113378389717604,756,0.06569257257600002,0.5936061076935853,0.5175540506330568,-0.09690344627307301,31202.827786804664,6589,26965.36667411037,6856,805,5757.848356640103,0.0,14763.713734974623,0.0,5655,0
39,2040,2184,0.07082346911627939,0.005834592638783354,816,0.05817186867595974,0.6086835578491852,0.45615130463880815,0.14820041127269223,32988.94578536265,6949,29078.927879014347,6986,773,5643.026599449064,47.82987526869137,14469.298972946315,94.43557761202916,5475,11
40,1839,1961,0.06674173946124895,0.0023897599900810254,726,0.08277266091632428,0.4641295058707202,0.5791280331699132,0.21944955593918283,29266.610427343236,6177,25515.75046791779,6195,685,4746.520152263453,0.0,12170.564492983212,0.0,4781,0
41,1872,2019,0.07871497643626044,0.02718258746760015,723,0.057864706362407654,0.6207224501844041,0.47056344338530687,-0.018993195142996577,30470.90287390723,6390,25558.353090040997,6497,714,5026.108790627057,25.230021301292645,12887.458437505275,49.30774692639141,5020,6
42,1949,2087,0.07121750149499084,0.02060378415697092,783,0.1114933545730381,0.5565146753079672,0.5109690089484805,0.12748301928218522,31389.8757258133,6604,27725.539275115698,6734,783,5377.088672330257,56.04726234449102,13787.406852128865,118.06990344741288,5482,10
43,1925,2022,0.050888456317802935,0.0062248959213742384,772,0.08319022287006751,0.6488261529450088,0.44813448461286437,0.2576372547457926,30914.58680527345,6447,27245.07218240906,6502,726,5212.803714021555,0.0,13366.163369286038,0.0,5166,0
44,1824,2041,0.11932540076512956,0.05664240174073174,752,0.044950827798695754,0.6100388780615379,0.4227991603514932,0.2637341042365512,31514.9801950205,6561,26916.549274467117,6806,798,5559.8234280850365,0.0,14255.95750791035,0.0,5644,0
45,1902,2043,0.0743369963647389,0.007723908804682664,770,0.06998046494988282,0.6733179915639326,0.5367399923379035,0.12224255781457416,30526.828022833237,6442,27136.041967399913,6492,736,5355.909475394907,33.70136660313414,13733.101218961296,68.46504257213881,5120,7
46,1958,2170,0.10847443984536814,0.03190087633204313,798,0.07514964366500378,0.6489105710393179,0.4725042670194492,0.0986605987559859,32465.011005680764,6855,28041.318591601263,7012,813,5634.090078026778,0.0,14446.384815453277,0.0,5666,0
47,1815,1992,0.09780949259498586,0.03885100147230688,716,0.05180309525433539,0.5314617704341486,0.5817642894697662,0.04170369261089807,29938.835150734423,6276,25538.733851522047,6456,745,5189.706108008784,0.0,13306.938738484061,0.0,5184,0
48,1800,1873,0.040708805683912275,0.013222072313349575,680,0.07165902773190798,0.5623870851797835,0.4982907371501608,0.35108292969293026,27863.418788971,5851,23760.236544980617,5927,662,4520.854903014638,15.543219042785147,11591.935648755481,27.033894981500374,4646,5
49,1795,1880,0.047365814680110634,0.025469106850852435,705,0.08130316847584898,0.6446572643176633,0.450279541856491,0.17380096597258604,28843.263238585467,6008,25191.112872477384,6126,701,5096.926926459519,33.03137806656817,13069.043401178253,66.7471232476107,4918,7
50,1743,1878,0.0779990341701003,0.004232593116841602,705,0.10763308335044144,0.6575044438804467,0.51715158486327,0.14041574722710992,27936.84775807764,5905,25251.199194991466,5957,679,4896.069292029959,20.953943868672223,12554.023825717843,40.90754838121082,4785,5
51,1870,2019,0.07977369627057831,0.027050871732009436,739,0.03728373636563166,0.5748315390622585,0.3750257237570266,0.060554471766878185,30561.065110305637,6401,25810.845748279717,6521,743,5008.122074777993,50.613023055068865,12841.338653276904,99.0077514232535,5193,12
52,1951,2034,0.04263150154473096,0.015094591012210922,758,0.0754084028376857,0.6612116789200653,0.5382756301813535,0.13556327825287165,30353.268607162874,6347,26263.6739573398,6435,730,5123.777434496695,0.0,13137.890857683833,0.0,5061,0
53,1920,2092,0.08971188127320562,0.0026838229731914,771,0.047211527760270974,0.6550368231056917,0.4324537087461742,0.04662012584371722,31513.4780650211,6598,27060.542107469486,6639,729,4916.7138384293485,27.97833068757734,12606.958560075254,58.91879663481368,5047,5
54,1714,1791,0.04496410566014372,0.01567148036997104,691,0.12380164274953247,0.6069416048853009,0.5836445545256138,0.14145477234134815,27502.88930345163,5763,24401.532993866047,5832,683,4800.803592036915,67.90557414490148,12309.752800094651,125.39890806384997,4771,19
55,1737,1841,0.06038774850014246,0.010646416429547756,687,0.11015914824035535,0.5726389476923202,0.5316538067883881,0.175133484282699,27826.20437842728,5851,24650.18446569654,5911,670,4835.779432420964,26.006419366954738,12399.434442105035,51.29851119731984,4754,6
56,1796,1952,0.0871478676790361,0.03267489846186537,652,0.052477354765704705,0.6455810977323962,0.45932065423584195,0.1069901369598512,28279.650080548356,5969,23127.625865930222,6114,658,4716.655422880455,63.336472827170155,12093.98826379604,126.50377647992349,4619,14
57,1886,1996,0.058672924948237636,0.0025761484517065865,734,0.10217809194282587,0.5382195691100297,0.4970069128048408,0.2693066381522524,30312.06813061806,6303,26096.54060284964,6310,690,5150.752297229588,0.0,13207.05717238356,0.0,4907,0
58,1823,1871,0.026731834558434007,0.007812809690527762,728,0.07342539354251375,0.6330740818243544,0.46733954720024723,0.1414094162874613,27949.78900285459,5958,25594.123789250676,5990,694,4853.281620273667,0.0,12444.311846855555,0.0,4826,0
59,1733,1895,0.09392081928083917,0.025409815069942138,696,0.047583306844203754,0.6434237275884052,0.4704320944145619,0.17294011501970621,28842.98242853593,6029,24785.565510048706,6154,695,4853.872473076055,24.782367786660867,12445.826854041165,50.72401996579708,4868,5
60,1807,1897,0.04992887915366461,0.05113594351260228,708,0.07192214086362289,0.5893631779511553,0.5303420091369694,0.18028528356418774,29139.985761631837,6075,25611.394218181165,6338,748,5405.874890998729,75.83674486037702,13861.217669227508,161.11985861635137,5320,13
61,1856,1993,0.07433821600862726,0.019443514654639112,707,0.09448554311516855,0.5851521509408915,0.5747545673265263,0.17644980891445813,29337.983631075505,6188,24657.61200015851,6283,694,4785.926804245708,31.268980841760776,12271.60719037361,64.79225856861737,4817,6
62,1898,1986,0.046410730005823866,0.006025016878815534,736,0.05380152915927215,0.5358427254551497,0.591324450821924,0.2760232429788103,29391.023076850448,6225,25757.99446289879,6256,694,4846.231711262904,0.0,12426.235157084368,0.0,4805,0
63,1686,1869,0.10890385801956291,0.014612964197423525,692,0.11755929441990934,0.6479510776418893,0.4981832201572914,0.15339838462398792,27638.276832919728,5847,24432.69279818195,5954,689,4839.537272929929,52.40844925898238,12409.069930589558,103.61140835636508,4800,12
64,2010,2080,0.034890475381631064,0.0014323997528092004,766,0.030379102575781695,0.4658408691631617,0.4447870705144639,0.31024873516273666,30806.998427286508,6471,26622.97636604111,6477,715,4833.831292865492,0.0,12394.439212475623,0.0,4940,0
65,1816,1910,0.05208462281123425,0.008683467241146204,666,0.06439592403147147,0.6261772325270692,0.43174146897743526,0.45515161572911694,27808.89467176419,5894,23305.971143278886,5950,635,4473.130189947198,54.803885154700126,11469.564589608202,107.18944911461571,4408,13
66,2041,2123,0.04031910731028864,0.00923646417708366,806,0.07521418080195519,0.6143071908956179,0.5299955831642061,0.2724216209346044,32398.51337033065,6830,28647.92173889152,6889,751,5491.834118016408,44.221194078416964,14081.625943631814,95.4389591754281,5396,7
67,2012,2160,0.07385964509625961,0.014425926635215356,792,0.0982857419857922,0.5320381711185822,0.47810167051199864,0.2354692736132204,32867.52845546872,6838,28222.256451689762,6944,762,5374.814760658749,0.0,13781.57630938141,0.0,5451,0
68,1805,1924,0.06601535802420595,0.009485126407014226,690,0.20005062578759766,0.4681426370560233,0.4504063543915257,0.21235366644556006,28561.404155669912,6001,24351.825726875533,6057,679,4762.23582887998,14.940215219498352,12210.861099692254,25.487731332047055,4717,5
69,1991,2094,0.0518430722767083,0.04100891707203172,727,0.05976550353284962,0.5843924833704384,0.43675310723828936,0.09438700753638099,31113.498070245616,6565,26396.35284203184,6770,753,5500.899580329142,32.67185184173388,14104.870718792674,68.38936369675355,5343,6
70,1985,2130,0.0734410446655295,0.00031766724537098627,789,0.047439396792835035,0.6255620489086549,0.4177966031251655,0.2384743925098921,31759.610264234252,6670,27448.263825486858,6683,735,5034.521520148384,0.0,12909.029538842009,0.0,5065,0
71,1856,1928,0.038989150610771246,0.03313034229651985,691,0.05714557068324732,0.5451120880050515,0.5894602551964834,0.2081623325665272,28997.855506472428,6068,24931.752121895406,6222,698,5011.776729232401,24.083173651140818,12850.709562134361,48.931214490104665,4962,5
72,1931,2043,0.058381191541497436,0.0035811387508780015,750,0.08223673610441733,0.6018914327810538,0.5559403556498623,0.033272950493329345,30365.220232615036,6392,26127.46900388223,6419,718,4712.999671837133,48.63944970200508,12084.614543172134,93.94730692821815,4849,12
73,1957,2214,0.13164266567916028,0.060450669967817755,798,0.10065163950073341,0.5246478081912233,0.5221450696398964,0.23403832024965682,33685.046173235125,7041,28648.512633895563,7356,871,6152.554150632942,0.0,15775.779873417798,0.0,6115,0
74,1960,2075,0.05916873978370298,0.007481419855778143,730,0.11282648750477073,0.5601258573120202,0.31023001250871274,0.17532984247835823,30763.859815063923,6412,25774.88610614696,6458,703,4979.475841785579,19.58421350735776,12767.886773809176,37.39541924963528,4920,5
75,1829,1954,0.06850750582914755,0.027757451925770855,672,0.11279225990466649,0.5421771822463402,0.4570266506269617,0.20007062591008393,29067.32138514432,6092,23922.932107116816,6229,683,4832.287256337727,26.21408790704603,12390.480144455709,54.39509719755392,4787,5
76,1994,2103,0.055163261865503584,0.014525329492796576,790,0.07901310302323418,0.5257325931617589,0.565125311409917,0.13334413084674893,31675.126060855535,6664,27700.66123694259,6743,761,5521.332545386367,18.12158059846652,14157.262936888117,33.645078457606466,5295,5
77,1922,2094,0.08967003330386848,0.04318525113350078,749,0.12404873482626089,0.6208206537132693,0.49234276784157,0.25171185490922066,31222.77643974197,6549,26323.90868888492,6791,784,5393.980329881248,27.217979791360708,13830.718794567301,56.969178952206946,5439,5
78,1912,2013,0.053212776059269225,0.011530155524090743,725,0.07174488529444943,0.5543721429940145,0.5730235334281003,0.015452672018199443,29761.346858682926,6278,25632.25816906928,6364,695,4977.337060921222,19.795034877381276,12762.402720310823,37.93598686508019,4887,5
79,1568,1672,0.06681514605325775,0.011935124131850647,620,0.041546749763962616,0.5532727200820684,0.4388604785239152,0.1571399404589182,25551.434626683265,5347,22222.288592643843,5414,595,4269.267119589517,0.0,10946.838768178251,0.0,4229,0
80,2089,2231,0.0680311063567105,0.022979113309963876,776,0.05732283348702024,0.6448393314634022,0.44236288736520335,0.13699274169218312,32990.76752083699,6914,27278.239582166298,7022,772,5348.033358751696,42.62072976780438,13712.906048081273,93.89930709693428,5342,6
81,1764,1843,0.044810551037060095,0.014701043023958296,684,0.07738730468071277,0.5836485565957131,0.5444714384493665,0.1945054784684972,27557.871577320373,5823,23815.757823187265,5884,659,4393.396082851034,0.0,11265.118161156499,0.0,4616,0
82,1984,2061,0.03926841777160572,0.011043539439311953,767,0.11653128805277813,0.6380457472093098,0.536367082911067,0.10393777853628837,30971.295371864224,6515,27007.30805890951,6563,740,5212.451451887656,0.0,13365.26013304527,0.0,5172,0
83,1984,2064,0.04057730722587484,0.026263201901579162,746,0.105707779732436,0.5922903868956685,0.4184140630112784,0.12908559982192358,30981.294836267727,6509,26313.90434140744,6661,738,5177.419851132663,34.234237609649455,13275.435515724777,74.95958361448578,5172,5
84,1886,1994,0.057361347397135776,0.015194525711509685,721,0.054746740940848436,0.6528826896754442,0.5712962918296601,0.04795862728371342,29612.072904680983,6211,25421.583048947152,6271,709,4893.62370581691,66.2578355638119,12547.753091838229,128.86624503541512,4903,16
85,1917,2215,0.155472029671836,0.026654358745146323,806,0.06175274902018337,0.5370251565733735,0.4461764347611969,0.0399509579228548,33029.62911199741,6958,28355.130599302902,7137,811,5575.68154425817,40.07099941728421,14296.61934425172,84.79743440329285,5625,7
86,1840,1946,0.05772039184897951,0.025187985709700312,660,0.06838678872627697,0.6400379210682813,0.38234024493161234,0.2261360439355833,27584.364196635852,5881,23388.943469299375,5987,667,4724.091876303155,0.0,12113.056093085015,0.0,4591,0
87,1937,2076,0.07182066606976384,0.012197506857900116,733,0.0907686936212533,0.5734579604901203,0.5523172765139099,0.126351127116673,30673.24011848845,6461,25823.925113447494,6540,711,4920.213379185379,46.87423208799079,12615.931741500972,89.4211079179251,4947,12
88,1910,2155,0.12872569578308787,0.027487754594536954,786,0.06486304318615825,0.5570864983192035,0.48566645257126756,0.2991071423176289,32590.628898788746,6829,27779.32455652191,6969,777,5376.926171265297,0.0,13786.990182731532,0.0,5429,0
89,1730,1844,0.06614983946347,0.008516918678699725,683,0.08227310478732608,0.5065388740678457,0.4891152493851175,0.148475258072214,27670.789617586266,5846,23953.698441341323,5887,654,4485.49609776155,21.017888803310253,11501.272045542435,41.071509752077574,4556,5
90,1877,2003,0.06726228538067511,0.004905184366831929,758,0.14257726440917623,0.6411155657145975,0.5071821297162298,0.11806318311175604,30309.731734416164,6358,26499.264224019644,6419,718,5145.17406902589,47.92784829049924,13192.754023143305,104.94320074486983,4994,7
91,1839,1922,0.045438052219931344,0.008998825554747247,746,0.07903609706557616,0.6215580765668965,0.5817898024864085,0.12053799491805754,29278.73746725216,6101,26171.034721827185,6162,719,4943.329621495523,0.0,12675.204157680824,0.0,4985,0
92,1923,2072,0.07767927253624725,0.03138588117163299,743,0.08558093724947605,0.5737083106594455,0.5590587407007611,0.3030171554826413,30921.982768769976,6495,26350.3508113061,6632,754,5363.65424362271,81.67895379960632,13752.959599032587,160.7152661528367,5255,19
93,2063,2261,0.09641501137782095,0.024181723921575565,873,0.11293610671063058,0.5850834013300387,0.5402300548682285,0.15242324887345912,34763.15912791131,7290,30822.603476724744,7456,875,6222.747165400898,0.0,15955.761962566405,0.0,6141,0
94,1974,2221,0.12525144117754508,0.0013007459534653937,878,0.08603721297873951,0.5637406520472797,0.594205673846356,0.0727776280784635,34212.93163283308,7162,30829.79971006739,7232,827,5669.698054206186,0.0,14537.687318477398,0.0,5766,0
95,1833,1929,0.052440911772895844,0.04335263186552628,683,0.07433379833778357,0.5636786713548069,0.5930246432844967,0.23884720720809588,29010.394041256277,6094,24522.076786215872,6300,708,5028.038233073667,42.908818024942384,12892.405725829914,92.07389237164712,5014,7
96,1906,2028,0.06415482456368449,0.020624432242202607,749,0.12619878823282282,0.5564222491176734,0.4242569908456316,-0.006324202983737731,29928.457418317972,6342,26303.018153295227,6455,737,5037.238891963766,57.45539774590034,12915.99715888145,116.55230191256499,5074,12
97,1724,1834,0.0640880730132725,0.01048763050953437,685,0.07239585647002465,0.6047653099686239,0.5270246946413278,0.13836187094829544,27433.202794733355,5750,24248.276998801026,5798,663,4544.512588819593,22.39464963292801,11652.596381588695,42.03756316135388,4610,6
98,1947,2168,0.11351510286377427,0.05179155252354005,803,0.049209421458284046,0.6435033863118477,0.5974647740764926,0.16564672979334485,32788.67833906713,6911,28791.865114137152,7160,844,5833.654502544739,0.0,14958.088468063434,0.0,5895,0
99,1885,2167,0.14972079255451679,0.026899506963803128,762,0.1136169677642442,0.5033592487022202,0.5616302596336613,0.17257083606980422,31753.540753647867,6690,27052.61537692325,6854,778,5822.235919204071,0.0,14928.810049241209,0.0,5486,0
100,1725,1851,0.07319331388434955,0.007809936797301121,652,0.08367149434987307,0.6386077539307314,0.4339174359946986,0.14850806631109864,26965.402690002782,5722,23489.245116816743,5763,618,4505.775171309429,0.0,11553.269670024176,0.0,4395,0
101,2170,2342,0.07931456299682942,0.0072388228190094555,841,0.10228564704396542,0.6705901418689708,0.4511169376519485,0.12981194410382796,34759.90223974016,7298,29703.103758945963,7372,809,6017.101944811782,55.672547383384405,15428.466525158416,117.1090958548318,5696,10
102,2066,2245,0.08710549831218024,0.051016754011346796,799,0.0413231952120576,0.5919647432871381,0.45843215358048595,0.12935390156954935,33447.364210022126,7029,28768.41373005134,7296,854,5958.734408091633,0.0,15278.806174593929,0.0,6018,0
103,1775,1879,0.05910245292864256,0.039095595544781744,669,0.10147701694918565,0.615564047194379,0.31486848290994374,0.21580610325224747,28207.267137237402,5922,24124.875027295784,6101,685,4794.9559814638305,46.19449117175873,12294.758926830333,90.2422850557916,4808,11
104,1858,1969,0.05989273337138968,0.010353243875719514,728,0.0836813238099421,0.5761006079497222,0.5845761094292783,0.30883960072015937,29856.409998534928,6190,25738.098851256873,6247,702,4904.959910448741,98.45429121611554,12576.820283201898,201.16484927209115,4882,20
105,1875,1973,0.05273028731174473,0.007052387364245598,734,0.1036987114971309,0.6398803768917661,0.5390400104395775,0.1035480956620651,30229.80424032229,6297,26025.497770764727,6343,709,5026.080612630244,21.006133493702283,12887.386186231393,38.477265368467386,4983,6
106,2116,2216,0.047311747165918655,0.032191014658636954,809,0.07149101211672251,0.5762293818119315,0.5178585598433102,0.3379108259939683,33361.53240734493,6994,28427.922385111535,7162,819,5612.060229971717,48.28813187563575,14389.898025568502,98.17469711701474,5710,10
107,1949,2058,0.05595729319160173,0.005565451270859661,755,0.07942154151409075,0.6347481251270612,0.562568751317415,0.03819388927854675,30926.210594471802,6440,25979.141110133205,6486,706,4724.897927514761,22.829408217890375,12115.122891063489,45.71643132792404,4888,5
108,1797,1918,0.06747515380520984,0.02239711710946607,711,0.07188654438049227,0.6782408687523286,0.4423072322780486,0.18479790376138477,28715.465592048884,6029,24884.695519109107,6078,700,4996.264077951895,26.841729027900655,12810.933533209987,56.00443340487348,4819,5
