iteration,mau_month0,total_customers_month0,new_signups_percentage_month0,existing_customer_uptake_percentage_month0,total_late_signups,new_customer_uptake_percentage_month0,probability_membership_new_signup_active_next_month0,probabillity_membership_existing_active_next_month0,probability_standard_active_next_month0,counterfactual_ride_revenue_month0,counterfactual_number_rides_taken_month0,total_membership_revenue_month0,treatment_world_number_rides_taken_month0,num_customers_riding_over_breakeven,total_membership_revenue_riders_over_breakeven,total_standard_revenue_riders_over_breakeven,total_membership_ride_mintues_riders_over_breakeven,total_standard_ride_mintues_riders_over_breakeven,num_membership_rides_riders_over_breakeven,num_standard_rides_riders_over_breakeven
13,1828,1957,0.07081780388334694,0.007578230412428963,418,0.0822552198709885,0.4380327107003722,0.4797428900904336,0.26407393798678985,30169.810983888907,6326,16946.42975557789,6394,407,2912.426129715067,29.638819906567015,7467.7593069617105,58.04825617068464,3240,7
14,2055,2196,0.06893639984978857,0.023960396210394964,442,0.0553016760499864,0.6495798585914956,0.4112649243020881,0.11250962097011004,32588.40025137707,6898,18070.726356338393,7097,458,3285.779032629604,0.0,8425.07444264001,0.0,3623,0
15,1868,2029,0.08639724701164639,0.008706588706969776,377,0.06307888601668664,0.6377909210428596,0.4452875881016177,0.08218609130154009,29938.133985062574,6302,15024.16920889823,6390,359,2666.4028633844837,0.0,6836.930418934573,0.0,2838,0
16,1912,1981,0.03634911032716791,0.011724951762572045,406,0.10000990533545202,0.6193888812414733,0.5000982326373391,0.11402299747002272,30000.83428291177,6326,16364.317799709464,6434,395,2733.478832029913,0.0,7008.920082127982,0.0,3140,0
17,1927,1979,0.027153471238460774,0.03949829793026966,374,0.06855445051203646,0.5864833834496063,0.46347100797163415,0.3816198697882418,29225.55837549872,6099,15165.914686013275,6373,423,3038.821561764851,0.0,7791.850158371413,0.0,3318,0
18,1907,2150,0.12788118802839557,0.013059767516947264,432,0.06387839831734028,0.534635808934878,0.5339922130583273,0.06659702615742023,32554.421367868206,6856,17701.343204506706,6989,440,3185.4966188871254,0.0,8167.940048428527,0.0,3474,0
19,1922,2040,0.06152459674626091,0.009036409393734157,406,0.09684215697042618,0.5226796278238375,0.5123689633189586,0.15128883707116864,31074.848415575943,6485,16395.902514196856,6581,410,2979.2168809981094,27.684088543684986,7639.017643584897,55.60022703508971,3217,6
20,1988,2144,0.07895875968908628,0.04635679063512367,402,0.055074013443369346,0.5117920566084443,0.55042568663634,0.23341575886347984,31892.780259463623,6713,16970.60154289683,7080,468,3401.0020590790364,28.15979106190646,8720.518100202658,56.81997708181143,3730,6
21,1894,2017,0.06514051004431598,0.01481177438439885,386,0.08091096982808518,0.6295261946583192,0.593189270285998,0.04729078285348312,30315.298464765838,6368,15458.847641649834,6493,392,2694.3291589593073,24.27108866199538,6908.536305023864,46.84894528716762,3108,6
22,1890,1961,0.037790746535257415,0.022216429965415264,387,0.0853952531158104,0.5323493817307514,0.3076404233035521,0.20561529859549188,29339.208330743277,6184,15625.857565179076,6345,390,2737.3278551363924,0.0,7018.789372144595,0.0,3053,0
23,1966,2111,0.07419404334048817,0.007792386747633208,435,0.041936694591645896,0.6447064675895664,0.3876891625723145,0.014110259239054235,31057.96450572989,6577,17668.35236141017,6657,411,3119.0236126898108,34.678672023162505,7997.496442794386,73.53505646964746,3237,6
24,2032,2141,0.05412585040291616,0.010512451199403264,431,0.0518593123344982,0.5955889375337938,0.5769553099960332,0.06393958338352237,32288.25379727318,6803,17396.648264736665,6888,420,2957.0251469139675,0.0,7582.115761317864,0.0,3332,0
25,1922,2110,0.09785921884986704,0.004393749813165896,421,0.03605263095075212,0.5254002460652986,0.5102543221827001,0.08151888584833043,31549.873227973032,6673,16685.597014248393,6702,405,2910.5216759861905,33.13320539970362,7462.876092272283,61.88001384539392,3140,9
26,1919,1973,0.02825549738301186,0.017780264538097404,423,0.09119061509386782,0.549909207945609,0.4658745650362195,0.21182374255460013,29918.26207898919,6293,17102.977947361964,6431,416,2944.261760318045,0.0,7549.389129020628,0.0,3287,0
27,2028,2153,0.0618192410714287,0.030230142236575042,405,0.0555036131673259,0.5317726199605457,0.47291106460726673,0.24062308107477107,31677.04358004372,6706,16309.762935838557,6941,432,2994.129963267789,30.92461495486804,7677.256316071253,63.909269115046264,3413,6
28,1944,2140,0.10127599195924235,0.011497027697092583,429,0.10801444268199949,0.6419246752523717,0.5175768057302763,0.19085106079872136,31341.15373212716,6608,17636.073043401393,6793,435,3149.254935332391,24.024244868683294,8075.012654698438,43.651909919700756,3482,7
29,1858,2021,0.08778360655286571,0.04307813494965686,383,0.09432631342509044,0.6060125470487979,0.4570463402910868,0.19019330740681759,30739.098736726897,6424,16125.342861435225,6746,439,3216.5733405276533,0.0,8247.623950070905,0.0,3556,0
30,1773,1959,0.10523865758128498,0.003680686793859941,389,0.15870681745141882,0.6180789929340637,0.358803479461982,0.048189030192133775,28951.497101776935,6129,15808.955837065496,6248,398,2876.6537628627325,30.19266547717274,7376.035289391621,62.0324755824942,3146,6
31,1858,1978,0.06464077449770789,0.01902162589544942,399,0.07614119541810468,0.5524668170564372,0.45988788988570223,0.14524260733118918,29819.097833791333,6257,15953.53741000706,6413,399,2740.6058202149998,0.0,7027.194410807691,0.0,3141,0
32,1865,2036,0.09185900063706133,0.023796360759624012,402,0.045740751337249703,0.5985320101671312,0.5531117635098919,0.3448087531639552,30813.757934517704,6436,16091.022833265575,6595,409,2783.7008248536304,0.0,7137.6944227016165,0.0,3201,0
33,1868,1929,0.03265530463260189,0.012176241781783594,394,0.09108119173779242,0.5258438752168488,0.5960664900155352,0.1614677407937583,29192.431306956983,6089,15780.273832688916,6183,374,2461.5845841732803,0.0,6311.755344034051,0.0,2896,0
34,1924,2022,0.050972476643854674,0.02774861515943017,411,0.06781213358340996,0.5503015134574666,0.5659417428135187,0.22353760000820175,30025.49688482525,6351,16813.00853323528,6534,420,2995.938923172765,0.0,7681.894674801961,0.0,3294,0
35,1711,1801,0.053092964158380905,0.009463252236385847,347,0.05436075880337822,0.5315573500574159,0.5973501728208809,0.0803574886900008,26719.88325771638,5625,14282.794866399132,5696,332,2710.000525588938,0.0,6948.7192963818925,0.0,2692,0
36,1967,2176,0.10650048587762197,0.011586979020386705,395,0.04598272250972535,0.5421574645649396,0.2849459231543019,0.2698170518442901,32070.46983898227,6720,15594.390977879568,6813,380,2544.2637937181134,0.0,6523.753317225933,0.0,2970,0
37,1894,2029,0.07132948596807695,0.041420406652097,380,0.11377940425907337,0.6549477340221865,0.44141087123915657,0.38663404582963423,30585.462528420016,6431,15432.62326001727,6720,417,2988.415986949126,30.136473510643913,7662.60509474135,61.88839361703567,3357,6
38,2000,2108,0.0544076230865237,0.048113378389717604,396,0.06569257257600002,0.5936061076935853,0.5175540506330568,-0.09690344627307301,31101.68189859044,6589,16424.275506873717,6948,457,3318.378578297602,0.0,8508.663021275903,0.0,3665,0
39,2040,2184,0.07082346911627939,0.005834592638783354,455,0.05817186867595974,0.6086835578491852,0.45615130463880815,0.14820041127269223,33038.19805930133,6949,18515.08086126477,7002,430,3239.6544308898187,0.0,8306.806233050818,0.0,3409,0
40,1839,1961,0.06674173946124895,0.0023897599900810254,384,0.08277266091632428,0.4641295058707202,0.5791280331699132,0.21944955593918283,29377.555143406396,6177,15143.053949939525,6206,357,2412.0636454402184,0.0,6184.778578051841,0.0,2793,0
41,1872,2019,0.07871497643626044,0.02718258746760015,390,0.057864706362407654,0.6207224501844041,0.47056344338530687,-0.018993195142996577,30355.37927418007,6390,15788.960749743146,6550,412,2844.963750608929,31.487215796467275,7294.778847715203,62.787732811454546,3222,7
42,1949,2087,0.07121750149499084,0.02060378415697092,426,0.1114933545730381,0.5565146753079672,0.5109690089484805,0.12748301928218522,31267.77802046457,6604,17574.93264478248,6791,442,3236.992504781858,0.0,8299.980781491944,0.0,3508,0
43,1925,2022,0.050888456317802935,0.0062248959213742384,410,0.08319022287006751,0.6488261529450088,0.44813448461286437,0.2576372547457926,30294.093807662248,6447,16780.772814672655,6519,406,2826.3558331467298,30.793696714894658,7247.066238837768,63.5735813202427,3205,6
44,1824,2041,0.11932540076512956,0.05664240174073174,383,0.044950827798695754,0.6100388780615379,0.4227991603514932,0.2637341042365512,31153.234044835663,6561,16286.30009255662,6928,454,3329.37305980552,0.0,8536.853999501333,0.0,3669,0
45,1902,2043,0.0743369963647389,0.007723908804682664,395,0.06998046494988282,0.6733179915639326,0.5367399923379035,0.12224255781457416,30634.634950957698,6442,15881.007660314577,6522,384,2799.371225281336,26.72036032141338,7177.874936618811,53.12912902926507,3027,6
46,1958,2170,0.10847443984536814,0.03190087633204313,426,0.07514964366500378,0.6489105710393179,0.4725042670194492,0.0986605987559859,32626.851361821988,6855,17708.30125876618,7093,464,3378.038446031781,0.0,8661.63704110713,0.0,3654,0
47,1815,1992,0.09780949259498586,0.03885100147230688,376,0.05180309525433539,0.5314617704341486,0.5817642894697662,0.04170369261089807,29803.24658665488,6276,15415.814299247919,6533,432,2959.6511828195257,0.0,7588.849186716733,0.0,3417,0
48,1800,1873,0.040708805683912275,0.013222072313349575,383,0.07165902773190798,0.5623870851797835,0.4982907371501608,0.35108292969293026,27840.47462283106,5851,15402.326443310129,5956,369,2703.7652157203565,24.275326977128206,6932.7313223598885,46.85981276186719,2891,6
49,1795,1880,0.047365814680110634,0.025469106850852435,372,0.08130316847584898,0.6446572643176633,0.450279541856491,0.17380096597258604,28397.224537592,6008,15203.858798085312,6175,390,2809.578662040457,0.0,7204.047851385787,0.0,3090,0
50,1743,1878,0.0779990341701003,0.004232593116841602,398,0.10763308335044144,0.6575044438804467,0.51715158486327,0.14041574722710992,28226.760512577763,5905,16057.78490398615,5972,389,2814.289859419939,0.0,7216.127844666509,0.0,3031,0
51,1870,2019,0.07977369627057831,0.027050871732009436,416,0.03728373636563166,0.5748315390622585,0.3750257237570266,0.060554471766878185,30504.652140956052,6401,16992.66332219404,6572,431,3109.169081798226,41.094954259922844,7972.228414867247,89.9870622049304,3391,6
52,1951,2034,0.04263150154473096,0.015094591012210922,387,0.0754084028376857,0.6612116789200653,0.5382756301813535,0.13556327825287165,30149.657748187532,6347,15474.245166267117,6462,379,2738.999929261762,0.0,7023.0767416968265,0.0,2956,0
53,1920,2092,0.08971188127320562,0.0026838229731914,422,0.047211527760270974,0.6550368231056917,0.4324537087461742,0.04662012584371722,31335.248605076296,6598,16563.452245716333,6655,402,2565.969117707423,44.22438968338024,6579.407994121595,95.44715303430831,3056,7
54,1714,1791,0.04496410566014372,0.01567148036997104,386,0.12380164274953247,0.6069416048853009,0.5836445545256138,0.14145477234134815,27102.92062840194,5763,15753.810393692751,5871,385,2855.7062470250803,65.37822061738785,7322.323710320718,136.86723235227655,3040,12
55,1737,1841,0.06038774850014246,0.010646416429547756,391,0.11015914824035535,0.5726389476923202,0.5316538067883881,0.175133484282699,27942.833868961665,5851,15965.398288735465,5948,390,2910.195976419372,0.0,7462.040965177877,0.0,3115,0
56,1796,1952,0.0871478676790361,0.03267489846186537,352,0.052477354765704705,0.6455810977323962,0.45932065423584195,0.1069901369598512,28398.268973239028,5969,14308.067377238736,6191,378,2673.7505868810113,0.0,6855.770735592338,0.0,2989,0
57,1886,1996,0.058672924948237636,0.0025761484517065865,402,0.10217809194282587,0.5382195691100297,0.4970069128048408,0.2693066381522524,30284.600962994773,6303,16270.747691970757,6330,392,2815.368807913006,0.0,7218.894379264117,0.0,3094,0
58,1823,1871,0.026731834558434007,0.007812809690527762,416,0.07342539354251375,0.6330740818243544,0.46733954720024723,0.1414094162874613,28388.8759652345,5958,16363.324848891583,6007,386,2825.7989603444403,0.0,7245.638359857539,0.0,3013,0
59,1733,1895,0.09392081928083917,0.025409815069942138,371,0.047583306844203754,0.6434237275884052,0.4704320944145619,0.17294011501970621,28875.318170627404,6029,15178.976342775839,6207,384,2600.613140047586,0.0,6668.238820634835,0.0,3064,0
60,1807,1897,0.04992887915366461,0.05113594351260228,387,0.07192214086362289,0.5893631779511553,0.5303420091369694,0.18028528356418774,29052.68849942507,6075,16307.477624962688,6433,440,3322.660671374335,0.0,8519.64274711368,0.0,3587,0
61,1856,1993,0.07433821600862726,0.019443514654639112,367,0.09448554311516855,0.5851521509408915,0.5747545673265263,0.17644980891445813,29248.848708132384,6188,14992.609671238126,6329,381,2681.1592784235045,0.0,6874.767380573089,0.0,2966,0
62,1898,1986,0.046410730005823866,0.006025016878815534,383,0.05380152915927215,0.5358427254551497,0.591324450821924,0.2760232429788103,29310.525609954882,6225,15182.83306438642,6270,362,2533.927842718127,0.0,6497.250878764427,0.0,2823,0
63,1686,1869,0.10890385801956291,0.014612964197423525,369,0.11755929441990934,0.6479510776418893,0.4981832201572914,0.15339838462398792,27557.46844928153,5847,14934.734157454435,6001,382,2698.048339031575,0.0,6918.072664183525,0.0,2993,0
64,2010,2080,0.034890475381631064,0.0014323997528092004,389,0.030379102575781695,0.4658408691631617,0.4447870705144639,0.31024873516273666,30709.388486529006,6471,15383.664872620306,6480,364,2364.753148057817,0.0,6063.46961040466,0.0,2820,0
65,1816,1910,0.05208462281123425,0.008683467241146204,340,0.06439592403147147,0.6261772325270692,0.43174146897743526,0.45515161572911694,27827.14123075828,5894,13864.946047888545,5971,342,2398.264643584924,26.835657075383995,6149.396522012625,50.86065916765127,2667,7
66,2041,2123,0.04031910731028864,0.00923646417708366,454,0.07521418080195519,0.6143071908956179,0.5299955831642061,0.2724216209346044,31954.991553429223,6830,18319.037920439434,6910,445,3138.1594592110005,57.84549164569207,8046.562715925643,114.98844011715916,3524,13
67,2012,2160,0.07385964509625961,0.014425926635215356,434,0.0982857419857922,0.5320381711185822,0.47810167051199864,0.2354692736132204,32633.255133077553,6838,17759.432219585775,6996,434,3280.8362148388323,0.0,8412.400550868799,0.0,3512,0
68,1805,1924,0.06601535802420595,0.009485126407014226,373,0.20005062578759766,0.4681426370560233,0.4504063543915257,0.21235366644556006,28238.6359266382,6001,15030.602747178342,6114,381,2652.297912142108,0.0,6800.763877287457,0.0,2967,0
69,1991,2094,0.0518430722767083,0.04100891707203172,392,0.05976550353284962,0.5843924833704384,0.43675310723828936,0.09438700753638099,31310.045060231485,6565,16239.238389333143,6860,441,3268.3513279787153,0.0,8380.388020458244,0.0,3540,0
70,1985,2130,0.0734410446655295,0.00031766724537098627,433,0.047439396792835035,0.6255620489086549,0.4177966031251655,0.2384743925098921,31792.912939016882,6670,17116.419062572957,6687,397,2876.9589470873357,0.0,7376.8178130444485,0.0,3075,0
71,1856,1928,0.038989150610771246,0.03313034229651985,394,0.05714557068324732,0.5451120880050515,0.5894602551964834,0.2081623325665272,28896.630620924152,6068,16222.882248070295,6291,417,2967.4429117972136,0.0,7608.827978967214,0.0,3308,0
72,1931,2043,0.058381191541497436,0.0035811387508780015,411,0.08223673610441733,0.6018914327810538,0.5559403556498623,0.033272950493329345,30126.52628326958,6392,16051.270200746363,6432,388,2646.079002701378,28.010370425934692,6784.8179556445575,53.872744681883816,2933,7
73,1957,2214,0.13164266567916028,0.060450669967817755,433,0.10065163950073341,0.5246478081912233,0.5221450696398964,0.23403832024965682,33661.544667734044,7041,18126.848073645157,7539,525,3652.9158996482647,0.0,9366.45102473914,0.0,4180,0
74,1960,2075,0.05916873978370298,0.007481419855778143,400,0.11282648750477073,0.5601258573120202,0.31023001250871274,0.17532984247835823,30425.236798371094,6412,16333.82620684709,6487,391,2725.558480353292,0.0,6988.611488085365,0.0,3064,0
75,1829,1954,0.06850750582914755,0.027757451925770855,372,0.11279225990466649,0.5421771822463402,0.4570266506269617,0.20007062591008393,29092.601568003236,6092,15119.021020506403,6296,395,2750.6371818609796,28.238099296355188,7052.915850925588,54.45666486244919,3102,7
76,1994,2103,0.055163261865503584,0.014525329492796576,414,0.07901310302323418,0.5257325931617589,0.565125311409917,0.13334413084674893,31646.96102441098,6664,16617.690921169888,6783,411,2970.0973686364828,0.0,7615.634278555083,0.0,3234,0
77,1922,2094,0.08967003330386848,0.04318525113350078,393,0.12404873482626089,0.6208206537132693,0.49234276784157,0.25171185490922066,31064.638550043885,6549,16175.478521553598,6899,447,3223.306462853078,0.0,8264.888366289942,0.0,3575,0
78,1912,2013,0.053212776059269225,0.011530155524090743,391,0.07174488529444943,0.5543721429940145,0.5730235334281003,0.015452672018199443,29923.182815030457,6278,15562.733073240172,6396,381,2612.8614233384783,30.078885163534395,6699.644675226868,61.74073118854973,2986,6
79,1568,1672,0.06681514605325775,0.011935124131850647,350,0.041546749763962616,0.5532727200820684,0.4388604785239152,0.1571399404589182,25434.655393563684,5347,14314.5899143977,5436,341,2457.9277238401446,0.0,6302.378779077293,0.0,2743,0
80,2089,2231,0.0680311063567105,0.022979113309963876,404,0.05732283348702024,0.6448393314634022,0.44236288736520335,0.13699274169218312,32947.365210646385,6914,16307.352148342903,7084,412,2935.6817825039752,0.0,7527.389185907628,0.0,3247,0
81,1764,1843,0.044810551037060095,0.014701043023958296,382,0.07738730468071277,0.5836485565957131,0.5444714384493665,0.1945054784684972,27452.643384622985,5823,15279.292733658498,5921,384,2700.370162109208,38.70024178415197,6924.026056690278,83.84677380551787,3007,6
82,1984,2061,0.03926841777160572,0.011043539439311953,427,0.11653128805277813,0.6380457472093098,0.536367082911067,0.10393777853628837,31011.819349639565,6515,16965.501844537128,6592,413,2933.5943125145222,0.0,7522.036698755184,0.0,3200,0
83,1984,2064,0.04057730722587484,0.026263201901579162,403,0.105707779732436,0.5922903868956685,0.4184140630112784,0.12908559982192358,31048.089444630426,6509,16250.473402207517,6717,418,2836.963039585593,0.0,7274.264204065622,0.0,3251,0
84,1886,1994,0.057361347397135776,0.015194525711509685,396,0.054746740940848436,0.6528826896754442,0.5712962918296601,0.04795862728371342,29440.88245395277,6211,15961.24058735785,6305,390,2731.5323760755327,0.0,7003.929169424442,0.0,3036,0
85,1917,2215,0.155472029671836,0.026654358745146323,430,0.06175274902018337,0.5370251565733735,0.4461764347611969,0.0399509579228548,32974.11375538231,6958,17260.921251588083,7205,448,3015.3098048393203,0.0,7731.563602152103,0.0,3519,0
86,1840,1946,0.05772039184897951,0.025187985709700312,349,0.06838678872627697,0.6400379210682813,0.38234024493161234,0.2261360439355833,27674.56051399374,5881,14335.043111156225,6047,374,2753.328561993382,0.0,7059.816825624056,0.0,2907,0
87,1937,2076,0.07182066606976384,0.012197506857900116,393,0.0907686936212533,0.5734579604901203,0.5523172765139099,0.126351127116673,31184.996224730246,6461,15811.482732139313,6572,390,2921.416391454779,38.02430065979895,7490.811260140459,74.42128374307424,3073,9
88,1910,2155,0.12872569578308787,0.027487754594536954,416,0.06486304318615825,0.5570864983192035,0.48566645257126756,0.2991071423176289,32740.469210959684,6829,17022.726987272028,7058,437,3050.2269804553625,0.0,7821.094821680417,0.0,3459,0
89,1730,1844,0.06614983946347,0.008516918678699725,366,0.08227310478732608,0.5065388740678457,0.4891152493851175,0.148475258072214,27758.34173327271,5846,14702.504859573106,5909,352,2498.2302669503315,0.0,6405.718633205977,0.0,2799,0
90,1877,2003,0.06726228538067511,0.004905184366831929,390,0.14257726440917623,0.6411155657145975,0.5071821297162298,0.11806318311175604,30227.535920607403,6358,15833.927153949775,6455,380,2754.8547545940028,0.0,7063.730139984622,0.0,2999,0
91,1839,1922,0.045438052219931344,0.008998825554747247,389,0.07903609706557616,0.6215580765668965,0.5817898024864085,0.12053799491805754,29049.80784970135,6101,15399.546789636435,6182,365,2566.0189758735023,0.0,6579.535835573082,0.0,2841,0
92,1923,2072,0.07767927253624725,0.03138588117163299,390,0.08558093724947605,0.5737083106594455,0.5590587407007611,0.3030171554826413,30838.423486309763,6495,15988.712302028081,6706,428,2892.462984143622,0.0,7416.571754214414,0.0,3365,0
93,2063,2261,0.09641501137782095,0.024181723921575565,473,0.11293610671063058,0.5850834013300387,0.5402300548682285,0.15242324887345912,34572.10027722613,7290,19123.561833449985,7536,496,3748.142901192875,0.0,9610.622823571473,0.0,3970,0
94,1974,2221,0.12525144117754508,0.0013007459534653937,476,0.08603721297873951,0.5637406520472797,0.594205673846356,0.0727776280784635,34190.66428233351,7162,19017.88011979535,7267,450,3164.9631879482336,0.0,8115.290225508292,0.0,3553,0
95,1833,1929,0.052440911772895844,0.04335263186552628,382,0.07433379833778357,0.5636786713548069,0.5930246432844967,0.23884720720809588,29005.17515511129,6094,15844.326503392766,6399,430,2942.823008073092,47.01805348870677,7545.700020700235,94.9180858684789,3406,10
96,1906,2028,0.06415482456368449,0.020624432242202607,395,0.12619878823282282,0.5564222491176734,0.4242569908456316,-0.006324202983737731,30223.57373084788,6342,16060.033994299056,6525,399,2864.5068537609404,30.694712506895936,7344.889368617795,63.31977565870753,3146,6
97,1724,1834,0.0640880730132725,0.01048763050953437,378,0.07239585647002465,0.6047653099686239,0.5270246946413278,0.13836187094829544,27415.103391148026,5750,15109.224865268938,5832,368,2510.8554578618005,0.0,6438.09091759436,0.0,2876,0
98,1947,2168,0.11351510286377427,0.05179155252354005,435,0.049209421458284046,0.6435033863118477,0.5974647740764926,0.16564672979334485,32944.80902416904,6911,18041.95867983488,7281,496,3573.300666410717,83.15519068785902,9162.30940105312,174.7568991996385,3909,15
99,1885,2167,0.14972079255451679,0.026899506963803128,399,0.1136169677642442,0.5033592487022202,0.5616302596336613,0.17257083606980422,31636.232842683137,6690,16396.31424391124,6947,428,3329.9107761149717,0.0,8538.232759269158,0.0,3442,0
100,1725,1851,0.07319331388434955,0.007809936797301121,345,0.08367149434987307,0.6386077539307314,0.4339174359946986,0.14850806631109864,27216.83444426334,5722,14094.19240894341,5785,348,2592.3854888468327,0.0,6647.142279094443,0.0,2773,0
101,2170,2342,0.07931456299682942,0.0072388228190094555,450,0.10228564704396542,0.6705901418689708,0.4511169376519485,0.12981194410382796,34580.60518232346,7298,18049.953477099836,7407,434,3086.286589527095,0.0,7913.555357761781,0.0,3429,0
102,2066,2245,0.08710549831218024,0.051016754011346796,430,0.0413231952120576,0.5919647432871381,0.45843215358048595,0.12935390156954935,33331.64202848452,7029,18310.78917542381,7410,511,3789.090209195544,0.0,9715.615921014214,0.0,4096,0
103,1775,1879,0.05910245292864256,0.039095595544781744,355,0.10147701694918565,0.615564047194379,0.31486848290994374,0.21580610325224747,28336.471060596283,5922,14595.437372026205,6184,395,2710.2016488509025,0.0,6949.234997053595,0.0,3132,0
104,1858,1969,0.05989273337138968,0.010353243875719514,417,0.0836813238099421,0.5761006079497222,0.5845761094292783,0.30883960072015937,29634.186297762695,6190,16624.74054689326,6274,407,2799.841193564938,57.41713023653054,7179.07998349984,116.45418009366804,3122,12
105,1875,1973,0.05273028731174473,0.007052387364245598,397,0.1036987114971309,0.6398803768917661,0.5390400104395775,0.1035480956620651,29930.207597419532,6297,16183.58683867399,6369,381,2674.716931798767,0.0,6858.2485430737615,0.0,3048,0
106,2116,2216,0.047311747165918655,0.032191014658636954,445,0.07149101211672251,0.5762293818119315,0.5178585598433102,0.3379108259939683,33303.24951539993,6994,17831.388153044038,7254,473,3151.7237757527946,0.0,8081.343014750755,0.0,3685,0
107,1949,2058,0.05595729319160173,0.005565451270859661,398,0.07942154151409075,0.6347481251270612,0.562568751317415,0.03819388927854675,30702.441338108572,6440,15770.885346292995,6507,375,2460.013661266307,0.0,6307.727336580274,0.0,2900,0
108,1797,1918,0.06747515380520984,0.02239711710946607,378,0.07188654438049227,0.6782408687523286,0.4423072322780486,0.18479790376138477,28656.98027499296,6029,15007.685190342725,6132,381,2715.9445542989606,24.73379717727264,6963.96039563836,48.03537737762214,2934,6
109,1881,2131,0.13341217343208947,0.010327236588874144,411,0.07456485036420368,0.554105385918773,0.5172324995389422,0.2606942683251924,31547.92188620151,6622,16570.793749963585,6760,411,2971.3791836810015,0.0,7618.9209837974395,0.0,3250,0
110,1932,2014,0.04245337930348015,0.03192224164267866,372,0.15670568049983888,0.5752525004936138,0.5052359246741419,0.13853620563421756,30083.736232468444,6330,15395.149781204465,6549,417,2900.052503125422,25.859997947833097,7436.032059295954,50.923071661110505,3288,6
